match_id,Full_name_Home,Height_Home,Full_name_Away,Height_Away
11998445,"Cazaux, Arthur",1.83,"Auger-Aliassime, Felix",1.93
11998445,"Cazaux, Arthur",1.83,"Auger-Aliassime, Felix",1.93
11998445,"Cazaux, Arthur",1.83,"Auger-Aliassime, Felix",1.93
11998445,"Cazaux, Arthur",1.83,"Auger-Aliassime, Felix",1.93
11998446,"Lestienne, Constant",1.8,Flavio Cobolli,1.83
11998446,"Lestienne, Constant",1.8,Flavio Cobolli,1.83
11998446,"Lestienne, Constant",1.8,Flavio Cobolli,1.83
11998446,"Lestienne, Constant",1.8,Flavio Cobolli,1.83
11998447,"Ćorić, Borna",1.88,"Martinez, Pedro",1.85
11998447,"Ćorić, Borna",1.88,"Martinez, Pedro",1.85
11998447,"Ćorić, Borna",1.88,"Martinez, Pedro",1.85
11998447,"Ćorić, Borna",1.88,"Martinez, Pedro",1.85
11998448,"Mmoh, Michael",1.88,"Muller, Alexandre",1.83
11998449,"Paire, Benoit",1.96,"Mayot, Harold",1.78
11998450,"Shapovalov, Denis",1.85,"Bublik, Alexander",1.96
11998451,"Shevchenko, Alexander",1.85,"Barrere, Gregoire",1.83
11998452,"Ćorić, Borna",1.88,Flavio Cobolli,1.83
11998452,"Ćorić, Borna",1.88,Flavio Cobolli,1.83
11998452,"Ćorić, Borna",1.88,Flavio Cobolli,1.83
11998452,"Ćorić, Borna",1.88,Flavio Cobolli,1.83
11998453,"Mayot, Harold",1.78,"Auger-Aliassime, Felix",1.93
11998453,"Mayot, Harold",1.78,"Auger-Aliassime, Felix",1.93
11998453,"Mayot, Harold",1.78,"Auger-Aliassime, Felix",1.93
11998453,"Mayot, Harold",1.78,"Auger-Aliassime, Felix",1.93
11998454,"Rune, Holger",1.88,"Mmoh, Michael",1.88
11998454,"Rune, Holger",1.88,"Mmoh, Michael",1.88
11998454,"Rune, Holger",1.88,"Mmoh, Michael",1.88
11998454,"Rune, Holger",1.88,"Mmoh, Michael",1.88
11998455,"Ćorić, Borna",1.88,"Bublik, Alexander",1.96
11998455,"Ćorić, Borna",1.88,"Bublik, Alexander",1.96
11998455,"Ćorić, Borna",1.88,"Bublik, Alexander",1.96
11998455,"Ćorić, Borna",1.88,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998456,"Shevchenko, Alexander",1.85,"Bublik, Alexander",1.96
11998457,"Rune, Holger",1.88,"Ćorić, Borna",1.88
11998457,"Rune, Holger",1.88,"Ćorić, Borna",1.88
11998457,"Rune, Holger",1.88,"Ćorić, Borna",1.88
11998457,"Rune, Holger",1.88,"Ćorić, Borna",1.88
11998458,"Auger-Aliassime, Felix",1.93,"Bublik, Alexander",1.96
11998458,"Auger-Aliassime, Felix",1.93,"Bublik, Alexander",1.96
11998458,"Auger-Aliassime, Felix",1.93,"Bublik, Alexander",1.96
11998458,"Auger-Aliassime, Felix",1.93,"Bublik, Alexander",1.96
11998459,"Rune, Holger",1.88,"Llamas Ruiz, Pablo",1.88
11998459,"Rune, Holger",1.88,"Llamas Ruiz, Pablo",1.88
11998459,"Rune, Holger",1.88,"Llamas Ruiz, Pablo",1.88
11998459,"Rune, Holger",1.88,"Llamas Ruiz, Pablo",1.88
11998663,"Jasika, Omar",1.83,"Bolt, Alex",1.83
11998663,"Jasika, Omar",1.83,"Bolt, Alex",1.83
11998663,"Jasika, Omar",1.83,"Bolt, Alex",1.83
11998663,"Jasika, Omar",1.83,"Bolt, Alex",1.83
11998664,"Bolt, Alex",1.83,"Uchiyama, Yasutaka",1.83
11998664,"Bolt, Alex",1.83,"Uchiyama, Yasutaka",1.83
11998664,"Bolt, Alex",1.83,"Uchiyama, Yasutaka",1.83
11998664,"Bolt, Alex",1.83,"Uchiyama, Yasutaka",1.83
11998666,"Saville, Luke",1.88,"Imai, Shintaro",1.78
11998666,"Saville, Luke",1.88,"Imai, Shintaro",1.78
11998666,"Saville, Luke",1.88,"Imai, Shintaro",1.78
11998666,"Saville, Luke",1.88,"Imai, Shintaro",1.78
11998667,"Uchiyama, Yasutaka",1.83,"Polmans, Marc",1.88
11998667,"Uchiyama, Yasutaka",1.83,"Polmans, Marc",1.88
11998667,"Uchiyama, Yasutaka",1.83,"Polmans, Marc",1.88
11998667,"Uchiyama, Yasutaka",1.83,"Polmans, Marc",1.88
11998670,"Moriya, Hiroki",1.68,"Bolt, Alex",1.83
11998670,"Moriya, Hiroki",1.68,"Bolt, Alex",1.83
11998670,"Moriya, Hiroki",1.68,"Bolt, Alex",1.83
11998670,"Moriya, Hiroki",1.68,"Bolt, Alex",1.83
11998671,"Jasika, Omar",1.83,"Sweeny, Dane",1.7
11998671,"Jasika, Omar",1.83,"Sweeny, Dane",1.7
11998671,"Jasika, Omar",1.83,"Sweeny, Dane",1.7
11998671,"Jasika, Omar",1.83,"Sweeny, Dane",1.7
11998672,"Imai, Shintaro",1.78,"Sekulic, Philip",1.91
11998673,"Jasika, Omar",1.83,"Imai, Shintaro",1.78
11998673,"Jasika, Omar",1.83,"Imai, Shintaro",1.78
11998673,"Jasika, Omar",1.83,"Imai, Shintaro",1.78
11998673,"Jasika, Omar",1.83,"Imai, Shintaro",1.78
11998674,"Saville, Luke",1.88,"Jones, Hayden",1.75
11998675,"Hijikata, Rinky",1.78,"Jasika, Omar",1.83
11998676,"Noguchi, Rio",1.68,"Sweeny, Dane",1.7
11998772,"Vandecasteele, Quinn",1.91,"Krueger, Mitchell",1.88
11998772,"Vandecasteele, Quinn",1.91,"Krueger, Mitchell",1.88
11998772,"Vandecasteele, Quinn",1.91,"Krueger, Mitchell",1.88
11998772,"Vandecasteele, Quinn",1.91,"Krueger, Mitchell",1.88
11998773,"Kypson, Patrick",1.88,"Quinn, Ethan",1.91
11998773,"Kypson, Patrick",1.88,"Quinn, Ethan",1.91
11998773,"Kypson, Patrick",1.88,"Quinn, Ethan",1.91
11998773,"Kypson, Patrick",1.88,"Quinn, Ethan",1.91
11998774,"Duckworth, James",1.83,"Maloney, Patrick",1.93
11998775,"Kudla, Denis",1.8,"Quinn, Ethan",1.91
11998775,"Kudla, Denis",1.8,"Quinn, Ethan",1.91
11998775,"Kudla, Denis",1.8,"Quinn, Ethan",1.91
11998775,"Kudla, Denis",1.8,"Quinn, Ethan",1.91
11998776,"Sandgren, Tennys",1.88,"Kudla, Denis",1.8
11998776,"Sandgren, Tennys",1.88,"Kudla, Denis",1.8
11998776,"Sandgren, Tennys",1.88,"Kudla, Denis",1.8
11998776,"Sandgren, Tennys",1.88,"Kudla, Denis",1.8
11998777,"Quinn, Ethan",1.91,"Kwiatkowski, Thai-Son",1.88
11998777,"Quinn, Ethan",1.91,"Kwiatkowski, Thai-Son",1.88
11998777,"Quinn, Ethan",1.91,"Kwiatkowski, Thai-Son",1.88
11998777,"Quinn, Ethan",1.91,"Kwiatkowski, Thai-Son",1.88
11998778,"Duckworth, James",1.83,"Kypson, Patrick",1.88
11998778,"Duckworth, James",1.83,"Kypson, Patrick",1.88
11998778,"Duckworth, James",1.83,"Kypson, Patrick",1.88
11998778,"Duckworth, James",1.83,"Kypson, Patrick",1.88
11998779,"Duckworth, James",1.83,"Vandecasteele, Quinn",1.91
11998779,"Duckworth, James",1.83,"Vandecasteele, Quinn",1.91
11998779,"Duckworth, James",1.83,"Vandecasteele, Quinn",1.91
11998779,"Duckworth, James",1.83,"Vandecasteele, Quinn",1.91
11998780,"Quinn, Ethan",1.91,"Kozlov, Stefan",1.83
11998780,"Quinn, Ethan",1.91,"Kozlov, Stefan",1.83
11998780,"Quinn, Ethan",1.91,"Kozlov, Stefan",1.83
11998780,"Quinn, Ethan",1.91,"Kozlov, Stefan",1.83
11998781,"Nava, Emilio",1.85,"Kypson, Patrick",1.88
11998781,"Nava, Emilio",1.85,"Kypson, Patrick",1.88
11998781,"Nava, Emilio",1.85,"Kypson, Patrick",1.88
11998781,"Nava, Emilio",1.85,"Kypson, Patrick",1.88
11998782,"Sandgren, Tennys",1.88,"Fanselow, Sebastian",
11998783,"Rubin, Noah",1.75,"Kudla, Denis",1.8
11998784,"Kwiatkowski, Thai-Son",1.88,"Trotter, James Kent",1.83
11998784,"Kwiatkowski, Thai-Son",1.88,"Trotter, James Kent",1.83
11998784,"Kwiatkowski, Thai-Son",1.88,"Trotter, James Kent",1.83
11998784,"Kwiatkowski, Thai-Son",1.88,"Trotter, James Kent",1.83
11998785,"Cassone, Murphy",1.88,"Kypson, Patrick",1.88
11998786,"Nava, Emilio",1.85,"Brady, Patrick",1.85
11998786,"Nava, Emilio",1.85,"Brady, Patrick",1.85
11998786,"Nava, Emilio",1.85,"Brady, Patrick",1.85
11998786,"Nava, Emilio",1.85,"Brady, Patrick",1.85
11999004,"Krajinović, Filip",1.85,"Nakashima, Brandon",1.88
11999004,"Krajinović, Filip",1.85,"Nakashima, Brandon",1.88
11999004,"Krajinović, Filip",1.85,"Nakashima, Brandon",1.88
11999004,"Krajinović, Filip",1.85,"Nakashima, Brandon",1.88
11999005,"Naw, Hazem",1.83,"Otte, Oscar",1.93
11999005,"Naw, Hazem",1.83,"Otte, Oscar",1.93
11999005,"Naw, Hazem",1.83,"Otte, Oscar",1.93
11999005,"Naw, Hazem",1.83,"Otte, Oscar",1.93
11999006,"Rehberg, Max Hans",1.83,"Nakashima, Brandon",1.88
11999006,"Rehberg, Max Hans",1.83,"Nakashima, Brandon",1.88
11999006,"Rehberg, Max Hans",1.83,"Nakashima, Brandon",1.88
11999006,"Rehberg, Max Hans",1.83,"Nakashima, Brandon",1.88
11999007,"Jorda Sanchis, David",1.98,"Rehberg, Max Hans",1.83
11999007,"Jorda Sanchis, David",1.98,"Rehberg, Max Hans",1.83
11999007,"Jorda Sanchis, David",1.98,"Rehberg, Max Hans",1.83
11999007,"Jorda Sanchis, David",1.98,"Rehberg, Max Hans",1.83
11999008,"Naw, Hazem",1.83,"Nakashima, Brandon",1.88
11999008,"Naw, Hazem",1.83,"Nakashima, Brandon",1.88
11999008,"Naw, Hazem",1.83,"Nakashima, Brandon",1.88
11999008,"Naw, Hazem",1.83,"Nakashima, Brandon",1.88
11999009,"Kolar, Zdenek",1.83,"Lamasine, Tristan",1.83
11999009,"Kolar, Zdenek",1.83,"Lamasine, Tristan",1.83
11999009,"Kolar, Zdenek",1.83,"Lamasine, Tristan",1.83
11999009,"Kolar, Zdenek",1.83,"Lamasine, Tristan",1.83
11999010,"Rodionov, Jurij",1.91,"Royer, Valentin",1.88
11999011,"Travaglia, Stefano",1.85,"Marie, Jules",1.85
11999011,"Travaglia, Stefano",1.85,"Marie, Jules",1.85
11999011,"Travaglia, Stefano",1.85,"Marie, Jules",1.85
11999011,"Travaglia, Stefano",1.85,"Marie, Jules",1.85
11999012,"Kukushkin, Mikhail",1.83,"Damm Jr, Martin",2.03
11999013,"Blockx, Alexander",1.91,"Molleker, Rudolf",1.88
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999014,"Travaglia, Stefano",1.85,"Damm Jr, Martin",2.03
11999015,"Kolar, Zdenek",1.83,"Naw, Hazem",1.83
11999015,"Kolar, Zdenek",1.83,"Naw, Hazem",1.83
11999015,"Kolar, Zdenek",1.83,"Naw, Hazem",1.83
11999015,"Kolar, Zdenek",1.83,"Naw, Hazem",1.83
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999016,"Rodionov, Jurij",1.91,"Nakashima, Brandon",1.88
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999018,"Rodionov, Jurij",1.91,"Travaglia, Stefano",1.85
11999019,"Rodionov, Jurij",1.91,"Molleker, Rudolf",1.88
11999019,"Rodionov, Jurij",1.91,"Molleker, Rudolf",1.88
11999019,"Rodionov, Jurij",1.91,"Molleker, Rudolf",1.88
11999019,"Rodionov, Jurij",1.91,"Molleker, Rudolf",1.88
11999206,"Weis, Alexander",1.88,"Pucinelli de Almeida, Matheus",1.83
11999206,"Weis, Alexander",1.88,"Pucinelli de Almeida, Matheus",1.83
11999206,"Weis, Alexander",1.88,"Pucinelli de Almeida, Matheus",1.83
11999206,"Weis, Alexander",1.88,"Pucinelli de Almeida, Matheus",1.83
11999207,"Coria, Federico",1.8,"Mager, Gianluca",1.88
11999207,"Coria, Federico",1.8,"Mager, Gianluca",1.88
11999207,"Coria, Federico",1.8,"Mager, Gianluca",1.88
11999207,"Coria, Federico",1.8,"Mager, Gianluca",1.88
11999208,"Gill, Felix",1.75,"Gakhov, Ivan",1.91
11999208,"Gill, Felix",1.75,"Gakhov, Ivan",1.91
11999208,"Gill, Felix",1.75,"Gakhov, Ivan",1.91
11999208,"Gill, Felix",1.75,"Gakhov, Ivan",1.91
11999209,"Alves, Mateus",1.93,"Ugo Carabelli, Camilo",1.85
11999210,"Stodder, Timo",1.8,"Feldbausch, Kilian",1.91
11999211,"Casanova, Hernan",1.78,"Mager, Gianluca",1.88
11999211,"Casanova, Hernan",1.78,"Mager, Gianluca",1.88
11999211,"Casanova, Hernan",1.78,"Mager, Gianluca",1.88
11999211,"Casanova, Hernan",1.78,"Mager, Gianluca",1.88
11999212,"Pucinelli de Almeida, Matheus",1.83,"Lavagno, Edoardo",1.85
11999212,"Pucinelli de Almeida, Matheus",1.83,"Lavagno, Edoardo",1.85
11999212,"Pucinelli de Almeida, Matheus",1.83,"Lavagno, Edoardo",1.85
11999212,"Pucinelli de Almeida, Matheus",1.83,"Lavagno, Edoardo",1.85
11999213,"Coria, Federico",1.8,"Torres, Juan Bautista",1.78
11999213,"Coria, Federico",1.8,"Torres, Juan Bautista",1.78
11999213,"Coria, Federico",1.8,"Torres, Juan Bautista",1.78
11999213,"Coria, Federico",1.8,"Torres, Juan Bautista",1.78
11999214,"Feldbausch, Kilian",1.91,"Ugo Carabelli, Camilo",1.85
11999214,"Feldbausch, Kilian",1.91,"Ugo Carabelli, Camilo",1.85
11999214,"Feldbausch, Kilian",1.91,"Ugo Carabelli, Camilo",1.85
11999214,"Feldbausch, Kilian",1.91,"Ugo Carabelli, Camilo",1.85
11999215,"Cecchinato, Marco",1.85,"Gill, Felix",1.75
11999216,"Gill, Felix",1.75,"Ugo Carabelli, Camilo",1.85
11999216,"Gill, Felix",1.75,"Ugo Carabelli, Camilo",1.85
11999216,"Gill, Felix",1.75,"Ugo Carabelli, Camilo",1.85
11999216,"Gill, Felix",1.75,"Ugo Carabelli, Camilo",1.85
11999217,"Coria, Federico",1.8,"Pucinelli de Almeida, Matheus",1.83
11999217,"Coria, Federico",1.8,"Pucinelli de Almeida, Matheus",1.83
11999217,"Coria, Federico",1.8,"Pucinelli de Almeida, Matheus",1.83
11999217,"Coria, Federico",1.8,"Pucinelli de Almeida, Matheus",1.83
11999218,"Coria, Federico",1.8,"Ugo Carabelli, Camilo",1.85
11999218,"Coria, Federico",1.8,"Ugo Carabelli, Camilo",1.85
11999218,"Coria, Federico",1.8,"Ugo Carabelli, Camilo",1.85
11999218,"Coria, Federico",1.8,"Ugo Carabelli, Camilo",1.85
11999219,"Dutra da Silva, Daniel",1.73,"Weis, Alexander",1.88
11999219,"Dutra da Silva, Daniel",1.73,"Weis, Alexander",1.88
11999219,"Dutra da Silva, Daniel",1.73,"Weis, Alexander",1.88
11999219,"Dutra da Silva, Daniel",1.73,"Weis, Alexander",1.88
11999220,"Campana Lee, Gerard",1.8,"Gakhov, Ivan",1.91
12002040,"Fruhvirtova, Linda",1.72,"Zhu, Lin",1.73
12002041,"Rodionova, Arina",1.68,"Bai, Zhuoxuan",
12002041,"Rodionova, Arina",1.68,"Bai, Zhuoxuan",
12002041,"Rodionova, Arina",1.68,"Bai, Zhuoxuan",
12002041,"Rodionova, Arina",1.68,"Bai, Zhuoxuan",
12002042,"Volynets, Katie",1.7,"Maria, Tatjana",1.72
12002043,"Schmiedlova, Anna-Karolina",1.76,"Wang, Yafan",1.7
12002044,"Golubic, Viktorija",1.69,"Putintseva, Yulia",1.63
12002048,"Niemeier, Jule",1.78,"Alexandrova, Ekaterina",1.75
12002049,"Potapova, Anastasia",1.75,"Cocciaretto, Elisabetta",1.66
12002049,"Potapova, Anastasia",1.75,"Cocciaretto, Elisabetta",1.66
12002049,"Potapova, Anastasia",1.75,"Cocciaretto, Elisabetta",1.66
12002049,"Potapova, Anastasia",1.75,"Cocciaretto, Elisabetta",1.66
12002050,"Yastremska, Dayana",1.75,"Vekić, Donna",1.79
12002050,"Yastremska, Dayana",1.75,"Vekić, Donna",1.79
12002050,"Yastremska, Dayana",1.75,"Vekić, Donna",1.79
12002050,"Yastremska, Dayana",1.75,"Vekić, Donna",1.79
12002051,"Siniakova, Katerina",1.74,"Burel, Clara",1.76
12002051,"Siniakova, Katerina",1.74,"Burel, Clara",1.76
12002051,"Siniakova, Katerina",1.74,"Burel, Clara",1.76
12002051,"Siniakova, Katerina",1.74,"Burel, Clara",1.76
12002052,"Pavlyuchenkova, Anastasia",1.76,"Boulter, Katie",1.82
12002053,"Mertens, Elise",1.79,"Bronzetti, Lucia",1.7
12002053,"Mertens, Elise",1.79,"Bronzetti, Lucia",1.7
12002053,"Mertens, Elise",1.79,"Bronzetti, Lucia",1.7
12002053,"Mertens, Elise",1.79,"Bronzetti, Lucia",1.7
12002055,"Ostapenko, Jelena",1.77,"Tauson, Clara",1.82
12002055,"Ostapenko, Jelena",1.77,"Tauson, Clara",1.82
12002055,"Ostapenko, Jelena",1.77,"Tauson, Clara",1.82
12002055,"Ostapenko, Jelena",1.77,"Tauson, Clara",1.82
12002057,"Shnaider, Diana",,"Gálfi, Dalma",1.78
12002057,"Shnaider, Diana",,"Gálfi, Dalma",1.78
12002057,"Shnaider, Diana",,"Gálfi, Dalma",1.78
12002057,"Shnaider, Diana",,"Gálfi, Dalma",1.78
12002058,"Wang, Xinyu",1.82,"Putintseva, Yulia",1.63
12002058,"Wang, Xinyu",1.82,"Putintseva, Yulia",1.63
12002058,"Wang, Xinyu",1.82,"Putintseva, Yulia",1.63
12002058,"Wang, Xinyu",1.82,"Putintseva, Yulia",1.63
12002059,"Ostapenko, Jelena",1.77,"Burrage, Jodie",1.75
12002059,"Ostapenko, Jelena",1.77,"Burrage, Jodie",1.75
12002059,"Ostapenko, Jelena",1.77,"Burrage, Jodie",1.75
12002059,"Ostapenko, Jelena",1.77,"Burrage, Jodie",1.75
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002060,"Wang, Yafan",1.7,"Volynets, Katie",1.7
12002061,"Mertens, Elise",1.79,"Pavlyuchenkova, Anastasia",1.76
12002061,"Mertens, Elise",1.79,"Pavlyuchenkova, Anastasia",1.76
12002061,"Mertens, Elise",1.79,"Pavlyuchenkova, Anastasia",1.76
12002061,"Mertens, Elise",1.79,"Pavlyuchenkova, Anastasia",1.76
12002064,"Rodionova, Arina",1.68,"Zhu, Lin",1.73
12002064,"Rodionova, Arina",1.68,"Zhu, Lin",1.73
12002064,"Rodionova, Arina",1.68,"Zhu, Lin",1.73
12002064,"Rodionova, Arina",1.68,"Zhu, Lin",1.73
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002065,"Burel, Clara",1.76,"Vekić, Donna",1.79
12002066,"Shnaider, Diana",,"Wang, Xinyu",1.82
12002066,"Shnaider, Diana",,"Wang, Xinyu",1.82
12002066,"Shnaider, Diana",,"Wang, Xinyu",1.82
12002066,"Shnaider, Diana",,"Wang, Xinyu",1.82
12002067,"Wang, Yafan",1.7,"Zhu, Lin",1.73
12002067,"Wang, Yafan",1.7,"Zhu, Lin",1.73
12002067,"Wang, Yafan",1.7,"Zhu, Lin",1.73
12002067,"Wang, Yafan",1.7,"Zhu, Lin",1.73
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002068,"Potapova, Anastasia",1.75,"Alexandrova, Ekaterina",1.75
12002069,"Shnaider, Diana",,"Zhu, Lin",1.73
12002069,"Shnaider, Diana",,"Zhu, Lin",1.73
12002069,"Shnaider, Diana",,"Zhu, Lin",1.73
12002069,"Shnaider, Diana",,"Zhu, Lin",1.73
12002070,"Ostapenko, Jelena",1.77,"Pavlyuchenkova, Anastasia",1.76
12002070,"Ostapenko, Jelena",1.77,"Pavlyuchenkova, Anastasia",1.76
12002070,"Ostapenko, Jelena",1.77,"Pavlyuchenkova, Anastasia",1.76
12002070,"Ostapenko, Jelena",1.77,"Pavlyuchenkova, Anastasia",1.76
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002072,"Vekić, Donna",1.79,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12002073,"Ostapenko, Jelena",1.77,"Alexandrova, Ekaterina",1.75
12010829,Flavio Cobolli,1.83,"Monfils, Gaël",1.93
12010830,"Zapata Miralles, Bernabe",1.83,"Lestienne, Constant",1.8
12011297,"Choinski, Jan",1.96,"Travaglia, Stefano",1.85
12011301,"Otte, Oscar",1.93,"Harris, Lloyd",1.93
12011306,"Passaro, Francesco",1.8,"Marchenko, Illya",1.85
12014547,"Martic, Petra",1.81,"Siniakova, Katerina",1.74
12016976,"Yastremska, Dayana",1.75,"Andreeva, Erika",
12017442,"Abbagnato, Anastasia",,Middendorf Julia,1.7
12017453,"Bulgaru, Miriam Bianca",,"Zelníčková, Radka",
12017455,"Zgirovsky, Alexander",1.91,"Liaonenka, Aliaksandr",1.96
12017458,"Szajrych, Jasza",,"Pontjodikromo, Sidane",1.78
12017459,"Lopez, Noah",1.83,"Pawelski, Martyn",1.96
12017462,"Radišić, Nika",,"Cervino Ruiz, Celia",
12017463,"Giacomini, Luca",1.7,"Ojakaar, Oliver",1.91
12017464,"Kuhl, Carolina",,"Salkova, Dominika",
12017465,"Jorge, Francisca",,"Waltert, Simona",
12017468,"Hindova, Denisa",,"Ganz, Fiona",
12017473,"Bartůňková, Nikola",,"Bouzas Maneiro, Jessica",
12017477,"Hamaliy, Elizabet",,,
12017480,"Martinez Martinez, Jorge",1.7,"Vetrih, Miha",
12017483,,,"Hardt, Nick",1.83
12017488,"Decamps, Gabriel",1.93,,
12017495,"Zuk, Kacper",1.83,"Pecci, Alessandro",1.98
12017501,"Delage, Pierre",1.98,"Hoang, Antoine",1.83
12017504,"Carlé, María Lourdes",1.66,"Osuigwe, Whitney",
12017505,"Costoulas, Sofia",,"Strakhova, Valeriya",
12017506,"Alimli, Mikail",1.83,,
12017510,"Miroshnichenko, Veronica",,"Loeb, Jamie",1.68
12017511,"Lee, Gabriela",,"Sieg, Madison",
12017513,"Shymanovich, Iryna",1.71,"Hu, Victoria",
12017513,"Shymanovich, Iryna",1.71,"Hu, Victoria",
12017513,"Shymanovich, Iryna",1.71,"Hu, Victoria",
12017513,"Shymanovich, Iryna",1.71,"Hu, Victoria",
12017514,"Chang, Sophie",1.85,"Baptiste, Hailey",
12017514,"Chang, Sophie",1.85,"Baptiste, Hailey",
12017514,"Chang, Sophie",1.85,"Baptiste, Hailey",
12017514,"Chang, Sophie",1.85,"Baptiste, Hailey",
12017517,"Monnot , Amandine",,"Jacquemot, Elsa",
12017520,"Jeanjean, Léolia",1.68,"Albie, Audrey",
12017522,"Tubello, Alice",,"Serban, Raluca Georgiana",
12017523,"Robbe, Alice",,"Peterson, Rebecca",1.73
