match_id,period_1,period_2,period_3,period_4,period_5,total_duration,sets_played
12051608,4152.0,1956.0,3195.0,0.0,0.0,9303.0,3
12051630,3033.0,2602.0,2457.0,0.0,0.0,8092.0,3
12051669,4341.0,2645.0,0.0,0.0,0.0,6986.0,2
12051670,2578.0,2041.0,0.0,0.0,0.0,4619.0,2
12051674,3930.0,2551.0,0.0,0.0,0.0,6481.0,2
12051676,2207.0,2652.0,0.0,0.0,0.0,4859.0,2
12051677,4569.0,1790.0,0.0,0.0,0.0,6359.0,2
12051678,3255.0,5138.0,0.0,0.0,0.0,8393.0,2
12051679,3204.0,2962.0,0.0,0.0,0.0,6166.0,2
12051680,2694.0,2377.0,2265.0,0.0,0.0,7336.0,3
12051681,4145.0,3665.0,0.0,0.0,0.0,7810.0,2
12051682,2436.0,1896.0,0.0,0.0,0.0,4332.0,2
12051702,2950.0,1980.0,0.0,0.0,0.0,4930.0,2
12051706,2891.0,2595.0,0.0,0.0,0.0,5486.0,2
12051707,4076.0,4333.0,0.0,0.0,0.0,8409.0,2
12051708,2055.0,5286.0,0.0,0.0,0.0,7341.0,2
12051711,2957.0,2573.0,0.0,0.0,0.0,5530.0,2
12051714,3127.0,2230.0,0.0,0.0,0.0,5357.0,2
12051715,3735.0,1818.0,2502.0,0.0,0.0,8055.0,3
12051795,2754.0,2694.0,0.0,0.0,0.0,5448.0,2
12051796,2405.0,3235.0,0.0,0.0,0.0,5640.0,2
12051797,1726.0,2487.0,0.0,0.0,0.0,4213.0,2
12051799,1867.0,2248.0,0.0,0.0,0.0,4115.0,2
12051802,2318.0,2237.0,0.0,0.0,0.0,4555.0,2
12051803,1760.0,2998.0,3760.0,0.0,0.0,8518.0,3
12051815,2361.0,1342.0,0.0,0.0,0.0,3703.0,2
12051817,2596.0,3118.0,0.0,0.0,0.0,5714.0,2
12051939,1884.0,2069.0,0.0,0.0,0.0,3953.0,2
12051954,3493.0,2414.0,2481.0,0.0,0.0,8388.0,3
12051955,3228.0,2310.0,0.0,0.0,0.0,5538.0,2
12051969,2051.0,2800.0,0.0,0.0,0.0,4851.0,2
12051970,4484.0,3814.0,0.0,0.0,0.0,8298.0,2
12052001,2424.0,3378.0,0.0,0.0,0.0,5802.0,2
12052002,2037.0,2937.0,0.0,0.0,0.0,4974.0,2
12052003,3446.0,1511.0,1653.0,0.0,0.0,6610.0,3
12052020,2785.0,3956.0,3064.0,0.0,0.0,9805.0,3
12052126,2446.0,2036.0,3743.0,0.0,0.0,8225.0,3
12052127,3252.0,1027.0,0.0,0.0,0.0,4279.0,2
12052130,1878.0,3124.0,0.0,0.0,0.0,5002.0,2
12052140,1839.0,2041.0,0.0,0.0,0.0,3880.0,2
12052141,3391.0,2297.0,0.0,0.0,0.0,5688.0,2
12052156,2934.0,3911.0,0.0,0.0,0.0,6845.0,2
12052157,2662.0,2567.0,2592.0,0.0,0.0,7821.0,3
12052175,2888.0,3562.0,5265.0,0.0,0.0,11715.0,3
12052219,2625.0,2409.0,3032.0,0.0,0.0,8066.0,3
12052220,1906.0,2819.0,0.0,0.0,0.0,4725.0,2
12052221,1953.0,1613.0,0.0,0.0,0.0,3566.0,2
12052222,3403.0,2303.0,0.0,0.0,0.0,5706.0,2
12052254,1809.0,2672.0,2403.0,0.0,0.0,6884.0,3
12052255,1676.0,1902.0,0.0,0.0,0.0,3578.0,2
12052259,2131.0,4622.0,3088.0,0.0,0.0,9841.0,3
12052260,2242.0,2400.0,1821.0,0.0,0.0,6463.0,3
12052261,2114.0,1893.0,0.0,0.0,0.0,4007.0,2
12052281,2279.0,2598.0,2935.0,0.0,0.0,7812.0,3
12052307,3583.0,2496.0,0.0,0.0,0.0,6079.0,2
12052312,2138.0,2111.0,0.0,0.0,0.0,4249.0,2
12052321,2513.0,1290.0,0.0,0.0,0.0,3803.0,2
12052333,3805.0,2658.0,0.0,0.0,0.0,6463.0,2
12052353,2480.0,4125.0,2298.0,0.0,0.0,8903.0,3
12052354,1831.0,1360.0,0.0,0.0,0.0,3191.0,2
12052367,3091.0,2437.0,0.0,0.0,0.0,5528.0,2
12052418,5119.0,2275.0,0.0,0.0,0.0,7394.0,2
12052426,3542.0,3730.0,0.0,0.0,0.0,7272.0,2
12052428,2227.0,3301.0,0.0,0.0,0.0,5528.0,2
12052429,3530.0,1906.0,0.0,0.0,0.0,5436.0,2
12052436,2977.0,2282.0,0.0,0.0,0.0,5259.0,2
12052439,3299.0,2292.0,0.0,0.0,0.0,5591.0,2
12052448,2796.0,2491.0,0.0,0.0,0.0,5287.0,2
12052481,2442.0,3160.0,5754.0,0.0,0.0,11356.0,3
12052488,3312.0,3709.0,0.0,0.0,0.0,7021.0,2
12052498,3201.0,4681.0,0.0,0.0,0.0,7882.0,2
12052502,3256.0,2377.0,2329.0,0.0,0.0,7962.0,3
12052534,2880.0,2937.0,0.0,0.0,0.0,5817.0,2
12052535,3722.0,3444.0,0.0,0.0,0.0,7166.0,2
12052547,2609.0,2620.0,0.0,0.0,0.0,5229.0,2
12052550,1762.0,2606.0,0.0,0.0,0.0,4368.0,2
12052551,4907.0,3431.0,3411.0,0.0,0.0,11749.0,3
12052554,2602.0,2349.0,3395.0,0.0,0.0,8346.0,3
12052556,3288.0,3044.0,2155.0,0.0,0.0,8487.0,3
12052614,2775.0,3293.0,0.0,0.0,0.0,6068.0,2
12052684,2263.0,2687.0,0.0,0.0,0.0,4950.0,2
12052761,3416.0,4390.0,0.0,0.0,0.0,7806.0,2
12053206,1662.0,2084.0,0.0,0.0,0.0,3746.0,2
12053214,3105.0,2094.0,2934.0,0.0,0.0,8133.0,3
12053218,3230.0,2292.0,0.0,0.0,0.0,5522.0,2
12053221,2641.0,3570.0,0.0,0.0,0.0,6211.0,2
12053231,2773.0,1560.0,0.0,0.0,0.0,4333.0,2
12053258,2497.0,2311.0,0.0,0.0,0.0,4808.0,2
12053865,2968.423990077959,2620.0,3292.9835851249272,0.0,0.0,8881.407575202888,3
12053941,2179.0,2460.0,2646.0,0.0,0.0,7285.0,3
12054289,2019.0,3469.0,1779.0,0.0,0.0,7267.0,3
12054299,2888.0,5524.0,1056.0,0.0,0.0,9468.0,3
12054300,1755.0,2416.0,0.0,0.0,0.0,4171.0,2
12054302,2055.0,2631.0,0.0,0.0,0.0,4686.0,2
12054304,2773.0,2730.0,3106.0,0.0,0.0,8609.0,3
12054311,4120.0,4143.0,2137.0,0.0,0.0,10400.0,3
12054312,2968.423990077959,2069.0,0.0,0.0,0.0,5037.423990077959,2
12054313,1736.0,3191.026567575987,2323.0,0.0,0.0,7250.026567575987,3
12054328,2129.0,2296.0,0.0,0.0,0.0,4425.0,2
12054402,2539.0,3466.0,5035.0,0.0,0.0,11040.0,3
12054403,2170.0,3191.026567575987,3292.9835851249272,0.0,0.0,8654.010152700914,3
12054419,2070.0,2849.0,0.0,0.0,0.0,4919.0,2
12054428,1386.0,1501.0,0.0,0.0,0.0,2887.0,2
12054429,2853.0,4508.0,0.0,0.0,0.0,7361.0,2
12054435,5791.0,6000.0,0.0,0.0,0.0,11791.0,2
12054437,1840.0,4070.0,2541.0,0.0,0.0,8451.0,3
12054479,3111.0,4795.0,0.0,0.0,0.0,7906.0,2
12054502,1516.0,3970.0,0.0,0.0,0.0,5486.0,2
12054552,1899.0,2096.0,0.0,0.0,0.0,3995.0,2
12054557,2753.0,2979.0,0.0,0.0,0.0,5732.0,2
12054559,3838.0,2.0,0.0,0.0,0.0,3840.0,2
12054581,2609.0,1896.0,2341.0,0.0,0.0,6846.0,3
12054583,1887.0,3049.0,0.0,0.0,0.0,4936.0,2
12054591,2813.0,1543.0,4147.0,0.0,0.0,8503.0,3
12054633,2172.0,2136.0,2695.0,0.0,0.0,7003.0,3
12054651,3693.0,2336.0,2571.0,0.0,0.0,8600.0,3
12054690,1666.0,2694.0,0.0,0.0,0.0,4360.0,2
12054727,3416.0,2598.0,0.0,0.0,0.0,6014.0,2
12054728,3148.0,1879.0,0.0,0.0,0.0,5027.0,2
12054729,1562.0,2617.0,1743.0,0.0,0.0,5922.0,3
12054730,2198.0,1858.0,0.0,0.0,0.0,4056.0,2
12054732,3018.0,2615.0,0.0,0.0,0.0,5633.0,2
12054734,1937.0,2421.0,1925.0,0.0,0.0,6283.0,3
12054738,1259.0,1242.0,0.0,0.0,0.0,2501.0,2
12054739,3492.0,2940.0,0.0,0.0,0.0,6432.0,2
12054740,3184.0,3146.0,3219.0,0.0,0.0,9549.0,3
12054741,1846.0,2495.0,4540.0,0.0,0.0,8881.0,3
12054784,2462.0,4010.0,2733.0,0.0,0.0,9205.0,3
12017962,1985.0,3105.0,0.0,0.0,0.0,5090.0,2
12017966,4830.0,4481.0,0.0,0.0,0.0,9311.0,2
12017968,4715.0,3242.0,0.0,0.0,0.0,7957.0,2
12017975,3282.0,3603.0,0.0,0.0,0.0,6885.0,2
12018498,1986.0,1804.0,0.0,0.0,0.0,3790.0,2
12018499,2756.0,2720.0,0.0,0.0,0.0,5476.0,2
12018509,2607.0,2575.0,0.0,0.0,0.0,5182.0,2
12018510,2557.0,2118.0,0.0,0.0,0.0,4675.0,2
12018529,2084.0,2107.0,2101.0,0.0,0.0,6292.0,3
12018531,2387.0,2902.0,0.0,0.0,0.0,5289.0,2
12018534,2783.0,2215.0,0.0,0.0,0.0,4998.0,2
12018536,2572.0,3123.0,0.0,0.0,0.0,5695.0,2
12018543,2090.0,2479.0,0.0,0.0,0.0,4569.0,2
12018577,2275.0,2809.0,0.0,0.0,0.0,5084.0,2
12018578,2181.0,2914.0,0.0,0.0,0.0,5095.0,2
12018579,2415.0,4041.0,2381.0,0.0,0.0,8837.0,3
12018581,2162.0,2989.0,0.0,0.0,0.0,5151.0,2
12018582,2178.0,2721.0,2200.0,0.0,0.0,7099.0,3
12018583,2572.0,2300.0,2147.0,0.0,0.0,7019.0,3
12018584,3052.0,3084.0,0.0,0.0,0.0,6136.0,2
12018585,2141.0,2333.0,2650.0,0.0,0.0,7124.0,3
12018621,2714.0,2116.0,2864.0,0.0,0.0,7694.0,3
12018622,2983.0,4691.0,0.0,0.0,0.0,7674.0,2
12018625,2356.0,1986.0,0.0,0.0,0.0,4342.0,2
12018628,3636.0,3001.0,0.0,0.0,0.0,6637.0,2
12018629,2622.0,2038.0,0.0,0.0,0.0,4660.0,2
12018630,2059.0,1848.0,2514.0,0.0,0.0,6421.0,3
12018631,1334.0,2747.0,2696.0,0.0,0.0,6777.0,3
12018634,2807.0,2187.0,0.0,0.0,0.0,4994.0,2
12018644,3414.0,2600.0,2178.0,0.0,0.0,8192.0,3
12018646,2480.0,2789.0,2642.0,0.0,0.0,7911.0,3
12018649,2925.0,3767.0,2374.0,0.0,0.0,9066.0,3
12018652,2603.0,2713.0,0.0,0.0,0.0,5316.0,2
12018653,1665.0,1513.0,2732.0,0.0,0.0,5910.0,3
12018655,3631.0,2011.0,0.0,0.0,0.0,5642.0,2
12018666,2068.0,3479.0,0.0,0.0,0.0,5547.0,2
12018667,2513.0,475.0,0.0,0.0,0.0,2988.0,2
12018668,5029.0,4897.0,3399.0,0.0,0.0,13325.0,3
12018669,2568.0,2943.0,2745.0,0.0,0.0,8256.0,3
12018670,1545.0,2527.0,0.0,0.0,0.0,4072.0,2
12018677,2899.0,1774.0,0.0,0.0,0.0,4673.0,2
12018679,2457.0,2125.0,0.0,0.0,0.0,4582.0,2
12018696,4576.0,3764.0,1977.0,0.0,0.0,10317.0,3
12018699,2885.0,3612.0,0.0,0.0,0.0,6497.0,2
12018700,1580.0,2143.0,2906.0,0.0,0.0,6629.0,3
12018706,3147.0,3621.0,2736.0,0.0,0.0,9504.0,3
12018709,1752.0,4082.0,1020.0,0.0,0.0,6854.0,3
12018721,2715.0,2917.0,3046.0,0.0,0.0,8678.0,3
12018722,1436.0,2524.0,3074.0,0.0,0.0,7034.0,3
12018723,2480.0,1940.0,0.0,0.0,0.0,4420.0,2
12018727,2494.0,2372.0,0.0,0.0,0.0,4866.0,2
12018728,2399.0,3237.0,3088.0,0.0,0.0,8724.0,3
12018731,2293.0,2733.0,0.0,0.0,0.0,5026.0,2
12018732,4617.0,3414.0,2662.0,0.0,0.0,10693.0,3
12018733,2069.0,3121.0,3790.0,0.0,0.0,8980.0,3
12037721,2191.0,1668.0,0.0,0.0,0.0,3859.0,2
12038856,1718.0,2989.0,0.0,0.0,0.0,4707.0,2
12038857,2656.0,2125.0,2718.0,0.0,0.0,7499.0,3
12038858,3012.0,2544.0,0.0,0.0,0.0,5556.0,2
12038862,3170.0,2672.0,0.0,0.0,0.0,5842.0,2
12039076,1252.0,1823.0,0.0,0.0,0.0,3075.0,2
12039184,2872.0,3103.0,0.0,0.0,0.0,5975.0,2
12039186,3439.0,2252.0,0.0,0.0,0.0,5691.0,2
12039187,3865.0,2463.0,3971.0,0.0,0.0,10299.0,3
12039188,2149.0,2714.0,3538.0,0.0,0.0,8401.0,3
12039295,2385.0,2959.0,0.0,0.0,0.0,5344.0,2
12039296,3260.0,4097.0,0.0,0.0,0.0,7357.0,2
12039300,1831.0,2999.0,0.0,0.0,0.0,4830.0,2
12039968,2469.0,2413.0,0.0,0.0,0.0,4882.0,2
12039973,2319.0,2222.0,0.0,0.0,0.0,4541.0,2
12039975,2834.0,3595.0,3126.0,0.0,0.0,9555.0,3
12039977,2559.0,1990.0,2816.0,0.0,0.0,7365.0,3
12039983,3195.0,4856.0,1938.0,0.0,0.0,9989.0,3
12039985,3351.0,2895.0,3597.0,0.0,0.0,9843.0,3
12039989,1541.0,4454.0,879.0,0.0,0.0,6874.0,3
12039990,2994.0,3040.0,3689.0,0.0,0.0,9723.0,3
12040210,2711.0,2905.0,0.0,0.0,0.0,5616.0,2
12040232,2646.0,3269.0,0.0,0.0,0.0,5915.0,2
12040233,2121.0,3095.0,0.0,0.0,0.0,5216.0,2
12040234,2294.0,2242.0,0.0,0.0,0.0,4536.0,2
12040237,2943.0,1572.0,0.0,0.0,0.0,4515.0,2
12042472,2377.0,3543.0,0.0,0.0,0.0,5920.0,2
12042474,1544.0,2508.0,0.0,0.0,0.0,4052.0,2
12042475,3135.0,2844.0,0.0,0.0,0.0,5979.0,2
12042726,2033.0,2943.0,3346.0,0.0,0.0,8322.0,3
12042727,2364.0,2079.0,2363.0,0.0,0.0,6806.0,3
12043300,3535.0,2076.0,2112.0,0.0,0.0,7723.0,3
12043302,1967.0,3245.0,0.0,0.0,0.0,5212.0,2
12043305,2194.0,3016.0,0.0,0.0,0.0,5210.0,2
12043306,1860.0,3527.0,0.0,0.0,0.0,5387.0,2
12043308,3971.0,2127.0,0.0,0.0,0.0,6098.0,2
12043312,2250.0,2599.0,0.0,0.0,0.0,4849.0,2
12043314,2918.0,3981.0,2106.0,0.0,0.0,9005.0,3
12043321,2580.0,2953.0,0.0,0.0,0.0,5533.0,2
12044869,2370.0,3846.0,0.0,0.0,0.0,6216.0,2
12045826,2505.0,5055.0,5157.0,0.0,0.0,12717.0,3
12046038,1793.0,4468.0,0.0,0.0,0.0,6261.0,2
12046070,2360.0,3376.0,0.0,0.0,0.0,5736.0,2
12046081,4073.0,1881.0,0.0,0.0,0.0,5954.0,2
12046125,2875.0,1667.0,0.0,0.0,0.0,4542.0,2
12046126,2952.0,3520.0,0.0,0.0,0.0,6472.0,2
12046127,1968.0,3487.0,0.0,0.0,0.0,5455.0,2
12046128,3152.0,2600.0,0.0,0.0,0.0,5752.0,2
12046129,2093.0,2338.0,0.0,0.0,0.0,4431.0,2
12046130,2767.0,2060.0,0.0,0.0,0.0,4827.0,2
12046137,2374.0,1623.0,3652.0,0.0,0.0,7649.0,3
12046138,3555.0,2934.0,2863.0,0.0,0.0,9352.0,3
12046139,1968.0,2764.0,1967.0,0.0,0.0,6699.0,3
12046140,3128.0,1727.0,1989.0,0.0,0.0,6844.0,3
12046248,2995.0,2084.0,0.0,0.0,0.0,5079.0,2
12046252,4515.0,3005.0,4358.0,0.0,0.0,11878.0,3
12046275,2026.0,2078.0,0.0,0.0,0.0,4104.0,2
12046276,1785.0,2612.0,0.0,0.0,0.0,4397.0,2
12046277,2245.0,1798.0,2114.0,0.0,0.0,6157.0,3
12046280,2909.0,3310.0,3401.0,0.0,0.0,9620.0,3
12046281,2752.0,3900.0,0.0,0.0,0.0,6652.0,2
12046283,3881.0,4463.0,0.0,0.0,0.0,8344.0,2
12046284,4463.0,1831.0,0.0,0.0,0.0,6294.0,2
12046285,1922.0,2841.0,2518.0,0.0,0.0,7281.0,3
12046366,2109.0,1928.0,0.0,0.0,0.0,4037.0,2
12046371,1779.0,349.0,0.0,0.0,0.0,2128.0,2
12046373,3002.0,4195.0,0.0,0.0,0.0,7197.0,2
12046374,4201.0,2194.0,4478.0,0.0,0.0,10873.0,3
12046380,3524.0,3487.0,0.0,0.0,0.0,7011.0,2
12046481,2526.0,4596.0,0.0,0.0,0.0,7122.0,2
12046490,2118.0,1881.0,0.0,0.0,0.0,3999.0,2
12046491,2451.0,4443.0,0.0,0.0,0.0,6894.0,2
12046492,2632.0,4635.0,2274.0,0.0,0.0,9541.0,3
12046493,2735.0,2670.0,0.0,0.0,0.0,5405.0,2
12046503,2229.0,3604.0,1103.0,0.0,0.0,6936.0,3
12046506,1941.0,2636.0,1401.0,0.0,0.0,5978.0,3
12046507,1919.0,2230.0,0.0,0.0,0.0,4149.0,2
12046508,3019.0,4592.0,2557.0,0.0,0.0,10168.0,3
12046509,3505.0,2705.0,0.0,0.0,0.0,6210.0,2
12046510,4915.0,2741.0,0.0,0.0,0.0,7656.0,2
12046511,3957.0,2127.0,0.0,0.0,0.0,6084.0,2
12046512,3634.0,2311.0,0.0,0.0,0.0,5945.0,2
12046514,4198.0,2020.0,0.0,0.0,0.0,6218.0,2
12046516,4429.0,4854.0,0.0,0.0,0.0,9283.0,2
12046519,1820.0,3966.0,2179.0,0.0,0.0,7965.0,3
12046521,3132.0,4131.0,2827.0,0.0,0.0,10090.0,3
12046528,3867.0,2619.0,1069.0,0.0,0.0,7555.0,3
12046529,2466.0,2179.0,0.0,0.0,0.0,4645.0,2
12046530,1654.0,2057.0,0.0,0.0,0.0,3711.0,2
12046531,1755.0,1701.0,0.0,0.0,0.0,3456.0,2
12046532,2103.0,2363.0,0.0,0.0,0.0,4466.0,2
12046533,2056.0,3154.0,0.0,0.0,0.0,5210.0,2
12046534,2152.0,4165.0,750.0,0.0,0.0,7067.0,3
12046535,4914.0,4914.0,0.0,0.0,0.0,9828.0,2
12046536,3779.0,3109.0,0.0,0.0,0.0,6888.0,2
12046537,2692.0,1926.0,2903.0,0.0,0.0,7521.0,3
12046538,2283.0,4049.0,2685.0,0.0,0.0,9017.0,3
12046540,2515.0,2848.0,0.0,0.0,0.0,5363.0,2
12046543,4351.0,5475.0,0.0,0.0,0.0,9826.0,2
12046573,2451.0,2870.0,2720.0,0.0,0.0,8041.0,3
12046576,4365.0,3415.0,0.0,0.0,0.0,7780.0,2
12046577,3844.0,2825.0,0.0,0.0,0.0,6669.0,2
12046578,4125.0,2981.0,0.0,0.0,0.0,7106.0,2
12046579,2121.0,1835.0,0.0,0.0,0.0,3956.0,2
12046580,2716.0,1747.0,1981.0,0.0,0.0,6444.0,3
12046582,1786.0,1827.0,0.0,0.0,0.0,3613.0,2
12046583,1955.0,2203.0,0.0,0.0,0.0,4158.0,2
12046772,2299.0,2585.0,1567.0,0.0,0.0,6451.0,3
12046784,3009.0,2445.0,0.0,0.0,0.0,5454.0,2
12046787,2267.0,4000.0,0.0,0.0,0.0,6267.0,2
12046789,1494.0,2872.0,0.0,0.0,0.0,4366.0,2
12046791,1447.0,2342.0,0.0,0.0,0.0,3789.0,2
12046847,2067.0,2727.0,0.0,0.0,0.0,4794.0,2
12046848,1355.0,2002.0,0.0,0.0,0.0,3357.0,2
12046849,4016.0,4168.0,2909.0,0.0,0.0,11093.0,3
12046850,2093.0,2227.0,0.0,0.0,0.0,4320.0,2
12046852,4752.0,3647.0,2744.0,0.0,0.0,11143.0,3
12046853,2247.0,2445.0,0.0,0.0,0.0,4692.0,2
12046854,1958.0,0.0,0.0,0.0,0.0,1958.0,1
12046857,1319.0,1957.0,0.0,0.0,0.0,3276.0,2
12046858,2127.0,1729.0,0.0,0.0,0.0,3856.0,2
12046859,4479.0,3493.0,1569.0,0.0,0.0,9541.0,3
12046861,1987.0,2665.0,2218.0,0.0,0.0,6870.0,3
12046862,3689.0,3761.0,0.0,0.0,0.0,7450.0,2
12046863,3745.0,2267.0,2692.0,0.0,0.0,8704.0,3
12046864,1717.0,2507.0,0.0,0.0,0.0,4224.0,2
12046868,1434.0,2095.0,0.0,0.0,0.0,3529.0,2
12046869,1864.0,1943.0,0.0,0.0,0.0,3807.0,2
12046871,2700.0,1141.0,0.0,0.0,0.0,3841.0,2
12046872,2738.0,1798.0,3704.0,0.0,0.0,8240.0,3
12046874,2564.0,3474.0,1826.0,0.0,0.0,7864.0,3
12046875,2377.0,3399.0,0.0,0.0,0.0,5776.0,2
12046876,2500.0,2570.0,0.0,0.0,0.0,5070.0,2
12046877,4179.0,1659.0,3155.0,0.0,0.0,8993.0,3
12046878,2133.0,2471.0,2979.0,0.0,0.0,7583.0,3
12046879,2479.0,1937.0,0.0,0.0,0.0,4416.0,2
12046880,3480.0,2256.0,2173.0,0.0,0.0,7909.0,3
12046881,2492.0,3165.0,3194.0,0.0,0.0,8851.0,3
12046882,2236.0,2985.0,0.0,0.0,0.0,5221.0,2
12046883,3325.0,2398.0,2559.0,0.0,0.0,8282.0,3
12046884,2782.0,2059.0,0.0,0.0,0.0,4841.0,2
12046885,2270.0,2549.0,0.0,0.0,0.0,4819.0,2
12046886,2037.0,1903.0,0.0,0.0,0.0,3940.0,2
12046887,3556.0,2544.0,0.0,0.0,0.0,6100.0,2
12046890,1442.0,2105.0,0.0,0.0,0.0,3547.0,2
12046891,3355.0,1869.0,0.0,0.0,0.0,5224.0,2
12046892,2148.0,2387.0,2203.0,0.0,0.0,6738.0,3
12046893,3464.0,2868.0,0.0,0.0,0.0,6332.0,2
12046895,2688.0,2719.0,4517.0,0.0,0.0,9924.0,3
12046896,3602.0,2851.0,0.0,0.0,0.0,6453.0,2
12046916,2814.0,3599.0,4805.0,0.0,0.0,11218.0,3
12046918,3045.0,1475.0,2645.0,0.0,0.0,7165.0,3
12046919,2590.0,2471.0,0.0,0.0,0.0,5061.0,2
12046920,2135.0,2977.0,0.0,0.0,0.0,5112.0,2
12046921,2293.0,2549.0,0.0,0.0,0.0,4842.0,2
12046924,2151.0,4805.0,1858.0,0.0,0.0,8814.0,3
12046926,2542.0,2627.0,0.0,0.0,0.0,5169.0,2
12046927,2617.0,2104.0,0.0,0.0,0.0,4721.0,2
12046929,2295.0,3549.0,3223.0,0.0,0.0,9067.0,3
12046930,3420.0,2861.0,0.0,0.0,0.0,6281.0,2
12046931,2873.0,2166.0,4137.0,0.0,0.0,9176.0,3
12046933,2220.0,2741.0,0.0,0.0,0.0,4961.0,2
12046938,2525.0,4130.0,0.0,0.0,0.0,6655.0,2
12046940,3042.0,2292.0,0.0,0.0,0.0,5334.0,2
12046943,2613.0,3069.0,0.0,0.0,0.0,5682.0,2
12046945,3392.0,2022.0,0.0,0.0,0.0,5414.0,2
12046946,1929.0,2764.0,0.0,0.0,0.0,4693.0,2
12046949,2569.0,2779.0,0.0,0.0,0.0,5348.0,2
12046950,2199.0,3817.0,1455.0,0.0,0.0,7471.0,3
12046951,3266.0,2175.0,1903.0,0.0,0.0,7344.0,3
12046952,1772.0,1540.0,2200.0,0.0,0.0,5512.0,3
12046953,1836.0,2048.0,0.0,0.0,0.0,3884.0,2
12046956,2619.0,2326.0,0.0,0.0,0.0,4945.0,2
12046960,1718.0,2486.0,0.0,0.0,0.0,4204.0,2
12046961,1865.0,2316.0,0.0,0.0,0.0,4181.0,2
12046963,4428.0,4763.0,3723.0,0.0,0.0,12914.0,3
12046964,2338.0,2520.0,0.0,0.0,0.0,4858.0,2
12046965,2492.0,2142.0,2106.0,0.0,0.0,6740.0,3
12046966,4141.0,1672.0,0.0,0.0,0.0,5813.0,2
12046967,1987.0,2930.0,0.0,0.0,0.0,4917.0,2
12046968,3324.0,2610.0,0.0,0.0,0.0,5934.0,2
12046969,2938.0,5409.0,0.0,0.0,0.0,8347.0,2
12046971,3953.0,4754.0,0.0,0.0,0.0,8707.0,2
12046973,2114.0,2315.0,0.0,0.0,0.0,4429.0,2
12047477,1959.0,2677.0,0.0,0.0,0.0,4636.0,2
12047478,2386.0,1763.0,0.0,0.0,0.0,4149.0,2
12047486,2089.0,1638.0,0.0,0.0,0.0,3727.0,2
12047510,2074.0,4309.0,0.0,0.0,0.0,6383.0,2
12048604,1397.0,1365.0,0.0,0.0,0.0,2762.0,2
12048605,2813.0,1992.0,0.0,0.0,0.0,4805.0,2
12048606,1768.0,2008.0,0.0,0.0,0.0,3776.0,2
12048607,1885.0,3954.0,0.0,0.0,0.0,5839.0,2
12048608,3394.0,3148.0,0.0,0.0,0.0,6542.0,2
12048609,2906.0,2439.0,0.0,0.0,0.0,5345.0,2
12048610,2483.0,1354.0,0.0,0.0,0.0,3837.0,2
12048611,2234.0,3549.0,0.0,0.0,0.0,5783.0,2
12048612,2228.0,2494.0,0.0,0.0,0.0,4722.0,2
12048613,2256.0,1493.0,2089.0,0.0,0.0,5838.0,3
12048614,2709.0,2670.0,0.0,0.0,0.0,5379.0,2
12048615,2944.0,2319.0,0.0,0.0,0.0,5263.0,2
12048616,3581.0,3382.0,0.0,0.0,0.0,6963.0,2
12048617,2717.0,2798.0,0.0,0.0,0.0,5515.0,2
12048618,1995.0,2487.0,0.0,0.0,0.0,4482.0,2
12048706,2784.0,2378.0,0.0,0.0,0.0,5162.0,2
12048707,2409.0,3274.0,2973.0,0.0,0.0,8656.0,3
12048708,3691.0,2957.0,0.0,0.0,0.0,6648.0,2
12048709,2815.0,4517.0,4269.0,0.0,0.0,11601.0,3
12048710,2228.0,259.0,0.0,0.0,0.0,2487.0,2
12048711,2571.0,2163.0,0.0,0.0,0.0,4734.0,2
12048712,1736.0,4007.0,2869.0,0.0,0.0,8612.0,3
12048713,2657.0,2842.0,0.0,0.0,0.0,5499.0,2
12048714,2276.0,2079.0,0.0,0.0,0.0,4355.0,2
12048717,3106.0,1807.0,2686.0,0.0,0.0,7599.0,3
12048792,1661.0,2992.0,0.0,0.0,0.0,4653.0,2
12048793,2472.0,3531.0,0.0,0.0,0.0,6003.0,2
12048794,2445.0,2395.0,0.0,0.0,0.0,4840.0,2
12048795,1893.0,2144.0,3983.0,0.0,0.0,8020.0,3
12048796,2094.0,4341.0,2373.0,0.0,0.0,8808.0,3
12048797,2079.0,2490.0,0.0,0.0,0.0,4569.0,2
12048798,1900.0,4115.0,0.0,0.0,0.0,6015.0,2
12048799,5059.0,861.0,0.0,0.0,0.0,5920.0,2
12048800,3301.0,2219.0,0.0,0.0,0.0,5520.0,2
12048801,2173.0,1826.0,0.0,0.0,0.0,3999.0,2
12048802,3597.0,2846.0,1668.0,0.0,0.0,8111.0,3
12048803,3818.0,3096.0,0.0,0.0,0.0,6914.0,2
12048804,1746.0,2600.0,0.0,0.0,0.0,4346.0,2
12048805,1612.0,2432.0,1847.0,0.0,0.0,5891.0,3
12048806,2116.0,3809.0,3047.0,0.0,0.0,8972.0,3
12048807,2955.0,2289.0,0.0,0.0,0.0,5244.0,2
12048833,3056.0,4819.0,0.0,0.0,0.0,7875.0,2
12048834,3175.0,4067.0,4396.0,0.0,0.0,11638.0,3
12048835,2608.0,3091.0,0.0,0.0,0.0,5699.0,2
12048836,2456.0,2269.0,0.0,0.0,0.0,4725.0,2
12048837,1482.0,2661.0,0.0,0.0,0.0,4143.0,2
12048838,2863.0,3543.0,0.0,0.0,0.0,6406.0,2
