match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only,source_folder
11974049,,,,RNfskjg,2.0,3,1707051600,belgium-croatia,False,20240203
11974049,,,,RNfskjg,2.0,3,1707051600,belgium-croatia,False,20240205
11974049,,,,RNfskjg,2.0,3,1707051600,belgium-croatia,False,20240204
11974052,,,,DQfsujp,2.0,3,1706882400,serbia-slovakia,False,20240203
11974052,,,,DQfsujp,2.0,3,1706882400,serbia-slovakia,False,20240202
11974053,,,,NNfsQTf,1.0,3,1706878800,switzerland-netherlands,False,20240203
11974053,,,,NNfsQTf,1.0,3,1706878800,switzerland-netherlands,False,20240201
11974053,,,,NNfsQTf,1.0,3,1706878800,switzerland-netherlands,False,20240202
11974065,,,,PNfsFFg,1.0,3,1707055200,israel-czech-republic,False,20240205
11974065,,,,PNfsFFg,1.0,3,1707055200,israel-czech-republic,False,20240204
11974066,,,,hTfsrpg,2.0,3,1706871600,ukraine-usa,False,20240201
11974066,,,,hTfsrpg,2.0,3,1706871600,ukraine-usa,False,20240202
11974067,,,,BQfsbBn,2.0,3,1706882400,hungary-germany,False,20240203
11974067,,,,BQfsbBn,2.0,3,1706882400,hungary-germany,False,20240202
11974068,,,,IpWsKpW,1.0,3,1706887800,finland-portugal,False,20240202
11974068,,,,IpWsKpW,1.0,3,1706887800,finland-portugal,False,20240203
11974070,,,,cMfsjhn,2.0,3,1707022800,chinese-tapei-france,False,20240203
11974070,,,,cMfsjhn,2.0,3,1707022800,chinese-tapei-france,False,20240204
11974071,,,,TNfsFAg,2.0,3,1706889600,brazil-sweden,False,20240202
11974071,,,,TNfsFAg,2.0,3,1706889600,brazil-sweden,False,20240203
11974072,,,,QNfsKuy,1.0,3,1707055200,kazakhstan-argentina,False,20240204
11974072,,,,QNfsKuy,1.0,3,1707055200,kazakhstan-argentina,False,20240205
11974113,,,,AWfsOMg,1.0,3,1707084000,peru-chile,False,20240204
11974113,,,,AWfsOMg,1.0,3,1707084000,peru-chile,False,20240205
11987997,,,,CQfsjhh,1.0,3,1706907600,south-korea-canada,False,20240203
11987997,,,,CQfsjhh,1.0,3,1706907600,south-korea-canada,False,20240202
11998445,1.0,,3,nPBbsdgpc,2.0,3,1706810400,cazaux-auger-aliassime,False,20240202
11998445,1.0,,3,nPBbsdgpc,2.0,3,1706810400,cazaux-auger-aliassime,False,20240201
11998446,2.0,,,PfAsFyjc,2.0,3,1706800800,cobolli-lestienne,False,20240202
11998446,2.0,,,PfAsFyjc,2.0,3,1706800800,cobolli-lestienne,False,20240201
11998447,1.0,4,,FQAsyUF,1.0,3,1706794200,martinez-coric,False,20240201
11998447,1.0,4,,FQAsyUF,1.0,3,1706794200,martinez-coric,False,20240202
11998448,1.0,,7,REKsRDcb,1.0,3,1706707800,mmoh-muller,False,20240201
11998449,1.0,,WC,tUisWBZb,2.0,3,1706725200,mayot-paire,False,20240201
11998450,1.0,,2,qiXsFupb,2.0,3,1706730600,bublik-shapovalov,False,20240201
11998451,1.0,6,,eTBsULfc,1.0,3,1706787000,shevchenko-barrere,False,20240201
11998452,2.0,4,,FQAsFyjc,1.0,3,1706905200,cobolli-coric,False,20240203
11998452,2.0,4,,FQAsFyjc,1.0,3,1706905200,cobolli-coric,False,20240202
11998453,2.0,WC,3,nPBbsWBZb,2.0,3,1706889300,mayot-auger-aliassime,False,20240203
11998453,2.0,WC,3,nPBbsWBZb,2.0,3,1706889300,mayot-auger-aliassime,False,20240202
11998454,1.0,1,,RDcbsvlnc,1.0,3,1706896800,rune-mmoh,False,20240203
11998454,1.0,1,,RDcbsvlnc,1.0,3,1706896800,rune-mmoh,False,20240202
11998455,2.0,4,2,FQAsFupb,2.0,3,1707055200,bublik-coric,False,20240205
11998455,2.0,4,2,FQAsFupb,2.0,3,1707055200,bublik-coric,False,20240204
11998456,1.0,6,2,FupbsULfc,2.0,3,1706880600,shevchenko-bublik,False,20240202
11998456,1.0,6,2,FupbsULfc,2.0,3,1706880600,shevchenko-bublik,False,20240201
11998456,1.0,6,2,FupbsULfc,2.0,3,1706880600,shevchenko-bublik,False,20240203
11998457,2.0,1,4,FQAsvlnc,2.0,3,1706979300,rune-coric,False,20240203
11998457,2.0,1,4,FQAsvlnc,2.0,3,1706979300,rune-coric,False,20240204
11998458,2.0,3,2,FupbsnPBb,2.0,3,1706968800,auger-aliassime-bublik,False,20240204
11998458,2.0,3,2,FupbsnPBb,2.0,3,1706968800,auger-aliassime-bublik,False,20240203
11998459,1.0,1,Q,iMfcsvlnc,1.0,3,1706821500,rune-llamas-ruiz,False,20240201
11998459,1.0,1,Q,iMfcsvlnc,1.0,3,1706821500,rune-llamas-ruiz,False,20240202
11998663,1.0,,,urysrOG,1.0,3,1707012000,jasika-bolt,False,20240204
11998663,1.0,,,urysrOG,1.0,3,1707012000,jasika-bolt,False,20240203
11998664,1.0,,6,PCtsury,1.0,3,1706922600,bolt-uchiyama,False,20240203
11998664,1.0,,6,PCtsury,1.0,3,1706922600,bolt-uchiyama,False,20240202
11998666,2.0,,Q,mUpszMB,2.0,3,1706843100,imai-saville,False,20240202
11998666,2.0,,Q,mUpszMB,2.0,3,1706843100,imai-saville,False,20240201
11998667,1.0,6,2,PCtspnH,1.0,3,1706833800,polmans-uchiyama,False,20240202
11998667,1.0,6,2,PCtspnH,1.0,3,1706833800,polmans-uchiyama,False,20240201
11998670,1.0,,,qZmsury,2.0,3,1706839200,bolt-moriya,False,20240201
11998670,1.0,,,qZmsury,2.0,3,1706839200,bolt-moriya,False,20240202
11998671,2.0,,5,rOGsBmTb,1.0,3,1706848500,sweeny-jasika,False,20240201
11998671,2.0,,5,rOGsBmTb,1.0,3,1706848500,sweeny-jasika,False,20240202
11998672,2.0,Q,8,zMBsGOuc,1.0,3,1706742000,sekulic-imai,False,20240201
11998673,1.0,,Q,zMBsrOG,1.0,3,1706934000,jasika-imai,False,20240203
11998673,1.0,,Q,zMBsrOG,1.0,3,1706934000,jasika-imai,False,20240202
11998674,1.0,,WC,mUpsaYed,1.0,3,1706754000,jones-saville,False,20240201
11998675,2.0,1,,rOGscZUb,2.0,3,1706742000,hijikata-jasika,False,20240201
11998676,2.0,,5,oZLbsBmTb,2.0,3,1706756100,sweeny-noguchi,False,20240201
11998772,2.0,WC,7,BVvsulqc,1.0,3,1706803200,vandecasteele-krueger,False,20240202
11998772,2.0,WC,7,BVvsulqc,1.0,3,1706803200,vandecasteele-krueger,False,20240201
11998773,2.0,5,,PjJbsTKIc,1.0,3,1707069600,quinn-kypson,False,20240205
11998773,2.0,5,,PjJbsTKIc,1.0,3,1707069600,quinn-kypson,False,20240204
11998774,1.0,1,Q,lUpsJKac,1.0,3,1706738400,maloney-duckworth,False,20240201
11998775,2.0,4,,VGosTKIc,2.0,3,1706986800,quinn-kudla,False,20240203
11998775,2.0,4,,VGosTKIc,2.0,3,1706986800,quinn-kudla,False,20240204
11998776,1.0,6,4,VGosDIo,2.0,3,1706889600,sandgren-kudla,False,20240203
11998776,1.0,6,4,VGosDIo,2.0,3,1706889600,sandgren-kudla,False,20240202
11998777,1.0,,,RxAsTKIc,1.0,3,1706897400,quinn-kwiatkowski,False,20240203
11998777,1.0,,,RxAsTKIc,1.0,3,1706897400,quinn-kwiatkowski,False,20240202
11998778,1.0,1,5,lUpsPjJb,2.0,3,1706992800,kypson-duckworth,False,20240203
11998778,1.0,1,5,lUpsPjJb,2.0,3,1706992800,kypson-duckworth,False,20240204
11998779,1.0,1,WC,lUpsulqc,1.0,3,1706917200,vandecasteele-duckworth,False,20240203
11998779,1.0,1,WC,lUpsulqc,1.0,3,1706917200,vandecasteele-duckworth,False,20240202
11998780,1.0,,Q,hPFsTKIc,1.0,3,1706803200,quinn-kozlov,False,20240202
11998780,1.0,,Q,hPFsTKIc,1.0,3,1706803200,quinn-kozlov,False,20240201
11998781,1.0,3,5,PjJbshQRb,2.0,3,1706908200,nava-kypson,False,20240203
11998781,1.0,3,5,PjJbshQRb,2.0,3,1706908200,nava-kypson,False,20240202
11998782,1.0,6,,DIosaOD,1.0,3,1706716800,fanselow-sandgren,False,20240201
11998783,2.0,A,4,VGosqaB,2.0,3,1706723400,rubin-kudla,False,20240201
11998784,1.0,,,RxAsTucc,1.0,3,1706814300,trotter-kwiatkowski,False,20240201
11998784,1.0,,,RxAsTucc,1.0,3,1706814300,trotter-kwiatkowski,False,20240202
11998785,2.0,WC,5,PjJbshkIc,2.0,3,1706722500,cassone-kypson,False,20240201
11998786,1.0,3,Q,hQRbsUyed,1.0,3,1706830500,brady-nava,False,20240202
11998786,1.0,3,Q,hQRbsUyed,1.0,3,1706830500,brady-nava,False,20240201
11999004,1.0,Q,2,vjjsBlUb,2.0,3,1706816400,nakashima-krajinovic,False,20240202
11999004,1.0,Q,2,vjjsBlUb,2.0,3,1706816400,nakashima-krajinovic,False,20240201
11999005,1.0,Q,A,eYzsWYDb,1.0,3,1706806800,naw-otte,False,20240201
11999005,1.0,Q,A,eYzsWYDb,1.0,3,1706806800,naw-otte,False,20240202
11999006,1.0,WC,2,BlUbsTfvc,2.0,3,1706899500,rehberg-nakashima,False,20240203
11999006,1.0,WC,2,BlUbsTfvc,2.0,3,1706899500,rehberg-nakashima,False,20240202
11999007,1.0,LL,WC,fTxsTfvc,2.0,3,1706797800,rehberg-jorda-sanchis,False,20240202
11999007,1.0,LL,WC,fTxsTfvc,2.0,3,1706797800,rehberg-jorda-sanchis,False,20240201
11999008,1.0,Q,2,WYDbsBlUb,2.0,3,1706972700,nakashima-naw,False,20240204
11999008,1.0,Q,2,WYDbsBlUb,2.0,3,1706972700,nakashima-naw,False,20240203
11999009,1.0,5,Q,rfusibdb,1.0,3,1706796300,kolar-lamasine,False,20240202
11999009,1.0,5,Q,rfusibdb,1.0,3,1706796300,kolar-lamasine,False,20240201
11999010,1.0,1,,jdFbsZicc,1.0,3,1706785200,royer-rodionov,False,20240201
11999011,2.0,,,aBosrbx,1.0,3,1706792700,marie-travaglia,False,20240202
11999011,2.0,,,aBosrbx,1.0,3,1706792700,marie-travaglia,False,20240201
11999012,2.0,,,IIgsVBv,2.0,3,1706724900,damm-kukushkin,False,20240201
11999013,1.0,,7,dHIbsoegd,2.0,3,1706712000,blockx-molleker,False,20240201
11999014,1.0,,,aBosVBv,1.0,3,1706877300,damm-travaglia,False,20240203
11999014,1.0,,,aBosVBv,1.0,3,1706877300,damm-travaglia,False,20240202
11999014,1.0,,,aBosVBv,1.0,3,1706877300,damm-travaglia,False,20240201
11999015,1.0,5,Q,ibdbsWYDb,2.0,3,1706886000,naw-kolar,False,20240203
11999015,1.0,5,Q,ibdbsWYDb,2.0,3,1706886000,naw-kolar,False,20240202
11999016,1.0,1,2,jdFbsBlUb,1.0,3,1707051600,nakashima-rodionov,False,20240205
11999016,1.0,1,2,jdFbsBlUb,1.0,3,1707051600,nakashima-rodionov,False,20240203
11999016,1.0,1,2,jdFbsBlUb,1.0,3,1707051600,nakashima-rodionov,False,20240204
11999018,2.0,1,,aBosjdFb,1.0,3,1706967000,rodionov-travaglia,False,20240202
11999018,2.0,1,,aBosjdFb,1.0,3,1706967000,rodionov-travaglia,False,20240203
11999018,2.0,1,,aBosjdFb,1.0,3,1706967000,rodionov-travaglia,False,20240204
11999019,1.0,1,7,jdFbsdHIb,1.0,3,1706893200,molleker-rodionov,False,20240202
11999019,1.0,1,7,jdFbsdHIb,1.0,3,1706893200,molleker-rodionov,False,20240203
11999206,2.0,,,cHhbsDZfc,2.0,3,1706891100,pucinelli-de-almeida-weis,False,20240202
11999206,2.0,,,cHhbsDZfc,2.0,3,1706891100,pucinelli-de-almeida-weis,False,20240203
11999207,2.0,1,,yQwsaPC,1.0,3,1706882400,mager-coria,False,20240203
11999207,2.0,1,,yQwsaPC,1.0,3,1706882400,mager-coria,False,20240202
11999208,2.0,,3,pFFshluc,1.0,3,1706882400,gill-gakhov,False,20240202
11999208,2.0,,3,pFFshluc,1.0,3,1706882400,gill-gakhov,False,20240203
11999209,2.0,WC,2,xxDbsBVGb,2.0,3,1706729400,alves-ugo-carabelli,False,20240201
11999210,1.0,,Q,YyqbsOZad,2.0,3,1706745900,feldbausch-stodder,False,20240201
11999211,2.0,,,AZwsaPC,2.0,3,1706797500,mager-casanova,False,20240201
11999211,2.0,,,AZwsaPC,2.0,3,1706797500,mager-casanova,False,20240202
11999212,1.0,,7,DvpbsDZfc,1.0,3,1706792400,pucinelli-de-almeida-lavagno,False,20240201
11999212,1.0,,7,DvpbsDZfc,1.0,3,1706792400,pucinelli-de-almeida-lavagno,False,20240202
11999213,2.0,1,,yQwszpBc,1.0,3,1706799000,torres-coria,False,20240202
11999213,2.0,1,,yQwszpBc,1.0,3,1706799000,torres-coria,False,20240201
11999214,2.0,Q,2,xxDbsOZad,2.0,3,1706889300,feldbausch-ugo-carabelli,False,20240203
11999214,2.0,Q,2,xxDbsOZad,2.0,3,1706889300,feldbausch-ugo-carabelli,False,20240202
11999215,2.0,5,,ZPrshluc,2.0,3,1706712000,gill-cecchinato,False,20240201
11999216,1.0,,2,xxDbshluc,2.0,3,1706968800,gill-ugo-carabelli,False,20240203
11999216,1.0,,2,xxDbshluc,2.0,3,1706968800,gill-ugo-carabelli,False,20240204
11999217,2.0,1,,yQwsDZfc,1.0,3,1706974200,pucinelli-de-almeida-coria,False,20240203
11999217,2.0,1,,yQwsDZfc,1.0,3,1706974200,pucinelli-de-almeida-coria,False,20240204
11999218,1.0,1,2,yQwsxxDb,2.0,3,1707055200,ugo-carabelli-coria,False,20240204
11999218,1.0,1,2,yQwsxxDb,2.0,3,1707055200,ugo-carabelli-coria,False,20240205
11999219,2.0,Q,,AouscHhb,2.0,3,1706792400,weis-dutra-da-silva,False,20240202
11999219,2.0,Q,,AouscHhb,2.0,3,1706792400,weis-dutra-da-silva,False,20240201
11999220,1.0,A,3,pFFsUacd,2.0,3,1706721300,campana-lee-gakhov,False,20240201
12001944,,,,UdhsTbi,1.0,3,1706896800,colombia-luxembourg,False,20240202
12001944,,,,UdhsTbi,1.0,3,1706896800,colombia-luxembourg,False,20240203
12001976,,,,oNgsDowb,2.0,3,1706864400,lebanon-japan,False,20240202
12001976,,,,oNgsDowb,2.0,3,1706864400,lebanon-japan,False,20240201
12001987,,,,FQfsrAn,2.0,3,1707048000,ireland-austria,False,20240204
12001987,,,,FQfsrAn,2.0,3,1707048000,ireland-austria,False,20240203
12001987,,,,FQfsrAn,2.0,3,1707048000,ireland-austria,False,20240205
12002040,2.0,,2,JltswDxc,2.0,3,1706788200,fruhvirtova-zhu,False,20240201
12002041,1.0,,,HljszwCc,1.0,3,1706794200,bai-rodionova-ar,False,20240202
12002041,1.0,,,HljszwCc,1.0,3,1706794200,bai-rodionova-ar,False,20240201
12002042,1.0,,4,vPhsexcc,1.0,3,1706770800,volynets-maria,False,20240201
12002043,2.0,8,,eBtsAPv,2.0,3,1706781900,wang-schmiedlova,False,20240201
12002044,1.0,,7,Vktsfuu,2.0,3,1706708100,golubic-putintseva,False,20240201
12002048,1.0,Q,2,jfCsbqNb,2.0,3,1706724300,niemeier-alexandrova,False,20240201
12002049,1.0,5,,GqJbsFZfc,1.0,3,1706808600,cocciaretto-potapova,False,20240201
12002049,1.0,5,,GqJbsFZfc,1.0,3,1706808600,cocciaretto-potapova,False,20240202
12002050,2.0,WC,3,QmvsLZAb,2.0,3,1706799600,yastremska-vekic,False,20240201
12002050,2.0,WC,3,QmvsLZAb,2.0,3,1706799600,yastremska-vekic,False,20240202
12002051,1.0,,,BXDstGHb,2.0,3,1706792400,burel-siniakova,False,20240201
12002051,1.0,,,BXDstGHb,2.0,3,1706792400,burel-siniakova,False,20240202
12002052,1.0,,,WPhsziA,1.0,3,1706729400,boulter-pavlyuchenkova,False,20240201
12002053,1.0,4,,bwGsfbU,1.0,3,1706792400,bronzetti-mertens,False,20240202
12002053,1.0,4,,bwGsfbU,1.0,3,1706792400,bronzetti-mertens,False,20240201
12002055,2.0,1,Q,WOAstTac,1.0,3,1706820000,tauson-ostapenko,False,20240201
12002055,2.0,1,Q,WOAstTac,1.0,3,1706820000,tauson-ostapenko,False,20240202
12002057,1.0,,Q,VjOsAwCc,1.0,3,1706871600,shnaider-galfi,False,20240202
12002057,1.0,,Q,VjOsAwCc,1.0,3,1706871600,shnaider-galfi,False,20240201
12002058,1.0,3,7,VktsGYPb,1.0,3,1706857200,wang-xin-putintseva,False,20240202
12002058,1.0,3,7,VktsGYPb,1.0,3,1706857200,wang-xin-putintseva,False,20240201
12002059,1.0,1,Q,WOAsPbub,1.0,3,1706889600,burrage-ostapenko,False,20240202
12002059,1.0,1,Q,WOAsPbub,1.0,3,1706889600,burrage-ostapenko,False,20240203
12002060,1.0,,,APvsexcc,1.0,3,1706877300,volynets-wang,False,20240203
12002060,1.0,,,APvsexcc,1.0,3,1706877300,volynets-wang,False,20240202
12002060,1.0,,,APvsexcc,1.0,3,1706877300,volynets-wang,False,20240201
12002061,1.0,4,,WPhsbwG,2.0,3,1706895000,mertens-pavlyuchenkova,False,20240203
12002061,1.0,4,,WPhsbwG,2.0,3,1706895000,mertens-pavlyuchenkova,False,20240202
12002064,2.0,,2,HljsJlt,2.0,3,1706866200,zhu-rodionova-ar,False,20240202
12002064,2.0,,2,HljsJlt,2.0,3,1706866200,zhu-rodionova-ar,False,20240201
12002065,2.0,,3,QmvstGHb,2.0,3,1706875200,burel-vekic,False,20240202
12002065,2.0,,3,QmvstGHb,2.0,3,1706875200,burel-vekic,False,20240203
12002065,2.0,,3,QmvstGHb,2.0,3,1706875200,burel-vekic,False,20240201
12002066,1.0,,3,GYPbsAwCc,1.0,3,1706954100,shnaider-wang-xin,False,20240203
12002066,1.0,,3,GYPbsAwCc,1.0,3,1706954100,shnaider-wang-xin,False,20240202
12002067,1.0,,2,JltsAPv,2.0,3,1706961300,wang-zhu,False,20240202
12002067,1.0,,2,JltsAPv,2.0,3,1706961300,wang-zhu,False,20240203
12002068,2.0,5,2,jfCsGqJb,2.0,3,1706881800,potapova-alexandrova,False,20240202
12002068,2.0,5,2,jfCsGqJb,2.0,3,1706881800,potapova-alexandrova,False,20240203
12002068,2.0,5,2,jfCsGqJb,2.0,3,1706881800,potapova-alexandrova,False,20240201
12002069,2.0,,2,JltsAwCc,1.0,3,1707042600,shnaider-zhu,False,20240204
12002069,2.0,,2,JltsAwCc,1.0,3,1707042600,shnaider-zhu,False,20240203
12002070,1.0,1,,WPhsWOA,1.0,3,1706977500,ostapenko-pavlyuchenkova,False,20240203
12002070,1.0,1,,WPhsWOA,1.0,3,1706977500,ostapenko-pavlyuchenkova,False,20240204
12002072,2.0,3,2,QmvsjfC,2.0,3,1706965200,alexandrova-vekic,False,20240202
12002072,2.0,3,2,QmvsjfC,2.0,3,1706965200,alexandrova-vekic,False,20240204
12002072,2.0,3,2,QmvsjfC,2.0,3,1706965200,alexandrova-vekic,False,20240203
12002073,1.0,1,2,WOAsjfC,1.0,3,1707051600,alexandrova-ostapenko,False,20240204
12002073,1.0,1,2,WOAsjfC,1.0,3,1707051600,alexandrova-ostapenko,False,20240203
12002073,1.0,1,2,WOAsjfC,1.0,3,1707051600,alexandrova-ostapenko,False,20240205
12002078,,,,AQfsttdb,1.0,3,1706864400,egypt-ecuador,False,20240202
12002078,,,,AQfsttdb,1.0,3,1706864400,egypt-ecuador,False,20240201
12002102,,,,GpWsYrdb,1.0,3,1706893200,norway-latvia,False,20240203
12002102,,,,GpWsYrdb,1.0,3,1706893200,norway-latvia,False,20240202
12002106,,,,ONfsqtdb,1.0,3,1707055200,greece-romania,False,20240205
12002106,,,,ONfsqtdb,1.0,3,1707055200,greece-romania,False,20240204
12002107,,,,pNusatdb,2.0,3,1707048000,bosnia-and-herzegovina-bulgaria,False,20240204
12002107,,,,pNusatdb,2.0,3,1707048000,bosnia-and-herzegovina-bulgaria,False,20240205
12002107,,,,pNusatdb,2.0,3,1707048000,bosnia-and-herzegovina-bulgaria,False,20240203
12002109,,,,AhpsHaq,2.0,3,1706864400,poland-uzbekistan,False,20240201
12002109,,,,AhpsHaq,2.0,3,1706864400,poland-uzbekistan,False,20240202
12002110,,,,ljgsYbh,2.0,3,1707026400,pakistan-india,False,20240203
12002110,,,,ljgsYbh,2.0,3,1707026400,pakistan-india,False,20240204
12002111,,,,tpgsROz,2.0,3,1707062400,denmark-mexico,False,20240204
12002111,,,,tpgsROz,2.0,3,1707062400,denmark-mexico,False,20240205
12002112,,,,ZpWsXdyb,2.0,3,1706842800,turkey-new-zealand,False,20240201
12002112,,,,ZpWsXdyb,2.0,3,1706842800,turkey-new-zealand,False,20240202
12002113,,,,dkrsKiJb,1.0,3,1707040800,georgia-lithuania,False,20240204
12002113,,,,dkrsKiJb,1.0,3,1707040800,georgia-lithuania,False,20240203
12010829,2.0,,8,UWfsFyjc,1.0,3,1706714400,cobolli-monfils,False,20240201
12010830,1.0,,,PfAspwT,2.0,3,1706711700,zapata-miralles-lestienne,False,20240201
12011297,,3,,aBoshmR,,3,1706706000,choinski-travaglia,False,20240201
12011301,1.0,A,4,eYzsignb,1.0,3,1706724600,harris-otte,False,20240201
12011306,2.0,8,,RygsiDdc,,3,1706702700,passaro-marchenko,False,20240201
12014547,2.0,8,,eUhsBXD,2.0,3,1706714400,siniakova-martic,False,20240201
12016976,2.0,WC,Q,LZAbsxzJc,1.0,3,1706704800,andreeva-yastremska,False,20240201
12017442,2.0,Q,Q,MTkcsYFnc,1.0,3,1706713200,middendorf-abbagnato,False,20240201
12017453,1.0,8,Q,glmbskBkc,1.0,3,1706715300,zelnickova-bulgaru,False,20240201
12017455,2.0,5,,mKwbsgFGb,2.0,3,1706714400,zgirovsky-liaonenka,False,20240201
12017458,1.0,,2,JuObsQnPc,1.0,3,1706785200,szajrych-pontjodikromo,False,20240201
12017459,2.0,,3,TDmcsaBPc,2.0,3,1706705100,pawelski-lopez,False,20240201
12017462,2.0,Q,WC,FNbbsiBhc,1.0,3,1706708700,radisic-cervino-ruiz,False,20240201
12017463,2.0,4,,DMEbsyljd,1.0,3,1706774400,ojakaar-giacomini,False,20240201
12017464,1.0,Q,,iBJcsdQYc,2.0,3,1706702700,kuhl-salkova,False,20240201
12017465,1.0,,3,iNEbsqdLb,1.0,3,1706704200,waltert-jorge,False,20240201
12017468,2.0,,8,fVGbsjZRb,1.0,3,1706779800,hindova-ganz,False,20240201
12017473,2.0,,2,fckcsMEOc,2.0,3,1706723100,bartunkova-bouzas-maneiro,False,20240201
12017477,1.0,WC,WC,nwObsiDkd,1.0,3,1706722500,freitas-hamaliy,False,20240201
12017480,1.0,8,,utGsHXmd,1.0,3,1706778900,vetrih-martinez-martinez,False,20240201
12017483,2.0,,2,xQlbsKMzb,1.0,3,1706770800,hardt-mashtakov,False,20240201
12017488,1.0,,WC,IhMbsffJd,1.0,3,1706705400,jarzaguet-decamps,False,20240201
12017495,2.0,1,,wuHbszFFc,2.0,3,1706708400,pecci-zuk,False,20240201
12017501,1.0,,8,XUMsGlKb,2.0,3,1706720400,delage-hoang,False,20240201
12017504,2.0,1,,RMgbsFmOb,1.0,3,1706730000,osuigwe-carle,False,20240201
12017505,2.0,,,TNvshOKc,2.0,3,1706725200,costoulas-strakhova,False,20240201
12017506,2.0,Q,WC,boZcsfnpd,1.0,3,1706710200,villard-alimli,False,20240201
12017510,1.0,,,avEsDmcb,1.0,3,1706720400,miroshnichenko-loeb,False,20240201
12017511,1.0,,,jgxscemc,2.0,3,1706713200,sieg-lee,False,20240201
12017513,2.0,6,,EhMsEqZb,2.0,3,1706812200,hu-shymanovich,False,20240202
12017513,2.0,6,,EhMsEqZb,2.0,3,1706812200,hu-shymanovich,False,20240201
12017514,2.0,,WC,hxOsBqZb,2.0,3,1706807700,baptiste-chang,False,20240201
12017514,2.0,,WC,hxOsBqZb,2.0,3,1706807700,baptiste-chang,False,20240202
12017517,1.0,WC,8,FkkcsVoxc,2.0,3,1706712000,monnot-jacquemot,False,20240201
12017520,1.0,4,WC,tqKshjV,2.0,3,1706713200,jeanjean-albie,False,20240201
12017522,2.0,WC,,ArQsedIb,1.0,3,1706703300,tubello-serban,False,20240201
12017523,1.0,,2,GfFsgQxb,2.0,3,1706724000,robbe-peterson,False,20240201
12017526,1.0,,WC,qrqbsjbYb,1.0,3,1706718600,szostak-miyazaki,False,20240201
12017528,1.0,,,EVMstvIc,2.0,3,1706710800,pfeifer-bechri,False,20240201
12017533,1.0,1,,tZAsizrc,1.0,3,1706706900,boisson-dodin,False,20240201
12017539,2.0,WC,,GWAbsqWLd,2.0,3,1706708400,petak-makhlouf,False,20240201
12017648,1.0,,,lyMsGwcc,2.0,3,1706746800,hosogi-fetecau,False,20240201
12017656,1.0,,2,JgKsENO,2.0,3,1706751000,hule-hon,False,20240201
12017962,2.0,,,xLgsyQw,2.0,3,1707325200,coria-ramos-vinolas,False,20240207
12017962,2.0,,,xLgsyQw,2.0,3,1707325200,coria-ramos-vinolas,False,20240208
12017963,1.0,7,Q,AjusGToc,1.0,3,1707491700,burruchaga-hanfmann,False,20240210
12017963,1.0,7,Q,AjusGToc,1.0,3,1707491700,burruchaga-hanfmann,False,20240209
12017964,1.0,7,Q,AjusJlyc,2.0,3,1707512400,darderi-hanfmann,False,20240209
12017964,1.0,7,Q,AjusJlyc,2.0,3,1707512400,darderi-hanfmann,False,20240210
12017965,2.0,,Q,InpsgCab,2.0,3,1707512100,munar-bagnis,False,20240209
12017965,2.0,,Q,InpsgCab,2.0,3,1707512100,munar-bagnis,False,20240210
12017966,1.0,Q,8,InpsQxv,1.0,3,1707332400,carballes-baena-bagnis,False,20240208
12017966,1.0,Q,8,InpsQxv,1.0,3,1707332400,carballes-baena-bagnis,False,20240207
12017967,2.0,,2,OVxsgLNb,2.0,3,1707495000,baez-dellien,False,20240209
12017967,2.0,,2,OVxsgLNb,2.0,3,1707495000,baez-dellien,False,20240210
12017968,2.0,3,,pwTsWOrb,1.0,3,1707351000,etcheverry-zapata-miralles,False,20240208
12017968,2.0,3,,pwTsWOrb,1.0,3,1707351000,etcheverry-zapata-miralles,False,20240207
12017969,2.0,Q,Q,InpsJlyc,2.0,3,1707688800,darderi-bagnis,False,20240212
12017969,2.0,Q,Q,InpsJlyc,2.0,3,1707688800,darderi-bagnis,False,20240211
12017970,2.0,3,,yQwsWOrb,2.0,3,1707504300,etcheverry-coria,False,20240210
12017970,2.0,3,,yQwsWOrb,2.0,3,1707504300,etcheverry-coria,False,20240209
12017971,2.0,LL,,pFNbsxMfc,2.0,3,1707499800,diaz-acosta-tirante,False,20240209
12017971,2.0,LL,,pFNbsxMfc,2.0,3,1707499800,diaz-acosta-tirante,False,20240210
12017972,2.0,Q,2,gLNbsJlyc,1.0,3,1707606900,darderi-baez,False,20240210
12017972,2.0,Q,2,gLNbsJlyc,1.0,3,1707606900,darderi-baez,False,20240211
12017973,2.0,Q,4,XrIsJlyc,1.0,3,1707411900,darderi-ofner,False,20240208
12017973,2.0,Q,4,XrIsJlyc,1.0,3,1707411900,darderi-ofner,False,20240209
12017974,1.0,,2,gLNbsxMfc,2.0,3,1707521700,diaz-acosta-baez,False,20240209
12017974,1.0,,2,gLNbsxMfc,2.0,3,1707521700,diaz-acosta-baez,False,20240210
12017975,1.0,1,,gCabsmvNb,2.0,3,1707342600,cerundolo-munar,False,20240208
12017975,1.0,1,,gCabsmvNb,2.0,3,1707342600,cerundolo-munar,False,20240207
12017976,1.0,Q,,InpsyQw,1.0,3,1707598200,coria-bagnis,False,20240210
12017976,1.0,Q,,InpsyQw,1.0,3,1707598200,coria-bagnis,False,20240211
12018083,1.0,Q,5,IawsnxIb,2.0,3,1706767800,yamaguchi-jakupovic,False,20240201
