match_id,first_to_serve,home_team_seed,away_team_seed,custom_id,winner_code,default_period_count,start_datetime,match_slug,final_result_only,source_folder
12087266,2.0,,3,BHDsEjIb,2.0,3,1709257500,navarro-siniakova,True,20240301
12087267,1.0,7,,AmvsziA,2.0,3,1709322300,boulter-vekic,True,20240301
12087267,1.0,7,,QmvszdA,2.0,3,1709313300,boulter-vekic,False,20240302
12087269,1.0,Q,3,UuqsEaIb,2.0,3,1709334600,navarro-saville,False,20240301
12087269,1.0,Q,3,UuqrEjIb,2.0,3,1709336400,navarro-saville,False,20240302
12087270,1.0,7,Q,QmvsQZCc,1.0,3,1709239500,stakusic-vekic,True,20240301
12087271,2.0,,5,LZAysVZAb,1.0,3,1709234100,blinkova-yastremska,True,20240301
12087276,1.0,1,6,JLrsgbRb,2.0,3,1709423100,kostyuk-pegula,False,20240302
12087276,1.0,1,6,JWusgbRb,2.0,3,1709437500,kostyuk-pegula,False,20240303
12087277,1.0,4,6,APhsgbRb,2.0,3,1709344200,kostyuk-pavlyuchenkova,False,20240301
12087277,1.0,4,6,WPhsgfRb,2.0,3,1709349600,kostyuk-pavlyuchenkova,True,20240302
12087279,1.0,1,,OWrsVZAb,1.0,3,1709334900,blinkova-pegula,False,20240301
12087279,1.0,1,,JWrsVZAb,1.0,3,1709342100,blinkova-pegula,False,20240302
12087282,1.0,4,,WPhsGYPb,1.0,3,1709259300,wang-xin-pavlyuchenkova,False,20240301
12087284,2.0,3,,niAsEjIb,2.0,3,1709426100,navarro-boulter,True,20240302
12087284,2.0,3,,tiAsEjIb,2.0,3,1709424300,navarro-boulter,False,20240303
12087303,2.0,3,6,pwysYmOb,2.0,3,1709320800,wang-xiy-collins,True,20240302
12087303,2.0,3,6,pvysYmRb,2.0,3,1709332500,wang-xiy-collins,True,20240301
12087304,2.0,1,6,onLsUmOb,2.0,3,1709408700,wang-xiy-kalinina,False,20240303
12087304,2.0,1,6,onLsMmOb,2.0,3,1709407800,wang-xiy-kalinina,True,20240302
12087305,1.0,3,WC,pvysehcc,1.0,3,1709242500,volynets-collins,False,20240301
12087307,1.0,,Q,eBtuRCv,1.0,3,1709265900,vickery-schmiedlova,False,20240301
12087308,2.0,6,8,TuBbsYmOb,2.0,3,1709501400,wang-xiy-yuan,False,20240303
12087308,2.0,6,8,WuBbsYmOy,2.0,3,1709487900,wang-xiy-yuan,False,20240304
12087309,2.0,,,NVzseBt,1.0,3,1709343900,schmiedlova-sevastova,False,20240302
12087309,2.0,,,NVhneBt,1.0,3,1709332200,schmiedlova-sevastova,False,20240301
12087310,1.0,,2,NVhainj,1.0,3,1709258400,stephens-sevastova,True,20240301
12087311,1.0,8,,APvsBuBb,1.0,3,1709340600,yuan-wang,True,20240302
12087311,1.0,8,,APlsWuBb,1.0,3,1709335200,yuan-wang,True,20240301
12087313,2.0,6,,zrAsgbRb,2.0,3,1709510400,kostyuk-boulter,True,20240303
12087313,2.0,6,,ziAsgbRb,2.0,3,1709523900,kostyuk-boulter,False,20240304
12087314,2.0,1,5,onLsWfZb,1.0,3,1709318700,parry-kalinina,False,20240301
12087314,2.0,1,5,onLsTfZb,1.0,3,1709314200,parry-kalinina,False,20240302
12087317,2.0,8,,eBtsWgBb,1.0,3,1709415900,yuan-schmiedlova,False,20240302
12087317,2.0,8,,dBtsWuBb,1.0,3,1709423100,yuan-schmiedlova,False,20240303
12087318,2.0,,6,YmObsuPAd,2.0,3,1709227800,semenistaja-wang-xiy,False,20240301
12087889,2.0,7,2,fKMsFupb,1.0,3,1709298900,bublik-rublev,False,20240302
12087889,2.0,7,2,fWRsFupb,1.0,3,1709289900,bublik-rublev,True,20240301
12087895,2.0,3,5,WCnbsNfzb,2.0,3,1709221200,humbert-hurkacz,True,20240301
12087898,1.0,5,7,QupbsNhzb,1.0,3,1709396100,humbert-bublik,False,20240302
12087898,1.0,5,7,FupjsNhzb,1.0,3,1709389800,humbert-bublik,False,20240303
12087900,1.0,1,8,gZmbsjvpb,1.0,3,1709215200,medvedev-davidovich-fokina,False,20240301
12087901,1.0,1,5,evwbsNhzb,2.0,3,1709315100,humbert-medvedev,False,20240301
12087901,1.0,1,5,ehpbsNhzb,2.0,3,1709307900,humbert-medvedev,True,20240302
12087917,2.0,,,RwEbsKzdc,2.0,3,1709253900,draper-kecmanovic,True,20240301
12087920,1.0,3,6,YJXyOzFb,1.0,3,1709442900,de-minaur-ruud,True,20240303
12087920,1.0,3,6,YJYsOzFb,1.0,3,1709437500,de-minaur-ruud,False,20240302
12087922,1.0,6,2,YJCsvlnc,1.0,3,1709358000,rune-ruud,False,20240302
12087922,1.0,6,2,YJXsxlnc,1.0,3,1709354400,rune-ruud,True,20240301
12087923,2.0,,3,OzQbsZzdc,2.0,3,1709332200,draper-de-minaur,True,20240301
12087923,2.0,,3,OzFbsZtdc,2.0,3,1709348400,draper-de-minaur,True,20240302
12087924,1.0,3,5,qXYsOzFb,1.0,3,1709251200,de-minaur-tsitsipas,True,20240301
12087925,1.0,6,,YJXsKjad,1.0,3,1709269200,shelton-ruud,False,20240301
12087927,2.0,,2,tMbbsvbnc,2.0,3,1709256600,rune-koepfer,True,20240301
12087936,2.0,4,WC,bTPsJlyc,1.0,3,1709325000,darderi-tabilo,False,20240302
12087936,2.0,4,WC,bTPsSlyc,1.0,3,1709329500,darderi-tabilo,False,20240301
12087937,1.0,8,,xLusgCab,1.0,3,1709235300,munar-ramos-vinolas,True,20240301
12087938,2.0,,2,yTFsgLNb,2.0,3,1709419800,baez-martinez,False,20240302
12087938,2.0,,2,yKFsgLNb,2.0,3,1709432400,baez-martinez,True,20240303
12087939,2.0,,3,yUFshvKc,1.0,3,1709324100,fils-martinez,False,20240302
12087939,2.0,,3,yDFsavKc,1.0,3,1709320500,fils-martinez,True,20240301
12087941,1.0,WC,Q,lCZbsJlyd,1.0,3,1709220600,darderi-cerundolo,True,20240301
12087942,2.0,,2,YUZsgLNb,2.0,3,1709241600,baez-varillas,False,20240301
12087945,2.0,4,2,bTPsdLNb,2.0,3,1709496000,baez-tabilo,False,20240304
12087945,2.0,4,2,bTPsgZNb,2.0,3,1709509500,baez-tabilo,True,20240303
12087946,2.0,1,Q,HRKsoavt,2.0,3,1709330700,moutet-jarry,True,20240301
12087946,2.0,1,Q,HRKsoevb,2.0,3,1709335200,moutet-jarry,False,20240302
12087947,2.0,8,2,gCabsgLNb,2.0,3,1709305200,baez-munar,True,20240301
12087947,2.0,8,2,gCabbgLNb,2.0,3,1709318700,baez-munar,True,20240302
12087949,1.0,4,,bTPsJgdq,1.0,3,1709252700,barrios-vera-tabilo,False,20240301
12087950,2.0,Q,4,bTPsopvb,2.0,3,1709404200,moutet-tabilo,False,20240303
12087950,2.0,Q,4,bNPsoavb,2.0,3,1709414100,moutet-tabilo,True,20240302
12088016,2.0,6,,XPrsifl,2.0,3,1709300400,de-loore-albot,False,20240302
12088016,2.0,6,,XPreift,2.0,3,1709295000,de-loore-albot,True,20240301
12088017,2.0,,,dQrsiut,1.0,3,1709382600,de-loore-herbert,True,20240303
12088017,2.0,,,dQrqift,1.0,3,1709387100,de-loore-herbert,False,20240302
12088018,2.0,8,,dQrsWPpc,2.0,3,1709285400,mpetshi-perricard-herbert,False,20240301
12088019,2.0,1,,gfAsMLU,1.0,3,1709319900,harris-rinderknech,False,20240301
12088019,2.0,1,,gxAvMLU,1.0,3,1709308200,harris-rinderknech,False,20240302
12088020,2.0,1,WC,deyagxA,1.0,3,1709226900,rinderknech-pouille,True,20240301
12088021,1.0,,5,eTHstJQb,1.0,3,1709327100,virtanen-barrere,True,20240301
12088021,1.0,,5,eSBstJQb,1.0,3,1709336100,virtanen-barrere,True,20240302
12088025,2.0,Q,,dQrsrfu,2.0,3,1709221200,lamasine-herbert,False,20240301
12088026,1.0,1,,gxAsoJQb,1.0,3,1709391300,virtanen-rinderknech,True,20240302
12088026,1.0,1,,gxJstJQb,1.0,3,1709392200,virtanen-rinderknech,True,20240303
12088027,1.0,,,tJQbsoeud,2.0,3,1709241000,blockx-virtanen,True,20240301
12088030,2.0,1,,ibtsgxA,1.0,3,1709469000,rinderknech-de-loore,True,20240304
12088030,2.0,1,,iftsgxV,1.0,3,1709476200,rinderknech-de-loore,False,20240303
12088038,1.0,Q,,VMgbsGOuc,2.0,3,1709283300,sekulic-blancaneaux,True,20240301
12088040,1.0,,,HMsbsLPRb,2.0,3,1709367000,boyer-blancaneaux,True,20240301
12088040,1.0,,,RMgbsLPRb,2.0,3,1709378700,boyer-blancaneaux,False,20240302
12088046,2.0,,,dyRsLRLb,1.0,3,1709278200,shimizu-dalla-valle,False,20240301
12088049,1.0,,,wjkusgHpc,1.0,3,1709264700,wong-schoolkate,False,20240301
12088050,2.0,,4,LPRdsxcec,1.0,3,1709283300,svrcina-boyer,True,20240301
12088051,2.0,,,LRLblgHpc,2.0,3,1709361900,wong-shimizu,False,20240301
12088051,2.0,,,LRLbggHpc,2.0,3,1709356500,wong-shimizu,True,20240302
12088052,1.0,,,HMgblgHpc,2.0,3,1709460000,wong-blancaneaux,True,20240302
12088052,1.0,,,SMgbsgHpc,2.0,3,1709460900,wong-blancaneaux,False,20240303
12088056,2.0,,3,hcEdsnWRd,2.0,3,1709367300,matuszewski-romios-schnaitter-wallner,False,20240302
12088056,2.0,,3,hcEdsnRRb,2.0,3,1709351100,matuszewski-romios-schnaitter-wallner,False,20240301
12088057,2.0,3,,nARdsmoce,1.0,3,1709291400,bittoun-kouzmine-janvier-matuszewski-romios,True,20240301
12088058,1.0,,,hcEdskAZd,1.0,3,1709288100,ho-puttergill-schnaitter-wallner,False,20240301
12088067,2.0,5,,MBvsCJbc,1.0,3,1709287200,yunchaokete-damm,True,20240301
12088068,2.0,Q,6,IIgsdxFc,1.0,3,1709468100,gigante-kukushkin,True,20240303
12088068,2.0,Q,6,IIgelxFc,1.0,3,1709460900,gigante-kukushkin,False,20240302
12088069,1.0,Q,,IIgsjvq,1.0,3,1709208300,kuzmanov-kukushkin,False,20240301
12088071,2.0,6,Q,hhacslxFc,1.0,3,1709288100,gigante-moro-canas,True,20240301
12088072,2.0,WC,,aOKcsUTqd,1.0,3,1709301300,landaluce-neumayer,True,20240302
12088072,2.0,WC,,aOKcsWTvd,1.0,3,1709303100,landaluce-neumayer,False,20240301
12088073,1.0,WC,Q,UzFusWTqd,1.0,3,1709210400,landaluce-lopez-montagud,True,20240301
12088076,2.0,5,6,CJbcslxFm,2.0,3,1709392500,gigante-bu,True,20240303
12088076,2.0,5,6,CJbcvlxFc,2.0,3,1709386200,gigante-bu,False,20240302
12088076,2.0,5,6,CJmcslxFc,2.0,3,1709374500,gigante-yunchaokete,False,20240301
12088077,1.0,Q,WC,IZgsWTqd,1.0,3,1709397900,landaluce-kukushkin,False,20240303
12088077,1.0,Q,WC,IIgsBTqd,1.0,3,1709397900,landaluce-kukushkin,False,20240302
12088078,2.0,WC,Q,IIguPCKc,2.0,3,1709295000,merida-aguilar-kukushkin,True,20240301
12088078,2.0,WC,Q,IIgiPCKc,2.0,3,1709294100,merida-aguilar-kukushkin,False,20240302
12088086,1.0,WC,4,rvpsnzT,1.0,3,1709390700,majchrzak-trungelliti,True,20240301
12088086,1.0,WC,4,rvpsjfT,1.0,3,1709388900,majchrzak-trungelliti,False,20240302
12088086,1.0,WC,4,rvpsjzY,1.0,3,1709392500,majchrzak-trungelliti,True,20240303
12088090,1.0,5,4,rvpsBBbc,2.0,3,1709272800,ionel-trungelliti,False,20240301
12088092,2.0,7,WC,azTsETkc,2.0,3,1709282700,houkes-majchrzak,True,20240301
12088095,1.0,4,,lvpshPF,1.0,3,1709289900,kozlov-trungelliti,True,20240301
12106247,2.0,,6,rNrstizb,2.0,3,1709214300,labrana-bosio,True,20240301
12106257,1.0,,2,SDBbsugXc,1.0,3,1709236200,candiotto-konishi-camargo-silva,False,20240301
12106354,2.0,1,,WYLbsnvOn,1.0,3,1709251200,draxl-marti-pujolras,True,20240301
12107741,1.0,,,clXsizqc,1.0,3,1709206800,boisson-oz-i,False,20240301
12107829,1.0,,5,KMFbsOBNe,2.0,3,1709214000,kravchenko-knaff,True,20240301
12108169,2.0,WC,,RhArsRYpc,2.0,3,1709206500,araujo-furness,True,20240301
12109003,1.0,5,,QwRsJGnc,1.0,3,1709226300,marchesini-meliss,True,20240301
12109018,2.0,,7,uRRsZtbd,1.0,3,1709216400,markus-vidal,True,20240301
12109297,1.0,,,joFdsRfJd,1.0,3,1709219100,vazquez-estevez,False,20240301
12109807,1.0,,6,hqwcsrNkd,1.0,3,1709240100,zanellato-barrena,False,20240301
12109834,1.0,3,,jfysxxDb,1.0,3,1709992800,ugo-carabelli-oliveira,False,20240309
12109834,1.0,3,,jfysxxOb,1.0,3,1709993700,ugo-carabelli-oliveira,True,20240310
12109835,1.0,5,,aPCsGToc,1.0,3,1709843400,burruchaga-mager,False,20240308
12109835,1.0,5,,aPCsGToc,1.0,3,1709843400,burruchaga-mager,False,20240307
12109836,1.0,6,,vyQbslCZb,1.0,3,1709857800,cerundolo-boitan,False,20240308
12109836,1.0,6,,vyQbslCZb,1.0,3,1709857800,cerundolo-boitan,False,20240307
12109837,1.0,1,,dcusORtc,1.0,3,1709759100,aboian-monteiro,False,20240307
12109837,1.0,1,,dcusORtc,1.0,3,1709759100,aboian-monteiro,False,20240306
12109838,2.0,3,,IYHsxxDb,1.0,3,1710092700,ugo-carabelli-dellien,False,20240310
12109838,2.0,3,,IRHsxxDe,1.0,3,1710090000,ugo-carabelli-dellien,True,20240311
12109839,2.0,1,,rcusBlB,1.0,3,1710000900,sakamoto-monteiro,False,20240310
12109839,2.0,1,,dcusBlB,1.0,3,1709992800,sakamoto-monteiro,False,20240309
12109840,1.0,1,3,dcxsxxDb,2.0,3,1710007500,ugo-carabelli-monteiro,False,20240310
12109840,1.0,1,3,dcusxxDb,2.0,3,1710012000,ugo-carabelli-monteiro,False,20240309
12109841,1.0,5,,IRHsLToc,2.0,3,1710007500,burruchaga-dellien,True,20240310
12109841,1.0,5,,IRHsGToc,2.0,3,1709998500,burruchaga-dellien-velasco,False,20240309
12109842,2.0,6,,MpxslCZb,2.0,3,1710002700,cerundolo-olivo,False,20240309
12109842,2.0,6,,SpxslCZb,2.0,3,1709999100,cerundolo-olivo,False,20240310
12109843,1.0,,7,jfysLOrb,1.0,3,1709751600,olivieri-oliveira,False,20240307
12109843,1.0,,7,jfysLOrb,1.0,3,1709751600,olivieri-oliveira,False,20240306
12109845,1.0,,,IRHsnvOb,2.0,3,1709847000,draxl-dellien-velasco,False,20240307
12109845,1.0,,,IRHsnvOb,2.0,3,1709847000,draxl-dellien-velasco,False,20240308
12109846,1.0,,,BlBsDZfc,2.0,3,1709764800,pucinelli-de-almeida-sakamoto,False,20240306
12109846,1.0,,,BlBsDZfc,2.0,3,1709764800,pucinelli-de-almeida-sakamoto,False,20240307
12109847,2.0,,,MpxsIRH,1.0,3,1710021000,dellien-velasco-olivo,False,20240309
12109847,2.0,,,MpmsIRH,1.0,3,1710020100,dellien-olivo,False,20240310
12109848,,,2,Mpxsvicc,1.0,3,1709838000,comesana-olivo,False,20240307
12109848,,,2,Mpxsvicc,1.0,3,1709838000,comesana-olivo,False,20240308
12109849,2.0,3,WC,xxDbsxQgd,1.0,3,1709765100,prado-angelo-ugo-carabelli,False,20240307
12109849,2.0,3,WC,xxDbsxQgd,1.0,3,1709765100,prado-angelo-ugo-carabelli,False,20240306
12109850,1.0,,5,IIgsMLU,2.0,3,1709809200,harris-kukushkin,False,20240307
12109850,1.0,,5,IIgsMLU,2.0,3,1709809200,harris-kukushkin,False,20240306
12109851,2.0,,,rZQsdHIb,1.0,3,1709910000,molleker-brouwer,False,20240309
12109851,2.0,,,rZQsdHIb,1.0,3,1709910000,molleker-brouwer,False,20240308
12109854,1.0,1,,WttbsAoIb,1.0,3,1709727300,squire-bergs,False,20240307
12109854,1.0,1,,WttbsAoIb,1.0,3,1709727300,squire-bergs,False,20240306
12109854,1.0,1,,WttbsAoIb,1.0,3,1709727300,squire-bergs,False,20240305
12109858,2.0,6,2,dQrstJQb,2.0,3,1709923200,virtanen-herbert,False,20240308
12109858,2.0,6,2,dQrstJQb,2.0,3,1709923200,virtanen-herbert,False,20240309
12109859,1.0,,2,dHIbsgJQb,2.0,3,1710003300,virtanen-molleker,False,20240310
12109859,1.0,,2,dHIbstJQb,2.0,3,1710002400,virtanen-molleker,False,20240309
12109861,1.0,3,,XPrsIuw,2.0,3,1709895600,masur-albot,False,20240308
12109861,1.0,3,,XPrsIuw,2.0,3,1709895600,masur-albot,False,20240307
12109865,2.0,1,,IuwsWttb,2.0,3,1709997300,bergs-masur,False,20240309
12109865,2.0,1,,IuwsQttb,2.0,3,1710001800,bergs-masur,False,20240310
12109872,2.0,,2,IuwrtJQb,2.0,3,1710080100,virtanen-masur,True,20240310
12109872,2.0,,2,IuwstJQb,2.0,3,1710075600,virtanen-masur,False,20240309
12109872,2.0,,2,IuwstXQb,2.0,3,1710074700,virtanen-masur,True,20240311
12109876,2.0,6,,dQrsnTu,1.0,3,1709823000,escoffier-herbert,False,20240307
12109876,2.0,6,,dQrsnTu,1.0,3,1709823000,escoffier-herbert,False,20240308
12109878,1.0,1,5,IIgsWttb,1.0,3,1709904600,bergs-kukushkin,False,20240309
12109878,1.0,1,5,IIgsWttb,1.0,3,1709904600,bergs-kukushkin,False,20240308
12109878,1.0,1,5,IIgsWttb,1.0,3,1709904600,bergs-kukushkin,False,20240307
12109879,2.0,,,IuwsMEdd,2.0,3,1709809200,gea-masur,False,20240306
12109879,2.0,,,IuwsMEdd,2.0,3,1709809200,gea-masur,False,20240307
12109880,2.0,,,rZQsoegd,1.0,3,1709751000,blockx-brouwer,False,20240307
12109880,2.0,,,rZQsoegd,1.0,3,1709751000,blockx-brouwer,False,20240306
12109881,1.0,,2,InwstJQb,2.0,3,1709839500,virtanen-ilkel,False,20240307
12109881,1.0,,2,InwstJQb,2.0,3,1709839500,virtanen-ilkel,False,20240308
12109882,1.0,3,,XPrsrvx,1.0,3,1709733900,ritschard-albot,False,20240307
12109882,1.0,3,,XPrsrvx,1.0,3,1709733900,ritschard-albot,False,20240306
12109883,1.0,8,,hmRsdHIb,2.0,3,1709817300,molleker-choinski,False,20240307
12109883,1.0,8,,hmRsdHIb,2.0,3,1709817300,molleker-choinski,False,20240308
12109883,1.0,8,,hmRsdHIb,2.0,3,1709817300,molleker-choinski,False,20240306
12109894,1.0,5,,PDBbscHHb,1.0,3,1709973000,tabur-wenger,False,20240308
12109894,1.0,5,,PDBbscHHb,1.0,3,1709973000,tabur-wenger,False,20240309
12109895,2.0,,A,PDBbshbGb,1.0,3,1709798400,ouakaa-wenger,False,20240307
12109895,2.0,,A,PDBbshbGb,1.0,3,1709798400,ouakaa-wenger,False,20240306
12109896,2.0,,4,rvpsjzT,2.0,3,1709979000,majchrzak-trungelliti,False,20240308
12109896,2.0,,4,rvpsjzT,2.0,3,1709979000,majchrzak-trungelliti,False,20240309
12109897,1.0,,,jzTshoU,1.0,3,1709808300,pichler-majchrzak,False,20240306
12109897,1.0,,,jzTshoU,1.0,3,1709808300,pichler-majchrzak,False,20240307
12109898,2.0,,,iUZsngHb,1.0,3,1709798400,ayeni-cukierman,False,20240306
12109898,2.0,,,iUZsngHb,1.0,3,1709798400,ayeni-cukierman,False,20240307
12109899,2.0,4,5,rvpscHHb,1.0,3,1710064800,tabur-trungelliti,False,20240310
12109899,2.0,4,5,rvpscHHb,1.0,3,1710061200,tabur-trungelliti,False,20240309
12109900,1.0,,3,wAHscDab,2.0,3,1709721600,denolly-hemery,False,20240305
12109900,1.0,,3,wAHscDab,2.0,3,1709721600,denolly-hemery,False,20240306
12109901,1.0,,,iUZsPDBb,1.0,3,1709886600,wenger-cukierman,False,20240307
12109901,1.0,,,iUZsPDBb,1.0,3,1709886600,wenger-cukierman,False,20240308
12109902,1.0,,,hPFsjzT,1.0,3,1709896200,majchrzak-kozlov,False,20240308
12109902,1.0,,,hPFsjzT,1.0,3,1709896200,majchrzak-kozlov,False,20240307
12109903,2.0,5,3,wAHscHHb,1.0,3,1709886600,tabur-hemery,False,20240307
12109903,2.0,5,3,wAHscHHb,1.0,3,1709886600,tabur-hemery,False,20240308
12109904,2.0,5,,AZwscHHb,1.0,3,1709715000,tabur-casanova,False,20240306
12109904,2.0,5,,AZwscHHb,1.0,3,1709715000,tabur-casanova,False,20240305
12109905,2.0,4,,rvpsEPq,1.0,3,1709897400,safwat-trungelliti,False,20240307
12109905,2.0,4,,rvpsEPq,1.0,3,1709897400,safwat-trungelliti,False,20240308
12109906,2.0,,,EPqsRuB,2.0,3,1709713800,paz-safwat,False,20240305
12109906,2.0,,,EPqsRuB,2.0,3,1709713800,paz-safwat,False,20240306
12109907,2.0,,7,hPFsjMN,1.0,3,1709808000,lock-kozlov,False,20240306
12109907,2.0,,7,hPFsjMN,1.0,3,1709808000,lock-kozlov,False,20240307
12109908,1.0,4,,rvpsaIX,1.0,3,1709712000,fancutt-trungelliti,False,20240305
12109908,1.0,4,,rvpsaIX,1.0,3,1709712000,fancutt-trungelliti,False,20240306
12109935,1.0,,,JJpsbxP,1.0,3,1709956500,tiafoe-lajovic,False,20240309
12109935,1.0,,,JJpsbxP,1.0,3,1709956500,tiafoe-lajovic,False,20240308
12109936,2.0,,,YJKsLxpb,1.0,3,1710032400,klein-ruud,True,20240310
12109936,2.0,,,YJXsLxpb,1.0,3,1710036000,klein-ruud,False,20240309
12109937,1.0,,,qiXspvec,1.0,3,1710024600,musetti-shapovalov,False,20240309
12109937,1.0,,,qiUspvec,1.0,3,1710017400,musetti-shapovalov,False,20240310
12109938,1.0,,,Qxvsevpz,1.0,3,1710053700,medvedev-carballes-baena,True,20240310
12109938,1.0,,,Qxvsevpb,1.0,3,1710047400,medvedev-carballes-baena,False,20240309
12109939,1.0,,,HXfsIJpc,2.0,3,1710205200,nardi-djokovic,False,20240312
12109939,1.0,,,HXfsIJpo,2.0,3,1710203400,nardi-djokovic,True,20240311
12109940,1.0,,,mvNvsKjed,1.0,3,1710127500,shelton-cerundolo,True,20240311
12109940,1.0,,,mvNbsKjed,1.0,3,1710127500,shelton-cerundolo,False,20240310
12109941,1.0,,,gZmbsavKm,1.0,3,1710020100,fils-davidovich-fokina,True,20240310
12109941,1.0,,,gZmbsavKc,1.0,3,1710016500,fils-davidovich-fokina,False,20240309
12109942,1.0,,,PfAsnPBb,1.0,3,1709924400,auger-aliassime-lestienne,False,20240308
12109942,1.0,,,PfAsnPBb,1.0,3,1709924400,auger-aliassime-lestienne,False,20240309
12109943,2.0,,,UWasKtN,2.0,3,1710188100,norrie-monfils,True,20240311
12109943,2.0,,,UWfsKtN,2.0,3,1710180000,norrie-monfils,False,20240312
12109944,2.0,,,UrgsaqVb,1.0,3,1710010800,machac-mannarino,False,20240309
12109944,2.0,,,UrmsaqVb,1.0,3,1710015300,machac-mannarino,True,20240310
12109945,2.0,,,KtNsXWQ,1.0,3,1710010800,sonego-norrie,False,20240309
12109945,2.0,,,KtNsXLQ,1.0,3,1710016200,sonego-norrie,False,20240310
12109946,1.0,,,BcgsfKR,1.0,3,1709933400,rublev-murray,False,20240309
12109946,1.0,,,BcgsfKR,1.0,3,1709933400,rublev-murray,False,20240308
12109947,1.0,,,UWfsWCnb,1.0,3,1710042000,hurkacz-monfils,False,20240309
12109947,1.0,,,UWfsWCnf,1.0,3,1710049200,hurkacz-monfils,False,20240310
12109948,1.0,,,bTPsRveb,1.0,3,1710020100,fritz-tabilo,False,20240309
12109948,1.0,,,bTPsRvhb,1.0,3,1710027300,fritz-tabilo,True,20240310
12109949,1.0,,,bxPsqQY,2.0,3,1710089100,tsitsipas-tiafoe,False,20240310
12109949,1.0,,,bxPscXY,2.0,3,1710091800,tsitsipas-tiafoe,True,20240311
12109950,2.0,,,fKRoRUbc,2.0,3,1710111000,lehecka-rublev,True,20240310
12109950,2.0,,,fKRvRUbc,2.0,3,1710118200,lehecka-rublev,False,20240311
12109951,1.0,,,BlUbsRUbc,2.0,3,1709947800,lehecka-nakashima,False,20240309
12109951,1.0,,,BlUbsRUbc,2.0,3,1709947800,lehecka-nakashima,False,20240308
12109952,1.0,,,ytkcsNPuc,2.0,3,1709949600,arnaldi-alcaraz,False,20240309
12109952,1.0,,,ytkcsNPuc,2.0,3,1709949600,arnaldi-alcaraz,False,20240308
12109953,2.0,,,HRKsjpMb,1.0,3,1709939700,marozsan-jarry,False,20240308
12109953,2.0,,,HRKsjpMb,1.0,3,1709939700,marozsan-jarry,False,20240309
12109954,2.0,,,LvfbsNhzb,1.0,3,1710195600,humbert-paul,False,20240311
12109954,2.0,,,WvfbsNhzb,1.0,3,1710187500,humbert-paul,False,20240312
12109955,,,,lmhsvlnl,2.0,3,1710005400,rune-raonic,True,20240310
12109955,,,,lmhsvlnc,2.0,3,1710010800,rune-raonic,False,20240309
12109956,2.0,,,FbLsmAob,2.0,3,1709955000,seyboth-wild-khachanov,False,20240309
12109956,2.0,,,FbLsmAob,2.0,3,1709955000,seyboth-wild-khachanov,False,20240308
12109957,2.0,,,FYZsPqXb,2.0,3,1710020700,korda-safiullin,False,20240310
12109957,2.0,,,FYZsPqDb,2.0,3,1710027900,korda-safiullin,False,20240309
12109958,2.0,,,deysqXY,2.0,3,1709937300,tsitsipas-pouille,False,20240308
12109958,2.0,,,deysqXY,2.0,3,1709937300,tsitsipas-pouille,False,20240309
12109959,1.0,,,YJXsavKn,1.0,3,1710183900,fils-ruud,True,20240311
12109959,1.0,,,YJXsavKc,1.0,3,1710192900,fils-ruud,False,20240312
12109960,1.0,,,QCrsvGHb,2.0,3,1710114600,sinner-struff,True,20240311
12109960,1.0,,,QCesvGHb,2.0,3,1710103800,sinner-struff,True,20240310
12109961,2.0,,,pvecavlnc,2.0,3,1710179100,rune-musetti,True,20240311
12109961,2.0,,,pvecsvlnc,2.0,3,1710180000,rune-musetti,False,20240312
12109962,1.0,,,HxusOzFb,2.0,3,1709924400,de-minaur-daniel,False,20240309
12109962,1.0,,,HxusOzFb,2.0,3,1709924400,de-minaur-daniel,False,20240308
12109963,1.0,,,GwjsREK,2.0,3,1710017100,muller-dimitrov,False,20240309
12109963,1.0,,,GwjsREM,2.0,3,1710024300,muller-dimitrov,False,20240310
12109964,1.0,,,FupbsdCOc,1.0,3,1709950200,shang-bublik,False,20240308
12109964,1.0,,,FupbsdCOc,1.0,3,1709950200,shang-bublik,False,20240309
12109965,2.0,,,AjustXY,2.0,3,1709945400,griekspoor-hanfmann,False,20240309
12109965,2.0,,,AjustXY,2.0,3,1709945400,griekspoor-hanfmann,False,20240308
12109966,1.0,,,QCtsFQA,1.0,3,1709950800,coric-struff,False,20240308
12109966,1.0,,,QCtsFQA,1.0,3,1709950800,coric-struff,False,20240309
12109967,2.0,,,nTxswoy,1.0,3,1709928900,oconnell-zverev,False,20240308
12109967,2.0,,,nTxswoy,1.0,3,1709928900,oconnell-zverev,False,20240309
12109968,1.0,,,FjpbsOzFb,2.0,3,1710101400,de-minaur-bublik,False,20240311
12109968,1.0,,,FkpbsOzFb,2.0,3,1710095100,de-minaur-bublik,False,20240310
12109969,2.0,,,mWYcsKjed,1.0,3,1709941500,shelton-mensik,False,20240308
12109969,2.0,,,mWYcsKjed,1.0,3,1709941500,shelton-mensik,False,20240309
12109970,1.0,,,nPBusytkc,2.0,3,1710099900,alcaraz-auger-aliassime,False,20240311
12109970,1.0,,,nZBbsytkc,2.0,3,1710106200,alcaraz-auger-aliassime,True,20240310
12109971,2.0,,,mvNbsULfc,2.0,3,1709924400,shevchenko-cerundolo,False,20240308
12109971,2.0,,,mvNbsULfc,2.0,3,1709924400,shevchenko-cerundolo,False,20240309
