match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp,total_duration,formatted_duration
12059167,0,0,0,0,0,,0,0 days 00:00:00
12059168,0,0,0,0,0,,0,0 days 00:00:00
12059170,0,0,0,0,0,,0,0 days 00:00:00
12059171,0,0,0,0,0,,0,0 days 00:00:00
12059176,0,0,0,0,0,,0,0 days 00:00:00
12059177,0,0,0,0,0,,0,0 days 00:00:00
12059179,0,0,0,0,0,,0,0 days 00:00:00
12059183,0,0,0,0,0,,0,0 days 00:00:00
12059185,0,0,0,0,0,,0,0 days 00:00:00
12059189,0,0,0,0,0,,0,0 days 00:00:00
12059190,0,0,0,0,0,,0,0 days 00:00:00
12059191,0,0,0,0,0,,0,0 days 00:00:00
12059193,0,0,0,0,0,,0,0 days 00:00:00
12059194,0,0,0,0,0,,0,0 days 00:00:00
12059195,0,0,0,0,0,,0,0 days 00:00:00
12059196,0,0,0,0,0,,0,0 days 00:00:00
12059199,0,0,0,0,0,,0,0 days 00:00:00
12059202,0,0,0,0,0,,0,0 days 00:00:00
12059203,0,0,0,0,0,,0,0 days 00:00:00
12059217,1898,2114,0,0,0,1707670650.0,4012,0 days 01:06:52
12059218,2746,2146,0,0,0,1707657346.0,4892,0 days 01:21:32
12059219,2911,2566,2016,0,0,1707665957.0,7493,0 days 02:04:53
12059222,2202,2785,1368,0,0,1707670171.0,6355,0 days 01:45:55
12059224,2512,3488,0,0,0,1707660673.0,6000,0 days 01:40:00
12059225,1794,2820,0,0,0,1707670933.0,4614,0 days 01:16:54
12059226,2297,3171,0,0,0,1707656699.0,5468,0 days 01:31:08
12059227,2365,2495,2605,0,0,1707665780.0,7465,0 days 02:04:25
12059234,2152,3129,2351,0,0,1707673104.0,7632,0 days 02:07:12
12059235,1374,1349,0,0,0,1707825499.0,2723,0 days 00:45:23
12059239,3353,2982,0,0,0,1707833356.0,6335,0 days 01:45:35
12059240,0,0,0,0,0,,0,0 days 00:00:00
12059241,2461,3810,0,0,0,1707832751.0,6271,0 days 01:44:31
12059243,3963,3322,0,0,0,1707830289.0,7285,0 days 02:01:25
12059244,1950,1271,0,0,0,1707813765.0,3221,0 days 00:53:41
12059245,3051,2206,3035,0,0,1707816999.0,8292,0 days 02:18:12
12059246,2991,1799,0,0,0,1707815176.0,4790,0 days 01:19:50
12059247,1972,3131,0,0,0,1707759589.0,5103,0 days 01:25:03
12059248,0,0,0,0,0,1707816895.0,0,0 days 00:00:00
12059251,2100,2468,2867,0,0,1707770195.0,7435,0 days 02:03:55
12059252,3186,2529,0,0,0,1707761206.0,5715,0 days 01:35:15
12059257,2233,3347,0,0,0,1707755717.0,5580,0 days 01:33:00
12059258,3268,1663,1886,0,0,1707755414.0,6817,0 days 01:53:37
12059259,2172,2402,0,0,0,1707762074.0,4574,0 days 01:16:14
12059263,2756,2312,3458,0,0,1707826244.0,8526,0 days 02:22:06
12059264,3125,2606,0,0,0,1707750807.0,5731,0 days 01:35:31
12059267,1615,3564,0,0,0,1707822734.0,5179,0 days 01:26:19
12059268,1730,2748,1196,0,0,1707825407.0,5674,0 days 01:34:34
12059271,3975,1648,0,0,0,1707750603.0,5623,0 days 01:33:43
12059273,2275,2361,0,0,0,1707756572.0,4636,0 days 01:17:16
12059277,2838,1802,3360,0,0,1707681376.0,8000,0 days 02:13:20
12059291,3022,1996,3100,0,0,1707676461.0,8118,0 days 02:15:18
12059369,2469,3605,2847,0,0,1707686569.0,8921,0 days 02:28:41
12059381,3251,4887,0,0,0,1707680262.0,8138,0 days 02:15:38
12059442,2653,4896,0,0,0,1707761103.0,7549,0 days 02:05:49
12059445,3753,2365,0,0,0,1707789926.0,6118,0 days 01:41:58
12059446,3096,2964,2290,0,0,1707782648.0,8350,0 days 02:19:10
12059447,2493,2851,1458,0,0,1707772842.0,6802,0 days 01:53:22
12059475,1415,1901,0,0,0,1707679975.0,3316,0 days 00:55:16
12059490,2963,4554,3376,0,0,1707693768.0,10893,0 days 03:01:33
12059497,0,0,0,0,0,,0,0 days 00:00:00
12059499,0,0,0,0,0,,0,0 days 00:00:00
12059500,0,0,0,0,0,,0,0 days 00:00:00
12059501,0,0,0,0,0,,0,0 days 00:00:00
12059502,0,0,0,0,0,,0,0 days 00:00:00
12059503,0,0,0,0,0,,0,0 days 00:00:00
12059505,0,0,0,0,0,,0,0 days 00:00:00
12059506,0,0,0,0,0,,0,0 days 00:00:00
12059507,0,0,0,0,0,,0,0 days 00:00:00
12059508,0,0,0,0,0,,0,0 days 00:00:00
12059509,0,0,0,0,0,,0,0 days 00:00:00
12059510,0,0,0,0,0,,0,0 days 00:00:00
12059836,0,0,0,0,0,,0,0 days 00:00:00
12059837,4319,2633,0,0,0,1707687733.0,6952,0 days 01:55:52
12059841,1989,3614,0,0,0,1707825326.0,5603,0 days 01:33:23
12059842,0,0,0,0,0,,0,0 days 00:00:00
12059843,3367,2262,0,0,0,1707806470.0,5629,0 days 01:33:49
12059844,2568,2637,0,0,0,1707832188.0,5205,0 days 01:26:45
12059845,3174,3120,2488,0,0,1707740794.0,8782,0 days 02:26:22
12059846,0,0,0,0,0,,0,0 days 00:00:00
12059847,1940,1731,0,0,0,1707811647.0,3671,0 days 01:01:11
12059848,3170,2051,4300,0,0,1707739830.0,9521,0 days 02:38:41
12059849,2498,2961,0,0,0,1707736991.0,5459,0 days 01:30:59
12059941,2679,3170,0,0,0,1707715772.0,5849,0 days 01:37:29
12059942,2553,2337,0,0,0,1707812259.0,4890,0 days 01:21:30
12060110,1782,2205,2267,0,0,1707736173.0,6254,0 days 01:44:14
12060121,3359,2291,0,0,0,1707716106.0,5650,0 days 01:34:10
12060306,0,0,0,0,0,,0,0 days 00:00:00
12060517,0,0,0,0,0,,0,0 days 00:00:00
12060680,0,0,0,0,0,,0,0 days 00:00:00
12060681,0,0,0,0,0,,0,0 days 00:00:00
12060687,2698,56651,1171,0,0,1707791817.0,60520,0 days 16:48:40
12060688,3367,1262,0,0,0,1707711368.0,4629,0 days 01:17:09
12060689,3263,2058,0,0,0,1707707298.0,5321,0 days 01:28:41
12060690,16469,17372,0,0,0,1707717419.0,33841,0 days 09:24:01
12060691,2207,1977,0,0,0,1707712611.0,4184,0 days 01:09:44
12060692,2736,16846,0,0,0,1707716314.0,19582,0 days 05:26:22
12060693,3547,3853,0,0,0,1707713596.0,7400,0 days 02:03:20
12060694,17226,2791,0,0,0,1707732838.0,20017,0 days 05:33:37
12060695,1711,2973,741,0,0,1707714845.0,5425,0 days 01:30:25
12060696,1413,1446,0,0,0,1707705527.0,2859,0 days 00:47:39
12060697,1990,2648,0,0,0,1707706374.0,4638,0 days 01:17:18
12060698,2387,2951,0,0,0,1707706487.0,5338,0 days 01:28:58
12060699,1941,2169,0,0,0,1707712503.0,4110,0 days 01:08:30
12060700,2349,1441,0,0,0,1707706358.0,3790,0 days 01:03:10
12060701,2066,2722,991,0,0,1707708839.0,5779,0 days 01:36:19
12060702,2688,2641,0,0,0,1707711465.0,5329,0 days 01:28:49
12060754,0,0,0,0,0,,0,0 days 00:00:00
12060755,0,0,0,0,0,,0,0 days 00:00:00
12060772,0,0,0,0,0,,0,0 days 00:00:00
12060788,0,0,0,0,0,,0,0 days 00:00:00
12060796,1981,109,0,0,0,1707664367.0,2090,0 days 00:34:50
12060799,0,0,0,0,0,,0,0 days 00:00:00
12060800,0,0,0,0,0,,0,0 days 00:00:00
12060801,0,0,0,0,0,,0,0 days 00:00:00
12060802,0,0,0,0,0,,0,0 days 00:00:00
12060803,0,0,0,0,0,,0,0 days 00:00:00
12060804,0,0,0,0,0,,0,0 days 00:00:00
12060805,0,0,0,0,0,,0,0 days 00:00:00
12060806,0,0,0,0,0,,0,0 days 00:00:00
12060816,2482,2977,0,0,0,1707826065.0,5459,0 days 01:30:59
12060819,0,0,0,0,0,,0,0 days 00:00:00
12060829,1803,2168,0,0,0,1707714628.0,3971,0 days 01:06:11
12060830,2724,2429,0,0,0,1707722562.0,5153,0 days 01:25:53
12060832,0,0,0,0,0,,0,0 days 00:00:00
12060869,0,0,0,0,0,,0,0 days 00:00:00
12060888,1953,1639,0,0,0,1707719928.0,3592,0 days 00:59:52
12060931,0,0,0,0,0,,0,0 days 00:00:00
12060932,0,0,0,0,0,,0,0 days 00:00:00
12060934,0,0,0,0,0,,0,0 days 00:00:00
12060936,2235,2352,0,0,0,1707731071.0,4587,0 days 01:16:27
12060937,2785,2098,5279,0,0,1707730526.0,10162,0 days 02:49:22
12060938,1773,1808,0,0,0,1707734274.0,3581,0 days 00:59:41
12060945,1263,3901,3347,0,0,1707744816.0,8511,0 days 02:21:51
12061007,3469,3576,803,0,0,1707748775.0,7848,0 days 02:10:48
12061008,2683,2603,0,0,0,1707738102.0,5286,0 days 01:28:06
12061009,2879,2443,0,0,0,1707737644.0,5322,0 days 01:28:42
12061010,2734,2862,808,0,0,1707738176.0,6404,0 days 01:46:44
12061011,3056,2369,1014,0,0,1707730764.0,6439,0 days 01:47:19
12061012,1832,4311,0,0,0,1707732545.0,6143,0 days 01:42:23
12061013,1729,1981,0,0,0,1707732564.0,3710,0 days 01:01:50
12061014,1159,2118,0,0,0,1707742713.0,3277,0 days 00:54:37
12061015,1281,2208,0,0,0,1707726827.0,3489,0 days 00:58:09
12061016,2529,2546,0,0,0,1707744758.0,5075,0 days 01:24:35
12061017,4572,4856,0,0,0,1707733805.0,9428,0 days 02:37:08
12061018,2324,2206,0,0,0,1707742309.0,4530,0 days 01:15:30
12061019,1889,2548,0,0,0,1707732272.0,4437,0 days 01:13:57
12061020,2422,2350,0,0,0,1707745608.0,4772,0 days 01:19:32
12061021,2597,2029,0,0,0,1707727836.0,4626,0 days 01:17:06
12061022,1780,2275,0,0,0,1707727613.0,4055,0 days 01:07:35
12061023,3959,2161,0,0,0,1707734818.0,6120,0 days 01:42:00
12061024,1502,2597,0,0,0,1707742363.0,4099,0 days 01:08:19
12061025,2475,4185,0,0,0,1707727872.0,6660,0 days 01:51:00
12061026,4211,2975,891,0,0,1707749128.0,8077,0 days 02:14:37
12061027,0,0,0,0,0,1707731155.0,0,0 days 00:00:00
12061028,1512,2191,0,0,0,1707731457.0,3703,0 days 01:01:43
12061029,2553,2425,0,0,0,1707738847.0,4978,0 days 01:22:58
12061030,2346,1858,0,0,0,1707727550.0,4204,0 days 01:10:04
12061031,2183,2245,0,0,0,1707727577.0,4428,0 days 01:13:48
12061032,1949,3484,0,0,0,1707738730.0,5433,0 days 01:30:33
12061033,1196,1165,0,0,0,1707739522.0,2361,0 days 00:39:21
12061034,2678,2424,0,0,0,1707733542.0,5102,0 days 01:25:02
12061035,1699,2405,0,0,0,1707741776.0,4104,0 days 01:08:24
12061036,3048,2856,0,0,0,1707736043.0,5904,0 days 01:38:24
12061037,4358,3910,1258,0,0,1707733600.0,9526,0 days 02:38:46
12061038,1734,2946,0,0,0,1707737424.0,4680,0 days 01:18:00
12061040,0,0,0,0,0,,0,0 days 00:00:00
12061044,3147,2149,1938,0,0,1707738025.0,7234,0 days 02:00:34
12061060,0,0,0,0,0,,0,0 days 00:00:00
12061086,0,0,0,0,0,,0,0 days 00:00:00
12061087,0,0,0,0,0,,0,0 days 00:00:00
12061088,0,0,0,0,0,,0,0 days 00:00:00
12061092,2058,2028,0,0,0,1707736427.0,4086,0 days 01:08:06
12061182,0,0,0,0,0,,0,0 days 00:00:00
12061240,0,0,0,0,0,,0,0 days 00:00:00
12061241,0,0,0,0,0,,0,0 days 00:00:00
12061242,0,0,0,0,0,,0,0 days 00:00:00
12061243,0,0,0,0,0,,0,0 days 00:00:00
12061244,0,0,0,0,0,,0,0 days 00:00:00
12061245,0,0,0,0,0,,0,0 days 00:00:00
12061246,0,0,0,0,0,,0,0 days 00:00:00
12061247,0,0,0,0,0,,0,0 days 00:00:00
12061248,0,0,0,0,0,,0,0 days 00:00:00
12061249,0,0,0,0,0,,0,0 days 00:00:00
12061250,0,0,0,0,0,,0,0 days 00:00:00
12061251,0,0,0,0,0,,0,0 days 00:00:00
12061252,0,0,0,0,0,,0,0 days 00:00:00
12061253,0,0,0,0,0,,0,0 days 00:00:00
12061254,0,0,0,0,0,,0,0 days 00:00:00
12061259,0,0,0,0,0,,0,0 days 00:00:00
12061278,2669,2449,2455,0,0,1707755388.0,7573,0 days 02:06:13
12061279,2377,2817,0,0,0,1707734830.0,5194,0 days 01:26:34
12061280,4888,2450,0,0,0,1707737361.0,7338,0 days 02:02:18
12061281,1830,3145,0,0,0,1707740566.0,4975,0 days 01:22:55
12061282,3715,2392,2480,0,0,1707746753.0,8587,0 days 02:23:07
12061283,2568,2198,0,0,0,1707747191.0,4766,0 days 01:19:26
12061293,2405,5346,2311,0,0,1707748131.0,10062,0 days 02:47:42
12061298,4180,4264,0,0,0,1707779022.0,8444,0 days 02:20:44
12061323,3253,2956,2010,0,0,1707725761.0,8219,0 days 02:16:59
12061331,0,0,0,0,0,,0,0 days 00:00:00
12061332,0,0,0,0,0,,0,0 days 00:00:00
12061338,0,0,0,0,0,,0,0 days 00:00:00
12061339,0,0,0,0,0,,0,0 days 00:00:00
12061350,0,0,0,0,0,,0,0 days 00:00:00
12061351,0,0,0,0,0,,0,0 days 00:00:00
12061375,2361,1997,0,0,0,1707734852.0,4358,0 days 01:12:38
12061396,0,0,0,0,0,,0,0 days 00:00:00
12061412,0,0,0,0,0,,0,0 days 00:00:00
12061423,0,0,0,0,0,,0,0 days 00:00:00
12061426,0,0,0,0,0,,0,0 days 00:00:00
12061443,0,0,0,0,0,,0,0 days 00:00:00
12061448,0,0,0,0,0,,0,0 days 00:00:00
12061449,0,0,0,0,0,,0,0 days 00:00:00
12061450,0,0,0,0,0,,0,0 days 00:00:00
12061451,0,0,0,0,0,,0,0 days 00:00:00
12061452,2444,2359,0,0,0,1707733435.0,4803,0 days 01:20:03
12061453,0,0,0,0,0,,0,0 days 00:00:00
12061454,0,0,0,0,0,,0,0 days 00:00:00
12061455,0,0,0,0,0,,0,0 days 00:00:00
12061456,0,0,0,0,0,,0,0 days 00:00:00
12061457,0,0,0,0,0,,0,0 days 00:00:00
12061458,0,0,0,0,0,,0,0 days 00:00:00
12061459,0,0,0,0,0,,0,0 days 00:00:00
12061460,1904,1923,0,0,0,1707746894.0,3827,0 days 01:03:47
12061461,0,0,0,0,0,,0,0 days 00:00:00
12061462,2985,1432,3615,0,0,1707735298.0,8032,0 days 02:13:52
12061463,0,0,0,0,0,,0,0 days 00:00:00
12061464,0,0,0,0,0,,0,0 days 00:00:00
12061465,0,0,0,0,0,,0,0 days 00:00:00
12061466,0,0,0,0,0,,0,0 days 00:00:00
12061467,0,0,0,0,0,,0,0 days 00:00:00
12061468,0,0,0,0,0,,0,0 days 00:00:00
12061469,0,0,0,0,0,,0,0 days 00:00:00
12061470,0,0,0,0,0,,0,0 days 00:00:00
12061471,0,0,0,0,0,,0,0 days 00:00:00
12061472,1898,2111,0,0,0,1707741830.0,4009,0 days 01:06:49
12061473,0,0,0,0,0,,0,0 days 00:00:00
12061474,3347,2771,0,0,0,1707739880.0,6118,0 days 01:41:58
12061475,0,0,0,0,0,,0,0 days 00:00:00
12061476,0,0,0,0,0,,0,0 days 00:00:00
12061477,4361,2363,4195,0,0,1707750614.0,10919,0 days 03:01:59
12061478,0,0,0,0,0,,0,0 days 00:00:00
12061479,0,0,0,0,0,,0,0 days 00:00:00
12061480,0,0,0,0,0,,0,0 days 00:00:00
12061481,2432,2074,0,0,0,1707757922.0,4506,0 days 01:15:06
12061535,4649,1766,0,0,0,1707741330.0,6415,0 days 01:46:55
12061536,0,0,0,0,0,,0,0 days 00:00:00
12061539,2790,3148,0,0,0,1707743614.0,5938,0 days 01:38:58
12061540,2842,2170,2455,0,0,1707742797.0,7467,0 days 02:04:27
12061541,2239,2398,0,0,0,1707739280.0,4637,0 days 01:17:17
12061552,3539,1595,0,0,0,1707753862.0,5134,0 days 01:25:34
12061553,2529,2312,0,0,0,1707758675.0,4841,0 days 01:20:41
12061560,0,0,0,0,0,,0,0 days 00:00:00
12061561,0,0,0,0,0,,0,0 days 00:00:00
12061562,0,0,0,0,0,,0,0 days 00:00:00
12061563,0,0,0,0,0,,0,0 days 00:00:00
12061564,0,0,0,0,0,,0,0 days 00:00:00
12061565,0,0,0,0,0,,0,0 days 00:00:00
12061566,0,0,0,0,0,,0,0 days 00:00:00
12061567,0,0,0,0,0,,0,0 days 00:00:00
12061568,0,0,0,0,0,,0,0 days 00:00:00
12061569,0,0,0,0,0,,0,0 days 00:00:00
12061570,0,0,0,0,0,,0,0 days 00:00:00
12061571,0,0,0,0,0,,0,0 days 00:00:00
12061572,0,0,0,0,0,,0,0 days 00:00:00
12061573,0,0,0,0,0,,0,0 days 00:00:00
12061574,0,0,0,0,0,,0,0 days 00:00:00
12061575,0,0,0,0,0,,0,0 days 00:00:00
12061576,0,0,0,0,0,,0,0 days 00:00:00
12061577,0,0,0,0,0,,0,0 days 00:00:00
12061578,0,0,0,0,0,,0,0 days 00:00:00
12061579,0,0,0,0,0,,0,0 days 00:00:00
12061580,0,0,0,0,0,,0,0 days 00:00:00
12061598,0,0,0,0,0,,0,0 days 00:00:00
12061637,0,0,0,0,0,,0,0 days 00:00:00
12061694,2351,1854,0,0,0,1707756512.0,4205,0 days 01:10:05
12061710,4341,3033,2371,0,0,1707746907.0,9745,0 days 02:42:25
12061740,2286,2955,0,0,0,1707754454.0,5241,0 days 01:27:21
12061807,0,0,0,0,0,,0,0 days 00:00:00
12061808,0,0,0,0,0,,0,0 days 00:00:00
12061809,0,0,0,0,0,,0,0 days 00:00:00
12061810,0,0,0,0,0,,0,0 days 00:00:00
12061811,0,0,0,0,0,,0,0 days 00:00:00
12061812,0,0,0,0,0,,0,0 days 00:00:00
12061813,0,0,0,0,0,,0,0 days 00:00:00
12061814,0,0,0,0,0,,0,0 days 00:00:00
12061815,0,0,0,0,0,,0,0 days 00:00:00
12061816,0,0,0,0,0,,0,0 days 00:00:00
12061817,0,0,0,0,0,,0,0 days 00:00:00
12061818,0,0,0,0,0,,0,0 days 00:00:00
12061819,0,0,0,0,0,,0,0 days 00:00:00
12061820,0,0,0,0,0,,0,0 days 00:00:00
12061821,0,0,0,0,0,,0,0 days 00:00:00
12061822,0,0,0,0,0,,0,0 days 00:00:00
12061919,3753,2177,2393,0,0,1707750090.0,8323,0 days 02:18:43
12061925,0,0,0,0,0,,0,0 days 00:00:00
12061926,0,0,0,0,0,,0,0 days 00:00:00
12061927,0,0,0,0,0,,0,0 days 00:00:00
12061928,0,0,0,0,0,,0,0 days 00:00:00
12061953,0,0,0,0,0,,0,0 days 00:00:00
12061954,0,0,0,0,0,,0,0 days 00:00:00
12061955,0,0,0,0,0,,0,0 days 00:00:00
12061956,0,0,0,0,0,,0,0 days 00:00:00
12061957,0,0,0,0,0,,0,0 days 00:00:00
12061958,0,0,0,0,0,,0,0 days 00:00:00
12061959,0,0,0,0,0,,0,0 days 00:00:00
12061960,0,0,0,0,0,,0,0 days 00:00:00
12061961,0,0,0,0,0,,0,0 days 00:00:00
12061962,0,0,0,0,0,,0,0 days 00:00:00
12061963,0,0,0,0,0,,0,0 days 00:00:00
12061964,0,0,0,0,0,,0,0 days 00:00:00
12061965,0,0,0,0,0,,0,0 days 00:00:00
12061966,0,0,0,0,0,,0,0 days 00:00:00
12061967,0,0,0,0,0,,0,0 days 00:00:00
12061968,0,0,0,0,0,,0,0 days 00:00:00
12062133,0,0,0,0,0,,0,0 days 00:00:00
12062134,0,0,0,0,0,,0,0 days 00:00:00
12062135,0,0,0,0,0,,0,0 days 00:00:00
12062136,0,0,0,0,0,,0,0 days 00:00:00
12062137,0,0,0,0,0,,0,0 days 00:00:00
12062138,0,0,0,0,0,,0,0 days 00:00:00
12062139,0,0,0,0,0,,0,0 days 00:00:00
12062140,0,0,0,0,0,,0,0 days 00:00:00
12062141,0,0,0,0,0,,0,0 days 00:00:00
12062142,0,0,0,0,0,,0,0 days 00:00:00
12062143,0,0,0,0,0,,0,0 days 00:00:00
12062144,0,0,0,0,0,,0,0 days 00:00:00
12062145,0,0,0,0,0,,0,0 days 00:00:00
12062146,0,0,0,0,0,,0,0 days 00:00:00
12062147,0,0,0,0,0,,0,0 days 00:00:00
12062148,0,0,0,0,0,,0,0 days 00:00:00
12062453,3583,1810,0,0,0,1707771482.0,5393,0 days 01:29:53
12062454,1929,2996,0,0,0,1707768720.0,4925,0 days 01:22:05
12062455,0,0,0,0,0,,0,0 days 00:00:00
12062456,2788,2324,2231,0,0,1707766880.0,7343,0 days 02:02:23
12062457,0,0,0,0,0,,0,0 days 00:00:00
12062458,2316,2055,0,0,0,1707772137.0,4371,0 days 01:12:51
12062459,0,0,0,0,0,,0,0 days 00:00:00
12062460,2158,4123,0,0,0,1707768512.0,6281,0 days 01:44:41
12063065,3527,2397,0,0,0,1707750501.0,5924,0 days 01:38:44
12063068,0,0,0,0,0,,0,0 days 00:00:00
12063069,0,0,0,0,0,,0,0 days 00:00:00
12063088,1400,257,0,0,0,1707747583.0,1657,0 days 00:27:37
12063311,3541,210,0,0,0,1707754279.0,3751,0 days 01:02:31
12063312,3857,2411,1313,0,0,1707797016.0,7581,0 days 02:06:21
12063313,1862,2295,0,0,0,1707796874.0,4157,0 days 01:09:17
12063314,2043,2410,0,0,0,1707810207.0,4453,0 days 01:14:13
12063315,1785,2626,0,0,0,1707791811.0,4411,0 days 01:13:31
12063316,1460,3377,0,0,0,1707791678.0,4837,0 days 01:20:37
12063317,2305,3103,0,0,0,1707803360.0,5408,0 days 01:30:08
12063321,1522,3399,1311,0,0,1707808080.0,6232,0 days 01:43:52
12063324,3341,3504,2704,0,0,1707804408.0,9549,0 days 02:39:09
12063325,1690,2163,0,0,0,1707796953.0,3853,0 days 01:04:13
12063326,3127,2469,3757,0,0,1707801451.0,9353,0 days 02:35:53
12063327,3252,3048,0,0,0,1707793479.0,6300,0 days 01:45:00
12063328,2366,1807,0,0,0,1707792435.0,4173,0 days 01:09:33
12063329,3246,2558,0,0,0,1707799746.0,5804,0 days 01:36:44
12063331,3197,1203,0,0,0,1707793249.0,4400,0 days 01:13:20
12063333,1812,2543,0,0,0,1707801048.0,4355,0 days 01:12:35
12063372,2067,1770,3762,0,0,1707752943.0,7599,0 days 02:06:39
12063386,2035,3121,0,0,0,1707817493.0,5156,0 days 01:25:56
12063387,4454,2893,2641,0,0,1707826037.0,9988,0 days 02:46:28
12063388,3337,3261,0,0,0,1707806254.0,6598,0 days 01:49:58
12063389,2239,2963,2252,0,0,1707815526.0,7454,0 days 02:04:14
12063390,1883,3981,0,0,0,1707804853.0,5864,0 days 01:37:44
12063391,2279,2073,4028,0,0,1707818443.0,8380,0 days 02:19:40
12063395,3209,2687,0,0,0,1707747084.0,5896,0 days 01:38:16
12063396,0,0,0,0,0,,0,0 days 00:00:00
12063397,0,0,0,0,0,,0,0 days 00:00:00
12063398,0,0,0,0,0,,0,0 days 00:00:00
12063399,0,0,0,0,0,,0,0 days 00:00:00
12063400,0,0,0,0,0,,0,0 days 00:00:00
12063401,3123,3418,0,0,0,1707747875.0,6541,0 days 01:49:01
12063402,0,0,0,0,0,,0,0 days 00:00:00
12063403,0,0,0,0,0,,0,0 days 00:00:00
12063404,1806,3599,0,0,0,1707745663.0,5405,0 days 01:30:05
12063405,0,0,0,0,0,,0,0 days 00:00:00
12063406,0,0,0,0,0,,0,0 days 00:00:00
12063407,3909,3009,802,0,0,1707752206.0,7720,0 days 02:08:40
12063408,0,0,0,0,0,,0,0 days 00:00:00
12063409,0,0,0,0,0,,0,0 days 00:00:00
12063423,2873,3263,0,0,0,1707745093.0,6136,0 days 01:42:16
12063499,0,0,0,0,0,,0,0 days 00:00:00
12063500,0,0,0,0,0,,0,0 days 00:00:00
12063506,0,0,0,0,0,,0,0 days 00:00:00
12063507,4768,61428,0,0,0,1707755545.0,66196,0 days 18:23:16
12063508,0,0,0,0,0,,0,0 days 00:00:00
12063509,0,0,0,0,0,,0,0 days 00:00:00
12063527,1535,2353,0,0,0,1707755419.0,3888,0 days 01:04:48
12063533,0,0,0,0,0,,0,0 days 00:00:00
12063534,0,0,0,0,0,,0,0 days 00:00:00
12063535,0,0,0,0,0,,0,0 days 00:00:00
12063536,0,0,0,0,0,,0,0 days 00:00:00
12063555,3694,2438,0,0,0,1707822564.0,6132,0 days 01:42:12
12063557,3026,2689,0,0,0,1707822082.0,5715,0 days 01:35:15
12063560,2116,2909,0,0,0,1707831663.0,5025,0 days 01:23:45
12063563,2895,4224,2390,0,0,1707833316.0,9509,0 days 02:38:29
12063564,1240,2190,0,0,0,1707826672.0,3430,0 days 00:57:10
12063565,3230,2443,0,0,0,1707822166.0,5673,0 days 01:34:33
12063567,2629,3774,2825,0,0,1707831970.0,9228,0 days 02:33:48
12063582,157690,4654,0,0,0,1707980504.0,162344,1 days 21:05:44
12063583,158245,2299,0,0,0,1707980790.0,160544,1 days 20:35:44
12063587,159144,161086,0,0,0,1707824282.0,320230,3 days 16:57:10
12063588,158918,3061,1054,0,0,1707984605.0,163033,1 days 21:17:13
12063589,159242,2155,794,0,0,1707983921.0,162191,1 days 21:03:11
12063599,0,0,0,0,0,1707984571.0,0,0 days 00:00:00
12063611,167352,169438,0,0,0,1707823403.0,336790,3 days 21:33:10
12063615,158909,2897,0,0,0,1707981529.0,161806,1 days 20:56:46
12063637,2345,1945,0,0,0,1707829872.0,4290,0 days 01:11:30
12063638,2555,3951,0,0,0,1707833095.0,6506,0 days 01:48:26
12063641,2747,1835,0,0,0,1707817470.0,4582,0 days 01:16:22
12063642,1117,1786,0,0,0,1707815742.0,2903,0 days 00:48:23
12063643,1429,2436,0,0,0,1707811497.0,3865,0 days 01:04:25
12063644,2928,2458,779,0,0,1707815335.0,6165,0 days 01:42:45
12063645,3027,2964,0,0,0,1707824664.0,5991,0 days 01:39:51
12063649,2492,1661,0,0,0,1707819257.0,4153,0 days 01:09:13
12063651,3247,2474,0,0,0,1707813513.0,5721,0 days 01:35:21
12063652,1650,2188,0,0,0,1707811488.0,3838,0 days 01:03:58
12063660,3098,2751,844,0,0,1707826962.0,6693,0 days 01:51:33
12063661,2907,1840,0,0,0,1707822328.0,4747,0 days 01:19:07
12063662,3628,2059,0,0,0,1707823036.0,5687,0 days 01:34:47
12063663,1375,3764,1067,0,0,1707817627.0,6206,0 days 01:43:26
12063666,3628,4136,0,0,0,1707815869.0,7764,0 days 02:09:24
12063669,3901,2348,722,0,0,1707818135.0,6971,0 days 01:56:11
12063671,3532,2441,746,0,0,1707825741.0,6719,0 days 01:51:59
12063672,3943,2356,0,0,0,1707816081.0,6299,0 days 01:44:59
12063756,0,0,0,0,0,,0,0 days 00:00:00
12063757,1814,1951,0,0,0,1707825454.0,3765,0 days 01:02:45
12063758,4925,2554,0,0,0,1707833055.0,7479,0 days 02:04:39
12063759,0,0,0,0,0,,0,0 days 00:00:00
12063761,0,0,0,0,0,,0,0 days 00:00:00
12063762,0,0,0,0,0,,0,0 days 00:00:00
12063765,0,0,0,0,0,,0,0 days 00:00:00
12063766,0,0,0,0,0,,0,0 days 00:00:00
12063767,0,0,0,0,0,,0,0 days 00:00:00
12063768,0,0,0,0,0,,0,0 days 00:00:00
12063770,2505,2378,0,0,0,1707830522.0,4883,0 days 01:21:23
12063774,1745,2120,0,0,0,1707825138.0,3865,0 days 01:04:25
12063812,1861,2530,0,0,0,1707818886.0,4391,0 days 01:13:11
12063814,1683,3249,1759,0,0,1707822319.0,6691,0 days 01:51:31
12063817,2133,2311,0,0,0,1707826850.0,4444,0 days 01:14:04
12063859,0,0,0,0,0,1707815610.0,0,0 days 00:00:00
12063860,1905,4659,939,0,0,1707828133.0,7503,0 days 02:05:03
12063861,0,0,0,0,0,,0,0 days 00:00:00
