match_id,set_id,game_id
11998450,3,7
11998450,3,6
11998450,3,6
11998450,3,6
11998450,3,6
11998450,3,5
11998450,3,5
11998450,3,5
11998450,3,4
11998450,3,4
11998450,3,4
11998450,3,4
11998450,3,4
11998450,3,4
11998450,3,4
11998450,3,3
11998450,3,3
11998450,3,3
11998450,3,2
11998450,3,2
11998450,3,2
11998450,3,2
11998450,3,2
11998450,3,2
11998450,3,2
11998450,3,1
11998450,3,1
11998450,3,1
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,13
11998450,2,12
11998450,2,12
11998450,2,12
11998450,2,12
11998450,2,12
11998450,2,12
11998450,2,12
11998450,2,11
11998450,2,11
11998450,2,11
11998450,2,11
11998450,2,11
11998450,2,10
11998450,2,10
11998450,2,10
11998450,2,10
11998450,2,9
11998450,2,9
11998450,2,9
11998450,2,9
11998450,2,8
11998450,2,8
11998450,2,8
11998450,2,8
11998450,2,8
11998450,2,8
11998450,2,8
11998450,2,7
11998450,2,7
11998450,2,7
11998450,2,7
11998450,2,7
11998450,2,7
11998450,2,7
11998450,2,6
11998450,2,6
11998450,2,6
11998450,2,6
11998450,2,5
11998450,2,5
11998450,2,5
11998450,2,5
11998450,2,5
11998450,2,5
11998450,2,5
11998450,2,5
11998450,2,5
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,4
11998450,2,3
11998450,2,3
11998450,2,3
11998450,2,3
11998450,2,3
11998450,2,3
11998450,2,3
11998450,2,3
11998450,2,3
11998450,2,2
11998450,2,2
11998450,2,2
11998450,2,1
11998450,2,1
11998450,2,1
11998450,2,1
11998450,2,1
11998450,2,1
11998450,2,1
11998450,1,7
11998450,1,7
11998450,1,7
11998450,1,7
11998450,1,6
11998450,1,6
11998450,1,6
11998450,1,6
11998450,1,5
11998450,1,5
11998450,1,5
11998450,1,5
11998450,1,4
11998450,1,4
11998450,1,4
11998450,1,4
11998450,1,3
11998450,1,3
11998450,1,3
11998450,1,3
11998450,1,3
11998450,1,2
11998450,1,2
11998450,1,2
11998450,1,2
11998450,1,2
11998450,1,2
11998450,1,2
11998450,1,2
11998450,1,2
11998450,1,1
11998450,1,1
11998450,1,1
11998450,1,1
11998450,1,1
11998450,1,1
11998450,1,1
11998451,3,9
11998451,3,9
11998451,3,9
11998451,3,8
11998451,3,8
11998451,3,8
11998451,3,7
11998451,3,7
11998451,3,7
11998451,3,7
11998451,3,6
11998451,3,6
11998451,3,6
11998451,3,6
11998451,3,5
11998451,3,5
11998451,3,5
11998451,3,4
11998451,3,4
11998451,3,4
11998451,3,4
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,3
11998451,3,2
11998451,3,2
11998451,3,2
11998451,3,2
11998451,3,2
11998451,3,1
11998451,3,1
11998451,3,1
11998451,3,1
11998451,3,1
11998451,2,8
11998451,2,8
11998451,2,8
11998451,2,8
11998451,2,8
11998451,2,8
11998451,2,8
11998451,2,8
11998451,2,8
11998451,2,7
11998451,2,7
11998451,2,7
11998451,2,7
11998451,2,7
11998451,2,6
11998451,2,6
11998451,2,6
11998451,2,6
11998451,2,5
11998451,2,5
11998451,2,5
11998451,2,5
11998451,2,5
11998451,2,4
11998451,2,4
11998451,2,4
11998451,2,3
11998451,2,3
11998451,2,3
11998451,2,3
11998451,2,3
11998451,2,2
11998451,2,2
11998451,2,2
11998451,2,2
11998451,2,2
11998451,2,1
11998451,2,1
11998451,2,1
11998451,2,1
11998451,2,1
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,13
11998451,1,12
11998451,1,12
11998451,1,12
11998451,1,12
11998451,1,12
11998451,1,11
11998451,1,11
11998451,1,11
11998451,1,11
11998451,1,11
11998451,1,11
11998451,1,11
11998451,1,10
11998451,1,10
11998451,1,10
11998451,1,9
11998451,1,9
11998451,1,9
11998451,1,9
11998451,1,9
11998451,1,9
11998451,1,9
11998451,1,9
11998451,1,9
11998451,1,8
11998451,1,8
11998451,1,8
11998451,1,8
11998451,1,8
11998451,1,7
11998451,1,7
11998451,1,7
11998451,1,7
11998451,1,6
11998451,1,6
11998451,1,6
11998451,1,6
11998451,1,5
11998451,1,5
11998451,1,5
11998451,1,5
11998451,1,4
11998451,1,4
11998451,1,4
11998451,1,4
11998451,1,4
11998451,1,4
11998451,1,4
11998451,1,3
11998451,1,3
11998451,1,3
11998451,1,3
11998451,1,2
11998451,1,2
11998451,1,2
11998451,1,2
11998451,1,2
11998451,1,1
11998451,1,1
11998451,1,1
11998451,1,1
11998451,1,1
11998451,1,1
11998451,1,1
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,10
11998456,3,9
11998456,3,9
11998456,3,9
11998456,3,8
11998456,3,8
11998456,3,8
11998456,3,8
11998456,3,8
11998456,3,7
11998456,3,7
11998456,3,7
11998456,3,7
11998456,3,7
11998456,3,7
11998456,3,7
11998456,3,6
11998456,3,6
11998456,3,6
11998456,3,6
11998456,3,6
11998456,3,5
11998456,3,5
11998456,3,5
11998456,3,5
11998456,3,5
11998456,3,5
11998456,3,5
11998456,3,5
11998456,3,5
11998456,3,4
11998456,3,4
11998456,3,4
11998456,3,3
11998456,3,3
11998456,3,3
11998456,3,3
11998456,3,3
11998456,3,3
11998456,3,3
11998456,3,2
11998456,3,2
11998456,3,2
11998456,3,2
11998456,3,1
11998456,3,1
11998456,3,1
11998456,3,1
11998456,3,1
11998456,3,1
11998456,3,1
11998456,2,9
11998456,2,9
11998456,2,9
11998456,2,9
11998456,2,9
11998456,2,9
11998456,2,9
11998456,2,8
11998456,2,8
11998456,2,8
11998456,2,8
11998456,2,8
11998456,2,8
11998456,2,8
11998456,2,8
11998456,2,8
11998456,2,7
11998456,2,7
11998456,2,7
11998456,2,7
11998456,2,7
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,6
11998456,2,5
11998456,2,5
11998456,2,5
11998456,2,4
11998456,2,4
11998456,2,4
11998456,2,4
11998456,2,4
11998456,2,4
11998456,2,4
11998456,2,3
11998456,2,3
11998456,2,3
11998456,2,3
11998456,2,3
11998456,2,2
11998456,2,2
11998456,2,2
11998456,2,2
11998456,2,1
11998456,2,1
11998456,2,1
11998456,2,1
11998456,2,1
11998456,1,10
11998456,1,10
11998456,1,10
11998456,1,10
11998456,1,10
11998456,1,9
11998456,1,9
11998456,1,9
11998456,1,8
11998456,1,8
11998456,1,8
11998456,1,7
11998456,1,7
11998456,1,7
11998456,1,7
11998456,1,7
11998456,1,7
11998456,1,7
11998456,1,6
11998456,1,6
11998456,1,6
11998456,1,6
11998456,1,6
11998456,1,5
11998456,1,5
11998456,1,5
11998456,1,5
11998456,1,4
11998456,1,4
11998456,1,4
11998456,1,4
11998456,1,3
11998456,1,3
11998456,1,3
11998456,1,3
11998456,1,3
11998456,1,2
11998456,1,2
11998456,1,2
11998456,1,2
11998456,1,2
11998456,1,1
11998456,1,1
11998456,1,1
11998456,1,1
11998459,2,8
11998459,2,8
11998459,2,8
11998459,2,8
11998459,2,8
11998459,2,7
11998459,2,7
11998459,2,7
11998459,2,7
11998459,2,7
11998459,2,6
11998459,2,6
11998459,2,6
11998459,2,5
11998459,2,5
11998459,2,5
11998459,2,5
11998459,2,4
11998459,2,4
11998459,2,4
11998459,2,4
11998459,2,3
11998459,2,3
11998459,2,3
11998459,2,3
11998459,2,2
11998459,2,2
11998459,2,2
11998459,2,2
11998459,2,2
11998459,2,1
11998459,2,1
11998459,2,1
11998459,2,1
11998459,2,1
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,12
11998459,1,11
11998459,1,11
11998459,1,11
11998459,1,10
11998459,1,10
11998459,1,10
11998459,1,9
11998459,1,9
11998459,1,9
11998459,1,8
11998459,1,8
11998459,1,8
11998459,1,8
11998459,1,8
11998459,1,7
11998459,1,7
11998459,1,7
11998459,1,6
11998459,1,6
11998459,1,6
11998459,1,6
11998459,1,6
11998459,1,6
11998459,1,6
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,5
11998459,1,4
11998459,1,4
11998459,1,4
11998459,1,4
11998459,1,4
11998459,1,3
11998459,1,3
11998459,1,3
11998459,1,3
11998459,1,3
11998459,1,2
11998459,1,2
11998459,1,2
11998459,1,2
11998459,1,2
11998459,1,2
11998459,1,2
11998459,1,1
11998459,1,1
11998459,1,1
11998459,1,1
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,13
11998666,2,12
11998666,2,12
11998666,2,12
11998666,2,12
11998666,2,12
11998666,2,11
11998666,2,11
11998666,2,11
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,10
11998666,2,9
11998666,2,9
11998666,2,9
11998666,2,9
11998666,2,9
11998666,2,8
11998666,2,8
11998666,2,8
11998666,2,8
11998666,2,7
11998666,2,7
11998666,2,7
11998666,2,7
11998666,2,7
11998666,2,6
11998666,2,6
11998666,2,6
11998666,2,5
11998666,2,5
11998666,2,5
11998666,2,5
11998666,2,5
11998666,2,4
11998666,2,4
11998666,2,4
11998666,2,4
11998666,2,3
11998666,2,3
11998666,2,3
11998666,2,3
11998666,2,3
11998666,2,3
11998666,2,3
11998666,2,2
11998666,2,2
11998666,2,2
11998666,2,2
11998666,2,2
11998666,2,2
11998666,2,2
11998666,2,1
11998666,2,1
11998666,2,1
11998666,2,1
11998666,1,10
11998666,1,10
11998666,1,10
11998666,1,9
11998666,1,9
11998666,1,9
11998666,1,8
11998666,1,8
11998666,1,8
11998666,1,8
11998666,1,8
11998666,1,7
11998666,1,7
11998666,1,7
11998666,1,7
11998666,1,7
11998666,1,6
11998666,1,6
11998666,1,6
11998666,1,6
11998666,1,5
11998666,1,5
11998666,1,5
11998666,1,4
11998666,1,4
11998666,1,4
11998666,1,4
11998666,1,4
11998666,1,4
11998666,1,4
11998666,1,3
11998666,1,3
11998666,1,3
11998666,1,3
11998666,1,3
11998666,1,2
11998666,1,2
11998666,1,2
11998666,1,2
11998666,1,1
11998666,1,1
11998666,1,1
11998666,1,1
11998666,1,1
11998667,3,10
11998667,3,10
11998667,3,10
11998667,3,10
11998667,3,10
11998667,3,9
11998667,3,9
11998667,3,9
11998667,3,8
11998667,3,8
11998667,3,8
11998667,3,8
11998667,3,8
11998667,3,7
11998667,3,7
11998667,3,7
11998667,3,7
11998667,3,6
11998667,3,6
11998667,3,6
11998667,3,5
11998667,3,5
11998667,3,5
11998667,3,4
11998667,3,4
11998667,3,4
11998667,3,4
11998667,3,4
11998667,3,3
11998667,3,3
11998667,3,3
11998667,3,3
11998667,3,2
11998667,3,2
11998667,3,2
11998667,3,2
11998667,3,2
11998667,3,2
11998667,3,2
11998667,3,1
11998667,3,1
11998667,3,1
11998667,3,1
11998667,3,1
11998667,3,1
11998667,3,1
11998667,2,9
11998667,2,9
11998667,2,9
11998667,2,9
11998667,2,9
11998667,2,8
11998667,2,8
11998667,2,8
11998667,2,7
11998667,2,7
11998667,2,7
11998667,2,7
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,6
11998667,2,5
11998667,2,5
11998667,2,5
11998667,2,5
11998667,2,5
11998667,2,5
11998667,2,5
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,4
11998667,2,3
11998667,2,3
11998667,2,3
11998667,2,3
11998667,2,2
11998667,2,2
11998667,2,2
11998667,2,2
11998667,2,1
11998667,2,1
11998667,2,1
11998667,2,1
11998667,1,9
11998667,1,9
11998667,1,9
11998667,1,9
11998667,1,8
11998667,1,8
11998667,1,8
11998667,1,8
11998667,1,8
11998667,1,7
11998667,1,7
11998667,1,7
11998667,1,7
11998667,1,7
11998667,1,6
11998667,1,6
11998667,1,6
11998667,1,6
11998667,1,5
11998667,1,5
11998667,1,5
11998667,1,5
11998667,1,4
11998667,1,4
11998667,1,4
11998667,1,4
11998667,1,3
11998667,1,3
11998667,1,3
11998667,1,3
11998667,1,2
11998667,1,2
11998667,1,2
11998667,1,2
11998667,1,2
11998667,1,2
11998667,1,2
11998667,1,1
11998667,1,1
11998667,1,1
11998667,1,1
11998667,1,1
11998667,1,1
11998667,1,1
11998670,3,8
11998670,3,8
11998670,3,8
11998670,3,8
11998670,3,8
11998670,3,7
11998670,3,7
11998670,3,7
11998670,3,7
11998670,3,7
11998670,3,6
11998670,3,6
11998670,3,6
11998670,3,6
11998670,3,6
11998670,3,6
11998670,3,6
11998670,3,5
11998670,3,5
11998670,3,5
11998670,3,5
11998670,3,5
11998670,3,5
11998670,3,5
11998670,3,4
11998670,3,4
11998670,3,4
11998670,3,4
11998670,3,4
11998670,3,4
11998670,3,4
11998670,3,3
11998670,3,3
11998670,3,3
11998670,3,3
11998670,3,3
11998670,3,2
11998670,3,2
11998670,3,2
11998670,3,2
11998670,3,2
11998670,3,1
11998670,3,1
11998670,3,1
11998670,3,1
11998670,3,1
11998670,3,1
11998670,3,1
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,13
11998670,2,12
11998670,2,12
11998670,2,12
11998670,2,12
11998670,2,12
11998670,2,12
11998670,2,12
11998670,2,11
11998670,2,11
11998670,2,11
11998670,2,11
11998670,2,11
11998670,2,11
11998670,2,11
11998670,2,11
11998670,2,11
11998670,2,10
11998670,2,10
11998670,2,10
11998670,2,10
11998670,2,9
11998670,2,9
11998670,2,9
11998670,2,8
11998670,2,8
11998670,2,8
11998670,2,8
11998670,2,7
11998670,2,7
11998670,2,7
11998670,2,7
11998670,2,7
11998670,2,7
11998670,2,7
11998670,2,6
11998670,2,6
11998670,2,6
11998670,2,6
11998670,2,6
11998670,2,6
11998670,2,6
11998670,2,6
11998670,2,6
11998670,2,5
11998670,2,5
11998670,2,5
11998670,2,5
11998670,2,5
11998670,2,5
11998670,2,5
11998670,2,4
11998670,2,4
11998670,2,4
11998670,2,4
11998670,2,3
11998670,2,3
11998670,2,3
11998670,2,2
11998670,2,2
11998670,2,2
11998670,2,2
11998670,2,2
11998670,2,2
11998670,2,2
11998670,2,2
11998670,2,2
11998670,2,1
11998670,2,1
11998670,2,1
11998670,2,1
11998670,1,8
11998670,1,8
11998670,1,8
11998670,1,8
11998670,1,8
11998670,1,7
11998670,1,7
11998670,1,7
11998670,1,7
11998670,1,6
11998670,1,6
11998670,1,6
11998670,1,5
11998670,1,5
11998670,1,5
11998670,1,5
11998670,1,5
11998670,1,4
11998670,1,4
11998670,1,4
11998670,1,4
11998670,1,4
11998670,1,3
11998670,1,3
11998670,1,3
11998670,1,3
11998670,1,3
11998670,1,2
11998670,1,2
11998670,1,2
11998670,1,2
11998670,1,2
11998670,1,1
11998670,1,1
11998670,1,1
11998670,1,1
11998670,1,1
11998670,1,1
11998670,1,1
11998671,2,9
11998671,2,9
11998671,2,9
11998671,2,9
11998671,2,8
11998671,2,8
11998671,2,8
11998671,2,7
11998671,2,7
11998671,2,7
11998671,2,7
11998671,2,7
11998671,2,6
11998671,2,6
11998671,2,6
11998671,2,5
11998671,2,5
11998671,2,5
11998671,2,4
11998671,2,4
11998671,2,4
11998671,2,4
11998671,2,3
11998671,2,3
11998671,2,3
11998671,2,3
11998671,2,3
11998671,2,2
11998671,2,2
11998671,2,2
11998671,2,2
11998671,2,1
11998671,2,1
11998671,2,1
11998671,2,1
11998671,1,9
11998671,1,9
11998671,1,9
11998671,1,9
11998671,1,9
11998671,1,9
11998671,1,9
11998671,1,8
11998671,1,8
11998671,1,8
11998671,1,8
11998671,1,7
11998671,1,7
11998671,1,7
11998671,1,7
11998671,1,7
11998671,1,7
11998671,1,7
11998671,1,6
11998671,1,6
11998671,1,6
11998671,1,6
11998671,1,6
11998671,1,5
11998671,1,5
11998671,1,5
11998671,1,5
11998671,1,4
11998671,1,4
11998671,1,4
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,3
11998671,1,2
11998671,1,2
11998671,1,2
11998671,1,2
11998671,1,1
11998671,1,1
11998671,1,1
11998671,1,1
11998671,1,1
11998672,3,9
11998672,3,9
11998672,3,9
11998672,3,8
11998672,3,8
11998672,3,8
11998672,3,8
11998672,3,8
11998672,3,7
11998672,3,7
11998672,3,7
11998672,3,7
11998672,3,6
11998672,3,6
11998672,3,6
11998672,3,6
11998672,3,6
11998672,3,6
11998672,3,6
11998672,3,6
11998672,3,6
11998672,3,5
11998672,3,5
11998672,3,5
11998672,3,5
11998672,3,4
11998672,3,4
11998672,3,4
11998672,3,4
11998672,3,4
11998672,3,4
11998672,3,4
11998672,3,3
11998672,3,3
11998672,3,3
11998672,3,2
11998672,3,2
11998672,3,2
11998672,3,2
11998672,3,2
11998672,3,2
11998672,3,2
11998672,3,1
11998672,3,1
11998672,3,1
11998672,3,1
11998672,3,1
11998672,2,12
11998672,2,12
11998672,2,12
11998672,2,12
11998672,2,12
11998672,2,11
11998672,2,11
11998672,2,11
11998672,2,11
11998672,2,11
11998672,2,10
11998672,2,10
11998672,2,10
11998672,2,10
11998672,2,10
11998672,2,10
11998672,2,10
11998672,2,9
11998672,2,9
11998672,2,9
11998672,2,9
11998672,2,9
