match_id,period_1,period_2,period_3,period_4,period_5,total_duration
12041943,2214.0,3169.0,793.0,0.0,0.0,6176.0
12041944,1801.0,2514.0,0.0,0.0,0.0,4315.0
12041945,4236.0,4131.0,0.0,0.0,0.0,8367.0
12041946,2567.0,2593.0,0.0,0.0,0.0,5160.0
12041947,1854.0,2328.0,0.0,0.0,0.0,4182.0
12041948,4423.0,3575.0,0.0,0.0,0.0,7998.0
12041949,2237.0,1732.0,0.0,0.0,0.0,3969.0
12041950,2216.0,3086.0,0.0,0.0,0.0,5302.0
12041951,2886.0,2972.0,0.0,0.0,0.0,5858.0
12041952,2246.0,2816.0,0.0,0.0,0.0,5062.0
12041953,1677.0,2610.0,1327.0,0.0,0.0,5614.0
12041954,1885.0,2234.0,0.0,0.0,0.0,4119.0
12041955,1350.0,2604.0,0.0,0.0,0.0,3954.0
12041956,2734.0,2321.0,0.0,0.0,0.0,5055.0
12041957,2279.0,2224.0,1924.0,0.0,0.0,6427.0
12041958,1909.0,4131.0,4027.0,0.0,0.0,10067.0
12041961,1775.0,3309.0,2132.0,0.0,0.0,7216.0
12041962,0.0,0.0,0.0,0.0,0.0,0.0
12041963,0.0,0.0,0.0,0.0,0.0,0.0
12041964,0.0,0.0,0.0,0.0,0.0,0.0
12041965,0.0,0.0,0.0,0.0,0.0,0.0
12041966,0.0,0.0,0.0,0.0,0.0,0.0
12041967,0.0,0.0,0.0,0.0,0.0,0.0
12041968,0.0,0.0,0.0,0.0,0.0,0.0
12041969,0.0,0.0,0.0,0.0,0.0,0.0
12041970,0.0,0.0,0.0,0.0,0.0,0.0
12041971,0.0,0.0,0.0,0.0,0.0,0.0
12041972,0.0,0.0,0.0,0.0,0.0,0.0
12041973,0.0,0.0,0.0,0.0,0.0,0.0
12041974,0.0,0.0,0.0,0.0,0.0,0.0
12041975,0.0,0.0,0.0,0.0,0.0,0.0
12041976,0.0,0.0,0.0,0.0,0.0,0.0
12041977,0.0,0.0,0.0,0.0,0.0,0.0
12042016,3163.0,2444.0,0.0,0.0,0.0,5607.0
12042017,2236.0,3555.0,2988.0,0.0,0.0,8779.0
12042026,3043.0,3334.0,2524.0,0.0,0.0,8901.0
12042081,2046.0,3300.0,0.0,0.0,0.0,5346.0
12042187,1924.0,1625.0,0.0,0.0,0.0,3549.0
12042188,2538.0,2539.0,3100.0,0.0,0.0,8177.0
12042189,1847.0,2265.0,2724.0,0.0,0.0,6836.0
12042190,3610.0,1562.0,0.0,0.0,0.0,5172.0
12042192,2144.0,3933.0,0.0,0.0,0.0,6077.0
12042193,3288.0,3818.0,3412.0,0.0,0.0,10518.0
12042274,0.0,0.0,0.0,0.0,0.0,0.0
12042275,0.0,0.0,0.0,0.0,0.0,0.0
12042276,0.0,0.0,0.0,0.0,0.0,0.0
12042277,0.0,0.0,0.0,0.0,0.0,0.0
12042278,0.0,0.0,0.0,0.0,0.0,0.0
12042279,0.0,0.0,0.0,0.0,0.0,0.0
12042280,0.0,0.0,0.0,0.0,0.0,0.0
12042281,0.0,0.0,0.0,0.0,0.0,0.0
12042282,0.0,0.0,0.0,0.0,0.0,0.0
12042283,0.0,0.0,0.0,0.0,0.0,0.0
12042284,0.0,0.0,0.0,0.0,0.0,0.0
12042285,0.0,0.0,0.0,0.0,0.0,0.0
12042286,0.0,0.0,0.0,0.0,0.0,0.0
12042287,0.0,0.0,0.0,0.0,0.0,0.0
12042288,0.0,0.0,0.0,0.0,0.0,0.0
12042296,1821.0,2032.0,0.0,0.0,0.0,3853.0
12042392,2160.0,3191.0,1894.0,0.0,0.0,7245.0
12042435,0.0,0.0,0.0,0.0,0.0,0.0
12042436,0.0,0.0,0.0,0.0,0.0,0.0
12042437,0.0,0.0,0.0,0.0,0.0,0.0
12042438,0.0,0.0,0.0,0.0,0.0,0.0
12042439,0.0,0.0,0.0,0.0,0.0,0.0
12042440,0.0,0.0,0.0,0.0,0.0,0.0
12042441,0.0,0.0,0.0,0.0,0.0,0.0
12042442,2449.0,2641.0,0.0,0.0,0.0,5090.0
12042443,0.0,0.0,0.0,0.0,0.0,0.0
12042444,0.0,0.0,0.0,0.0,0.0,0.0
12042445,0.0,0.0,0.0,0.0,0.0,0.0
12042446,0.0,0.0,0.0,0.0,0.0,0.0
12042447,0.0,0.0,0.0,0.0,0.0,0.0
12042448,0.0,0.0,0.0,0.0,0.0,0.0
12042449,0.0,0.0,0.0,0.0,0.0,0.0
12042459,2459.0,1698.0,0.0,0.0,0.0,4157.0
12042484,1486.0,2737.0,0.0,0.0,0.0,4223.0
12042494,0.0,0.0,0.0,0.0,0.0,0.0
12042497,1542.0,1621.0,0.0,0.0,0.0,3163.0
12042508,3468.0,3901.0,0.0,0.0,0.0,7369.0
12042527,0.0,0.0,0.0,0.0,0.0,0.0
12042563,0.0,0.0,0.0,0.0,0.0,0.0
12042564,0.0,0.0,0.0,0.0,0.0,0.0
12042565,0.0,0.0,0.0,0.0,0.0,0.0
12042566,0.0,0.0,0.0,0.0,0.0,0.0
12042567,0.0,0.0,0.0,0.0,0.0,0.0
12042568,0.0,0.0,0.0,0.0,0.0,0.0
12042569,0.0,0.0,0.0,0.0,0.0,0.0
12042570,0.0,0.0,0.0,0.0,0.0,0.0
12042571,0.0,0.0,0.0,0.0,0.0,0.0
12042572,0.0,0.0,0.0,0.0,0.0,0.0
12042573,0.0,0.0,0.0,0.0,0.0,0.0
12042574,0.0,0.0,0.0,0.0,0.0,0.0
12042575,0.0,0.0,0.0,0.0,0.0,0.0
12042576,0.0,0.0,0.0,0.0,0.0,0.0
12042577,0.0,0.0,0.0,0.0,0.0,0.0
12042578,0.0,0.0,0.0,0.0,0.0,0.0
12042579,0.0,0.0,0.0,0.0,0.0,0.0
12042580,0.0,0.0,0.0,0.0,0.0,0.0
12042581,0.0,0.0,0.0,0.0,0.0,0.0
12042582,0.0,0.0,0.0,0.0,0.0,0.0
12042583,0.0,0.0,0.0,0.0,0.0,0.0
12042584,0.0,0.0,0.0,0.0,0.0,0.0
12042585,0.0,0.0,0.0,0.0,0.0,0.0
12042586,0.0,0.0,0.0,0.0,0.0,0.0
12042587,0.0,0.0,0.0,0.0,0.0,0.0
12042588,0.0,0.0,0.0,0.0,0.0,0.0
12042589,0.0,0.0,0.0,0.0,0.0,0.0
12042590,0.0,0.0,0.0,0.0,0.0,0.0
12042591,0.0,0.0,0.0,0.0,0.0,0.0
12042601,0.0,0.0,0.0,0.0,0.0,0.0
12042614,3232.0,2670.0,3741.0,0.0,0.0,9643.0
12042624,0.0,0.0,0.0,0.0,0.0,0.0
12042635,1527.0,2256.0,2003.0,0.0,0.0,5786.0
12042640,0.0,0.0,0.0,0.0,0.0,0.0
12043337,2351.0,2156.0,2429.0,0.0,0.0,6936.0
12045068,0.0,0.0,0.0,0.0,0.0,0.0
12045186,2532.0,2593.0,0.0,0.0,0.0,5125.0
12045187,2147.0,3215.0,0.0,0.0,0.0,5362.0
12045325,3616.0,2363.0,0.0,0.0,0.0,5979.0
12045326,4663.0,2480.0,755.0,0.0,0.0,7898.0
12046032,0.0,0.0,0.0,0.0,0.0,0.0
12046236,0.0,0.0,0.0,0.0,0.0,0.0
12049568,2596.0,2486.0,0.0,0.0,0.0,5082.0
12049569,3590.0,3372.0,0.0,0.0,0.0,6962.0
12049571,2394.0,3907.0,0.0,0.0,0.0,6301.0
12049614,3920.0,2563.0,0.0,0.0,0.0,6483.0
12049618,1936.0,1784.0,0.0,0.0,0.0,3720.0
12049636,3857.0,3674.0,0.0,0.0,0.0,7531.0
12049637,2069.0,2637.0,0.0,0.0,0.0,4706.0
12049638,2526.0,2403.0,0.0,0.0,0.0,4929.0
12049683,5376.0,2971.0,0.0,0.0,0.0,8347.0
12049712,2920.0,2035.0,0.0,0.0,0.0,4955.0
12049716,1799.0,2317.0,0.0,0.0,0.0,4116.0
12049718,3494.0,2212.0,0.0,0.0,0.0,5706.0
12049731,0.0,0.0,0.0,0.0,0.0,0.0
12049734,2484.0,3832.0,2729.0,0.0,0.0,9045.0
12049738,1662.0,3295.0,1861.0,0.0,0.0,6818.0
12049783,3857.0,2493.0,0.0,0.0,0.0,6350.0
12049801,2864.0,2780.0,2721.0,0.0,0.0,8365.0
12049814,4205.0,3482.0,0.0,0.0,0.0,7687.0
12065014,0.0,0.0,0.0,0.0,0.0,0.0
12065022,0.0,0.0,0.0,0.0,0.0,0.0
12073579,3638.0,2156.0,3284.0,0.0,0.0,9078.0
12073704,2921.0,1443.0,0.0,0.0,0.0,4364.0
12074548,2886.0,2214.0,0.0,0.0,0.0,5100.0
12074567,3477.0,0.0,0.0,0.0,0.0,3477.0
12074726,4380.0,2419.0,2858.0,0.0,0.0,9657.0
12074762,3728.0,3623.0,0.0,0.0,0.0,7351.0
12074771,2051.0,3938.0,0.0,0.0,0.0,5989.0
12074863,2979.0,3767.0,0.0,0.0,0.0,6746.0
12075028,2075.0,2671.0,2119.0,0.0,0.0,6865.0
12075087,3171.0,4570.0,0.0,0.0,0.0,7741.0
12075142,2221.0,4015.0,0.0,0.0,0.0,6236.0
12075186,1447.0,2569.0,2900.0,0.0,0.0,6916.0
12075187,2925.0,3461.0,0.0,0.0,0.0,6386.0
12075266,2967.0,3333.0,0.0,0.0,0.0,6300.0
12075268,1607.0,2453.0,0.0,0.0,0.0,4060.0
12075272,2095.0,2142.0,0.0,0.0,0.0,4237.0
12075273,3149.0,3311.0,0.0,0.0,0.0,6460.0
12075274,1533.0,2655.0,2792.0,0.0,0.0,6980.0
12075275,0.0,0.0,0.0,0.0,0.0,0.0
12075279,0.0,0.0,0.0,0.0,0.0,0.0
12075280,2541.0,1611.0,0.0,0.0,0.0,4152.0
12075950,2103.0,2197.0,0.0,0.0,0.0,4300.0
12075951,2881.0,2514.0,0.0,0.0,0.0,5395.0
12075953,1790.0,2346.0,0.0,0.0,0.0,4136.0
12075954,3053.0,1929.0,4102.0,0.0,0.0,9084.0
12075955,2701.0,2511.0,2805.0,0.0,0.0,8017.0
12075956,2647.0,3016.0,1831.0,0.0,0.0,7494.0
12075957,3018.0,3883.0,0.0,0.0,0.0,6901.0
12075958,3250.0,2389.0,0.0,0.0,0.0,5639.0
12076026,2240.0,3001.0,0.0,0.0,0.0,5241.0
12076027,2563.0,3256.0,2829.0,0.0,0.0,8648.0
12076284,0.0,0.0,0.0,0.0,0.0,0.0
12076285,0.0,0.0,0.0,0.0,0.0,0.0
12076286,0.0,0.0,0.0,0.0,0.0,0.0
12076287,0.0,0.0,0.0,0.0,0.0,0.0
12076288,0.0,0.0,0.0,0.0,0.0,0.0
12076289,0.0,0.0,0.0,0.0,0.0,0.0
12076290,0.0,0.0,0.0,0.0,0.0,0.0
12076291,0.0,0.0,0.0,0.0,0.0,0.0
12076292,0.0,0.0,0.0,0.0,0.0,0.0
12076293,0.0,0.0,0.0,0.0,0.0,0.0
12076294,0.0,0.0,0.0,0.0,0.0,0.0
12076295,0.0,0.0,0.0,0.0,0.0,0.0
12076296,0.0,0.0,0.0,0.0,0.0,0.0
12076297,0.0,0.0,0.0,0.0,0.0,0.0
12076298,0.0,0.0,0.0,0.0,0.0,0.0
12076299,0.0,0.0,0.0,0.0,0.0,0.0
12076300,0.0,0.0,0.0,0.0,0.0,0.0
12076301,0.0,0.0,0.0,0.0,0.0,0.0
12076302,0.0,0.0,0.0,0.0,0.0,0.0
12076303,0.0,0.0,0.0,0.0,0.0,0.0
12076304,0.0,0.0,0.0,0.0,0.0,0.0
12076305,0.0,0.0,0.0,0.0,0.0,0.0
12076306,0.0,0.0,0.0,0.0,0.0,0.0
12076307,0.0,0.0,0.0,0.0,0.0,0.0
12076308,0.0,0.0,0.0,0.0,0.0,0.0
12076309,0.0,0.0,0.0,0.0,0.0,0.0
12076310,0.0,0.0,0.0,0.0,0.0,0.0
12076311,0.0,0.0,0.0,0.0,0.0,0.0
12076312,0.0,0.0,0.0,0.0,0.0,0.0
12076313,0.0,0.0,0.0,0.0,0.0,0.0
12076314,0.0,0.0,0.0,0.0,0.0,0.0
12076432,2781.0,1436.0,0.0,0.0,0.0,4217.0
12076648,1561.0,2467.0,0.0,0.0,0.0,4028.0
12076681,3445.0,2794.0,0.0,0.0,0.0,6239.0
12076690,2402.0,2480.0,1863.0,0.0,0.0,6745.0
12076691,0.0,0.0,0.0,0.0,0.0,0.0
12076692,0.0,0.0,0.0,0.0,0.0,0.0
12076693,2182.0,3237.0,0.0,0.0,0.0,5419.0
12076694,2766.0,3451.0,3385.0,0.0,0.0,9602.0
12076695,0.0,0.0,0.0,0.0,0.0,0.0
12076696,2192.0,2030.0,2680.0,0.0,0.0,6902.0
12076697,0.0,0.0,0.0,0.0,0.0,0.0
12076698,0.0,0.0,0.0,0.0,0.0,0.0
12076699,0.0,0.0,0.0,0.0,0.0,0.0
12076700,2365.0,2849.0,1872.0,0.0,0.0,7086.0
12076701,2651.0,3553.0,0.0,0.0,0.0,6204.0
12076702,0.0,0.0,0.0,0.0,0.0,0.0
12076703,0.0,0.0,0.0,0.0,0.0,0.0
12076704,1776.0,1898.0,0.0,0.0,0.0,3674.0
12076723,3258.0,3197.0,0.0,0.0,0.0,6455.0
12076746,0.0,0.0,0.0,0.0,0.0,0.0
12076748,0.0,0.0,0.0,0.0,0.0,0.0
12076754,0.0,0.0,0.0,0.0,0.0,0.0
12076801,0.0,0.0,0.0,0.0,0.0,0.0
12076813,2632.0,2407.0,0.0,0.0,0.0,5039.0
12076817,0.0,0.0,0.0,0.0,0.0,0.0
12076834,1606.0,3804.0,0.0,0.0,0.0,5410.0
12076835,3501.0,1918.0,0.0,0.0,0.0,5419.0
12076836,1391.0,1106.0,0.0,0.0,0.0,2497.0
12076837,2093.0,2902.0,0.0,0.0,0.0,4995.0
12076838,2284.0,3294.0,0.0,0.0,0.0,5578.0
12076839,1597.0,1989.0,0.0,0.0,0.0,3586.0
12076840,2764.0,3019.0,0.0,0.0,0.0,5783.0
12076841,2417.0,2794.0,0.0,0.0,0.0,5211.0
12076842,2452.0,2016.0,0.0,0.0,0.0,4468.0
12076843,2724.0,3175.0,1339.0,0.0,0.0,7238.0
12076844,1773.0,2661.0,546.0,0.0,0.0,4980.0
12076845,2098.0,2564.0,0.0,0.0,0.0,4662.0
12076846,2427.0,1828.0,0.0,0.0,0.0,4255.0
12076847,2150.0,2576.0,0.0,0.0,0.0,4726.0
12076848,2941.0,3807.0,763.0,0.0,0.0,7511.0
12076849,2572.0,2387.0,0.0,0.0,0.0,4959.0
12076850,2022.0,1385.0,0.0,0.0,0.0,3407.0
12076851,1442.0,1189.0,0.0,0.0,0.0,2631.0
12076852,2158.0,3041.0,0.0,0.0,0.0,5199.0
12076853,2020.0,3238.0,812.0,0.0,0.0,6070.0
12076854,2141.0,2834.0,0.0,0.0,0.0,4975.0
12076855,2211.0,2138.0,0.0,0.0,0.0,4349.0
12076856,1846.0,2797.0,0.0,0.0,0.0,4643.0
12076857,2230.0,1819.0,0.0,0.0,0.0,4049.0
12076858,1940.0,2013.0,0.0,0.0,0.0,3953.0
12076859,1551.0,2288.0,0.0,0.0,0.0,3839.0
12076860,1407.0,2144.0,0.0,0.0,0.0,3551.0
12076861,2547.0,1756.0,0.0,0.0,0.0,4303.0
12076862,2665.0,1514.0,0.0,0.0,0.0,4179.0
12076863,2878.0,2023.0,0.0,0.0,0.0,4901.0
12076864,2983.0,2262.0,744.0,0.0,0.0,5989.0
12076865,2171.0,1480.0,0.0,0.0,0.0,3651.0
12076879,2741.0,4391.0,0.0,0.0,0.0,7132.0
12076932,2900.0,2563.0,0.0,0.0,0.0,5463.0
12076933,3485.0,1566.0,0.0,0.0,0.0,5051.0
12076941,3343.0,3044.0,0.0,0.0,0.0,6387.0
12077015,1857.0,2191.0,0.0,0.0,0.0,4048.0
12077016,3663.0,1711.0,1821.0,0.0,0.0,7195.0
12077018,3234.0,3274.0,2816.0,0.0,0.0,9324.0
12077019,2447.0,1947.0,0.0,0.0,0.0,4394.0
12077020,3148.0,3436.0,0.0,0.0,0.0,6584.0
12077021,3955.0,2513.0,2108.0,0.0,0.0,8576.0
12077022,3064.0,2101.0,2378.0,0.0,0.0,7543.0
12077023,1661.0,2066.0,0.0,0.0,0.0,3727.0
12077024,1985.0,2281.0,0.0,0.0,0.0,4266.0
12077025,2091.0,3586.0,2434.0,0.0,0.0,8111.0
12077026,3223.0,2787.0,0.0,0.0,0.0,6010.0
12077027,2023.0,1869.0,0.0,0.0,0.0,3892.0
12077045,2252.0,2337.0,0.0,0.0,0.0,4589.0
12077047,0.0,0.0,0.0,0.0,0.0,0.0
12077048,2385.0,3359.0,3338.0,0.0,0.0,9082.0
12077078,3346.0,2322.0,0.0,0.0,0.0,5668.0
12077079,2680.0,1961.0,2596.0,0.0,0.0,7237.0
12077080,3342.0,2840.0,3452.0,0.0,0.0,9634.0
12077081,0.0,0.0,0.0,0.0,0.0,0.0
12077082,1510.0,1895.0,0.0,0.0,0.0,3405.0
12077083,0.0,0.0,0.0,0.0,0.0,0.0
12077084,0.0,0.0,0.0,0.0,0.0,0.0
12077105,4092.0,3460.0,2759.0,0.0,0.0,10311.0
12077281,3967.0,1769.0,0.0,0.0,0.0,5736.0
12077286,2514.0,2313.0,0.0,0.0,0.0,4827.0
12077287,1243.0,2073.0,0.0,0.0,0.0,3316.0
12077288,2520.0,2054.0,0.0,0.0,0.0,4574.0
12077289,2004.0,3531.0,0.0,0.0,0.0,5535.0
12077290,1457.0,900.0,0.0,0.0,0.0,2357.0
12077291,2311.0,3614.0,0.0,0.0,0.0,5925.0
12077292,2155.0,1125.0,0.0,0.0,0.0,3280.0
12077294,0.0,0.0,0.0,0.0,0.0,0.0
12077295,0.0,0.0,0.0,0.0,0.0,0.0
12077296,0.0,0.0,0.0,0.0,0.0,0.0
12077297,0.0,0.0,0.0,0.0,0.0,0.0
12077298,0.0,0.0,0.0,0.0,0.0,0.0
12077299,0.0,0.0,0.0,0.0,0.0,0.0
12077300,0.0,0.0,0.0,0.0,0.0,0.0
12077301,0.0,0.0,0.0,0.0,0.0,0.0
12077302,0.0,0.0,0.0,0.0,0.0,0.0
12077303,0.0,0.0,0.0,0.0,0.0,0.0
12077304,0.0,0.0,0.0,0.0,0.0,0.0
12077305,0.0,0.0,0.0,0.0,0.0,0.0
12077306,0.0,0.0,0.0,0.0,0.0,0.0
12077307,0.0,0.0,0.0,0.0,0.0,0.0
12077308,0.0,0.0,0.0,0.0,0.0,0.0
12077309,0.0,0.0,0.0,0.0,0.0,0.0
12077310,0.0,0.0,0.0,0.0,0.0,0.0
12077311,0.0,0.0,0.0,0.0,0.0,0.0
12077312,0.0,0.0,0.0,0.0,0.0,0.0
12077313,0.0,0.0,0.0,0.0,0.0,0.0
12077314,0.0,0.0,0.0,0.0,0.0,0.0
12077315,0.0,0.0,0.0,0.0,0.0,0.0
12077316,0.0,0.0,0.0,0.0,0.0,0.0
12077317,0.0,0.0,0.0,0.0,0.0,0.0
12077318,0.0,0.0,0.0,0.0,0.0,0.0
12077319,0.0,0.0,0.0,0.0,0.0,0.0
12077320,0.0,0.0,0.0,0.0,0.0,0.0
12077321,0.0,0.0,0.0,0.0,0.0,0.0
12077322,0.0,0.0,0.0,0.0,0.0,0.0
12077323,0.0,0.0,0.0,0.0,0.0,0.0
12077324,0.0,0.0,0.0,0.0,0.0,0.0
12077325,0.0,0.0,0.0,0.0,0.0,0.0
12077326,0.0,0.0,0.0,0.0,0.0,0.0
12077327,0.0,0.0,0.0,0.0,0.0,0.0
12077328,0.0,0.0,0.0,0.0,0.0,0.0
12077329,0.0,0.0,0.0,0.0,0.0,0.0
12077330,0.0,0.0,0.0,0.0,0.0,0.0
12077331,0.0,0.0,0.0,0.0,0.0,0.0
12077332,0.0,0.0,0.0,0.0,0.0,0.0
12077333,0.0,0.0,0.0,0.0,0.0,0.0
12077334,0.0,0.0,0.0,0.0,0.0,0.0
12077335,0.0,0.0,0.0,0.0,0.0,0.0
12077336,0.0,0.0,0.0,0.0,0.0,0.0
12077337,0.0,0.0,0.0,0.0,0.0,0.0
12077338,0.0,0.0,0.0,0.0,0.0,0.0
12077339,0.0,0.0,0.0,0.0,0.0,0.0
12077340,0.0,0.0,0.0,0.0,0.0,0.0
12077341,0.0,0.0,0.0,0.0,0.0,0.0
12077342,0.0,0.0,0.0,0.0,0.0,0.0
12077343,0.0,0.0,0.0,0.0,0.0,0.0
12077344,0.0,0.0,0.0,0.0,0.0,0.0
12077345,0.0,0.0,0.0,0.0,0.0,0.0
12077346,0.0,0.0,0.0,0.0,0.0,0.0
12077347,0.0,0.0,0.0,0.0,0.0,0.0
12077348,0.0,0.0,0.0,0.0,0.0,0.0
12077349,0.0,0.0,0.0,0.0,0.0,0.0
12077351,0.0,0.0,0.0,0.0,0.0,0.0
12077359,3251.0,3072.0,0.0,0.0,0.0,6323.0
12077360,2511.0,3428.0,0.0,0.0,0.0,5939.0
12077361,1630.0,1454.0,0.0,0.0,0.0,3084.0
12077369,0.0,0.0,0.0,0.0,0.0,0.0
12077370,0.0,0.0,0.0,0.0,0.0,0.0
12077371,0.0,0.0,0.0,0.0,0.0,0.0
12077372,0.0,0.0,0.0,0.0,0.0,0.0
12077373,0.0,0.0,0.0,0.0,0.0,0.0
12077374,0.0,0.0,0.0,0.0,0.0,0.0
12077375,0.0,0.0,0.0,0.0,0.0,0.0
12077376,0.0,0.0,0.0,0.0,0.0,0.0
12077377,0.0,0.0,0.0,0.0,0.0,0.0
12077378,0.0,0.0,0.0,0.0,0.0,0.0
12077379,0.0,0.0,0.0,0.0,0.0,0.0
12077380,0.0,0.0,0.0,0.0,0.0,0.0
12077381,0.0,0.0,0.0,0.0,0.0,0.0
12077382,0.0,0.0,0.0,0.0,0.0,0.0
12077383,0.0,0.0,0.0,0.0,0.0,0.0
12077384,0.0,0.0,0.0,0.0,0.0,0.0
12077394,0.0,0.0,0.0,0.0,0.0,0.0
12077395,0.0,0.0,0.0,0.0,0.0,0.0
12077396,0.0,0.0,0.0,0.0,0.0,0.0
12077397,0.0,0.0,0.0,0.0,0.0,0.0
12077398,0.0,0.0,0.0,0.0,0.0,0.0
12077399,0.0,0.0,0.0,0.0,0.0,0.0
12077400,0.0,0.0,0.0,0.0,0.0,0.0
12077401,0.0,0.0,0.0,0.0,0.0,0.0
12077402,0.0,0.0,0.0,0.0,0.0,0.0
12077403,0.0,0.0,0.0,0.0,0.0,0.0
12077404,0.0,0.0,0.0,0.0,0.0,0.0
12077405,0.0,0.0,0.0,0.0,0.0,0.0
12077406,0.0,0.0,0.0,0.0,0.0,0.0
12077407,0.0,0.0,0.0,0.0,0.0,0.0
12077408,0.0,0.0,0.0,0.0,0.0,0.0
12077409,0.0,0.0,0.0,0.0,0.0,0.0
12077410,0.0,0.0,0.0,0.0,0.0,0.0
12077411,0.0,0.0,0.0,0.0,0.0,0.0
12077412,0.0,0.0,0.0,0.0,0.0,0.0
12077413,0.0,0.0,0.0,0.0,0.0,0.0
12077414,0.0,0.0,0.0,0.0,0.0,0.0
12077415,0.0,0.0,0.0,0.0,0.0,0.0
12077416,0.0,0.0,0.0,0.0,0.0,0.0
12077417,0.0,0.0,0.0,0.0,0.0,0.0
12077418,0.0,0.0,0.0,0.0,0.0,0.0
12077419,0.0,0.0,0.0,0.0,0.0,0.0
12077420,0.0,0.0,0.0,0.0,0.0,0.0
12077421,0.0,0.0,0.0,0.0,0.0,0.0
12077422,0.0,0.0,0.0,0.0,0.0,0.0
12077423,0.0,0.0,0.0,0.0,0.0,0.0
12077424,0.0,0.0,0.0,0.0,0.0,0.0
12077426,0.0,0.0,0.0,0.0,0.0,0.0
12077505,2154.0,1375.0,0.0,0.0,0.0,3529.0
12077511,1921.0,2146.0,0.0,0.0,0.0,4067.0
12077512,1880.0,2205.0,0.0,0.0,0.0,4085.0
12077513,2629.0,1980.0,2094.0,0.0,0.0,6703.0
12077514,2957.0,1657.0,0.0,0.0,0.0,4614.0
12077520,2007.0,3254.0,0.0,0.0,0.0,5261.0
12077521,3284.0,1641.0,0.0,0.0,0.0,4925.0
12077522,2579.0,1993.0,0.0,0.0,0.0,4572.0
12077523,2056.0,3015.0,0.0,0.0,0.0,5071.0
12077529,2134.0,2477.0,2725.0,0.0,0.0,7336.0
12077530,2501.0,3674.0,1766.0,0.0,0.0,7941.0
12077531,2625.0,1946.0,3486.0,0.0,0.0,8057.0
12077548,0.0,0.0,0.0,0.0,0.0,0.0
12077549,0.0,0.0,0.0,0.0,0.0,0.0
12077550,0.0,0.0,0.0,0.0,0.0,0.0
12077551,0.0,0.0,0.0,0.0,0.0,0.0
12077552,0.0,0.0,0.0,0.0,0.0,0.0
12077553,0.0,0.0,0.0,0.0,0.0,0.0
12077554,0.0,0.0,0.0,0.0,0.0,0.0
12077555,0.0,0.0,0.0,0.0,0.0,0.0
12077556,0.0,0.0,0.0,0.0,0.0,0.0
12077557,0.0,0.0,0.0,0.0,0.0,0.0
12077558,0.0,0.0,0.0,0.0,0.0,0.0
12077559,0.0,0.0,0.0,0.0,0.0,0.0
12077560,0.0,0.0,0.0,0.0,0.0,0.0
12077561,0.0,0.0,0.0,0.0,0.0,0.0
12077562,0.0,0.0,0.0,0.0,0.0,0.0
12077563,0.0,0.0,0.0,0.0,0.0,0.0
12077564,0.0,0.0,0.0,0.0,0.0,0.0
12077565,0.0,0.0,0.0,0.0,0.0,0.0
12077566,0.0,0.0,0.0,0.0,0.0,0.0
12077567,0.0,0.0,0.0,0.0,0.0,0.0
12077568,0.0,0.0,0.0,0.0,0.0,0.0
12077569,0.0,0.0,0.0,0.0,0.0,0.0
12077570,0.0,0.0,0.0,0.0,0.0,0.0
12077571,0.0,0.0,0.0,0.0,0.0,0.0
12077572,0.0,0.0,0.0,0.0,0.0,0.0
12077573,0.0,0.0,0.0,0.0,0.0,0.0
12077574,0.0,0.0,0.0,0.0,0.0,0.0
12077575,0.0,0.0,0.0,0.0,0.0,0.0
12077577,0.0,0.0,0.0,0.0,0.0,0.0
12077578,0.0,0.0,0.0,0.0,0.0,0.0
12077579,0.0,0.0,0.0,0.0,0.0,0.0
12077580,0.0,0.0,0.0,0.0,0.0,0.0
12077581,0.0,0.0,0.0,0.0,0.0,0.0
12077582,0.0,0.0,0.0,0.0,0.0,0.0
12077583,0.0,0.0,0.0,0.0,0.0,0.0
12077584,0.0,0.0,0.0,0.0,0.0,0.0
12077585,0.0,0.0,0.0,0.0,0.0,0.0
12077586,0.0,0.0,0.0,0.0,0.0,0.0
12077587,0.0,0.0,0.0,0.0,0.0,0.0
12077588,0.0,0.0,0.0,0.0,0.0,0.0
12077589,0.0,0.0,0.0,0.0,0.0,0.0
12077590,0.0,0.0,0.0,0.0,0.0,0.0
12077591,0.0,0.0,0.0,0.0,0.0,0.0
12077592,0.0,0.0,0.0,0.0,0.0,0.0
12077593,0.0,0.0,0.0,0.0,0.0,0.0
12077594,0.0,0.0,0.0,0.0,0.0,0.0
12077595,0.0,0.0,0.0,0.0,0.0,0.0
12077596,0.0,0.0,0.0,0.0,0.0,0.0
12077597,0.0,0.0,0.0,0.0,0.0,0.0
12077598,0.0,0.0,0.0,0.0,0.0,0.0
12077599,0.0,0.0,0.0,0.0,0.0,0.0
12077600,0.0,0.0,0.0,0.0,0.0,0.0
12077601,0.0,0.0,0.0,0.0,0.0,0.0
12077602,0.0,0.0,0.0,0.0,0.0,0.0
12077603,0.0,0.0,0.0,0.0,0.0,0.0
12077604,0.0,0.0,0.0,0.0,0.0,0.0
12077605,0.0,0.0,0.0,0.0,0.0,0.0
12077606,0.0,0.0,0.0,0.0,0.0,0.0
12077607,0.0,0.0,0.0,0.0,0.0,0.0
12077608,0.0,0.0,0.0,0.0,0.0,0.0
12077663,868.0,1072.0,0.0,0.0,0.0,1940.0
