match_id,point_description,is_aces,total_aces,total_points,ace_ratio
12020513,1,1,1,154,0.006493506493506494
12020544,1,1,3,188,0.015957446808510637
12020544,1,1,3,188,0.015957446808510637
12020544,1,1,3,188,0.015957446808510637
12020555,1,1,1,80,0.0125
12020624,1,1,2,101,0.019801980198019802
12020624,1,1,2,101,0.019801980198019802
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12020718,1,1,9,181,0.049723756906077346
12021294,1,1,2,96,0.020833333333333332
12021294,1,1,2,96,0.020833333333333332
12021309,1,1,4,185,0.021621621621621623
12021309,1,1,4,185,0.021621621621621623
12021309,1,1,4,185,0.021621621621621623
12021309,1,1,4,185,0.021621621621621623
12021318,1,1,5,80,0.0625
12021318,1,1,5,80,0.0625
12021318,1,1,5,80,0.0625
12021318,1,1,5,80,0.0625
12021318,1,1,5,80,0.0625
12021434,1,1,5,117,0.042735042735042736
12021434,1,1,5,117,0.042735042735042736
12021434,1,1,5,117,0.042735042735042736
12021434,1,1,5,117,0.042735042735042736
12021434,1,1,5,117,0.042735042735042736
12021435,1,1,8,96,0.08333333333333333
12021435,1,1,8,96,0.08333333333333333
12021435,1,1,8,96,0.08333333333333333
12021435,1,1,8,96,0.08333333333333333
12021435,1,1,8,96,0.08333333333333333
12021435,1,1,8,96,0.08333333333333333
12021435,1,1,8,96,0.08333333333333333
12021435,1,1,8,96,0.08333333333333333
12021442,1,1,2,147,0.013605442176870748
12021442,1,1,2,147,0.013605442176870748
12021451,1,1,5,70,0.07142857142857142
12021451,1,1,5,70,0.07142857142857142
12021451,1,1,5,70,0.07142857142857142
12021451,1,1,5,70,0.07142857142857142
12021451,1,1,5,70,0.07142857142857142
12021493,1,1,1,48,0.020833333333333332
12021494,1,1,1,146,0.00684931506849315
12021502,1,1,2,149,0.013422818791946308
12021502,1,1,2,149,0.013422818791946308
12021503,1,1,1,131,0.007633587786259542
12021508,1,1,1,131,0.007633587786259542
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021516,1,1,12,171,0.07017543859649122
12021518,1,1,2,112,0.017857142857142856
12021518,1,1,2,112,0.017857142857142856
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021519,1,1,10,102,0.09803921568627451
12021521,1,1,4,93,0.043010752688172046
12021521,1,1,4,93,0.043010752688172046
12021521,1,1,4,93,0.043010752688172046
12021521,1,1,4,93,0.043010752688172046
12021530,1,1,3,89,0.033707865168539325
12021530,1,1,3,89,0.033707865168539325
12021530,1,1,3,89,0.033707865168539325
12021532,1,1,1,92,0.010869565217391304
12021538,1,1,2,190,0.010526315789473684
12021538,1,1,2,190,0.010526315789473684
12021562,1,1,1,82,0.012195121951219513
12021566,1,1,1,180,0.005555555555555556
12021589,1,1,1,93,0.010752688172043012
12021605,1,1,6,162,0.037037037037037035
12021605,1,1,6,162,0.037037037037037035
12021605,1,1,6,162,0.037037037037037035
12021605,1,1,6,162,0.037037037037037035
12021605,1,1,6,162,0.037037037037037035
12021605,1,1,6,162,0.037037037037037035
12021622,1,1,2,86,0.023255813953488372
12021622,1,1,2,86,0.023255813953488372
12021624,1,1,6,85,0.07058823529411765
12021624,1,1,6,85,0.07058823529411765
12021624,1,1,6,85,0.07058823529411765
12021624,1,1,6,85,0.07058823529411765
12021624,1,1,6,85,0.07058823529411765
12021624,1,1,6,85,0.07058823529411765
12021659,1,1,4,83,0.04819277108433735
12021659,1,1,4,83,0.04819277108433735
12021659,1,1,4,83,0.04819277108433735
12021659,1,1,4,83,0.04819277108433735
12021806,1,1,1,147,0.006802721088435374
12021807,1,1,8,94,0.0851063829787234
12021807,1,1,8,94,0.0851063829787234
12021807,1,1,8,94,0.0851063829787234
12021807,1,1,8,94,0.0851063829787234
12021807,1,1,8,94,0.0851063829787234
12021807,1,1,8,94,0.0851063829787234
12021807,1,1,8,94,0.0851063829787234
12021807,1,1,8,94,0.0851063829787234
12021848,1,1,7,111,0.06306306306306306
12021848,1,1,7,111,0.06306306306306306
12021848,1,1,7,111,0.06306306306306306
12021848,1,1,7,111,0.06306306306306306
12021848,1,1,7,111,0.06306306306306306
12021848,1,1,7,111,0.06306306306306306
12021848,1,1,7,111,0.06306306306306306
12022248,1,1,6,96,0.0625
12022248,1,1,6,96,0.0625
12022248,1,1,6,96,0.0625
12022248,1,1,6,96,0.0625
12022248,1,1,6,96,0.0625
12022248,1,1,6,96,0.0625
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022250,1,1,10,144,0.06944444444444445
12022262,1,1,2,86,0.023255813953488372
12022262,1,1,2,86,0.023255813953488372
12022282,1,1,5,90,0.05555555555555555
12022282,1,1,5,90,0.05555555555555555
12022282,1,1,5,90,0.05555555555555555
12022282,1,1,5,90,0.05555555555555555
12022282,1,1,5,90,0.05555555555555555
12022295,1,1,3,66,0.045454545454545456
12022295,1,1,3,66,0.045454545454545456
12022295,1,1,3,66,0.045454545454545456
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022305,1,1,22,150,0.14666666666666667
12022321,1,1,5,187,0.026737967914438502
12022321,1,1,5,187,0.026737967914438502
12022321,1,1,5,187,0.026737967914438502
12022321,1,1,5,187,0.026737967914438502
12022321,1,1,5,187,0.026737967914438502
12022327,1,1,2,100,0.02
12022327,1,1,2,100,0.02
12022336,1,1,1,108,0.009259259259259259
12022371,1,1,3,80,0.0375
12022371,1,1,3,80,0.0375
12022371,1,1,3,80,0.0375
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022396,1,1,16,180,0.08888888888888889
12022430,1,1,8,197,0.04060913705583756
12022430,1,1,8,197,0.04060913705583756
12022430,1,1,8,197,0.04060913705583756
12022430,1,1,8,197,0.04060913705583756
12022430,1,1,8,197,0.04060913705583756
12022430,1,1,8,197,0.04060913705583756
12022430,1,1,8,197,0.04060913705583756
12022430,1,1,8,197,0.04060913705583756
12022438,1,1,2,133,0.015037593984962405
12022438,1,1,2,133,0.015037593984962405
12022439,1,1,1,81,0.012345679012345678
12022452,1,1,1,89,0.011235955056179775
12022453,1,1,6,118,0.05084745762711865
12022453,1,1,6,118,0.05084745762711865
12022453,1,1,6,118,0.05084745762711865
12022453,1,1,6,118,0.05084745762711865
12022453,1,1,6,118,0.05084745762711865
12022453,1,1,6,118,0.05084745762711865
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022492,1,1,21,141,0.14893617021276595
12022513,1,1,7,180,0.03888888888888889
12022513,1,1,7,180,0.03888888888888889
12022513,1,1,7,180,0.03888888888888889
12022513,1,1,7,180,0.03888888888888889
12022513,1,1,7,180,0.03888888888888889
12022513,1,1,7,180,0.03888888888888889
12022513,1,1,7,180,0.03888888888888889
12022525,1,1,7,102,0.06862745098039216
12022525,1,1,7,102,0.06862745098039216
12022525,1,1,7,102,0.06862745098039216
12022525,1,1,7,102,0.06862745098039216
12022525,1,1,7,102,0.06862745098039216
12022525,1,1,7,102,0.06862745098039216
12022525,1,1,7,102,0.06862745098039216
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022526,1,1,15,183,0.08196721311475409
12022562,1,1,4,98,0.04081632653061224
12022562,1,1,4,98,0.04081632653061224
12022562,1,1,4,98,0.04081632653061224
12022562,1,1,4,98,0.04081632653061224
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022672,1,1,10,187,0.053475935828877004
12022674,1,1,8,105,0.0761904761904762
12022674,1,1,8,105,0.0761904761904762
12022674,1,1,8,105,0.0761904761904762
12022674,1,1,8,105,0.0761904761904762
12022674,1,1,8,105,0.0761904761904762
12022674,1,1,8,105,0.0761904761904762
12022674,1,1,8,105,0.0761904761904762
12022674,1,1,8,105,0.0761904761904762
12022675,1,1,2,65,0.03076923076923077
12022675,1,1,2,65,0.03076923076923077
12022680,1,1,3,73,0.0410958904109589
12022680,1,1,3,73,0.0410958904109589
12022680,1,1,3,73,0.0410958904109589
12022685,1,1,1,109,0.009174311926605505
12022703,1,1,2,73,0.0273972602739726
12022703,1,1,2,73,0.0273972602739726
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022718,1,1,12,156,0.07692307692307693
12022727,1,1,1,153,0.006535947712418301
12022802,1,1,1,70,0.014285714285714285
12023335,1,1,1,157,0.006369426751592357
12023340,1,1,1,74,0.013513513513513514
12023348,1,1,5,73,0.0684931506849315
12023348,1,1,5,73,0.0684931506849315
12023348,1,1,5,73,0.0684931506849315
12023348,1,1,5,73,0.0684931506849315
12023348,1,1,5,73,0.0684931506849315
12023350,1,1,6,173,0.03468208092485549
12023350,1,1,6,173,0.03468208092485549
12023350,1,1,6,173,0.03468208092485549
12023350,1,1,6,173,0.03468208092485549
12023350,1,1,6,173,0.03468208092485549
12023350,1,1,6,173,0.03468208092485549
12023352,1,1,3,123,0.024390243902439025
12023352,1,1,3,123,0.024390243902439025
12023352,1,1,3,123,0.024390243902439025
12023353,1,1,4,124,0.03225806451612903
12023353,1,1,4,124,0.03225806451612903
12023353,1,1,4,124,0.03225806451612903
12023353,1,1,4,124,0.03225806451612903
12023362,1,1,5,102,0.049019607843137254
12023362,1,1,5,102,0.049019607843137254
12023362,1,1,5,102,0.049019607843137254
12023362,1,1,5,102,0.049019607843137254
12023362,1,1,5,102,0.049019607843137254
12023461,1,1,1,164,0.006097560975609756
12023462,1,1,4,122,0.03278688524590164
12023462,1,1,4,122,0.03278688524590164
12023462,1,1,4,122,0.03278688524590164
12023462,1,1,4,122,0.03278688524590164
12023465,1,1,2,72,0.027777777777777776
12023465,1,1,2,72,0.027777777777777776
12023470,1,1,4,184,0.021739130434782608
12023470,1,1,4,184,0.021739130434782608
12023470,1,1,4,184,0.021739130434782608
12023470,1,1,4,184,0.021739130434782608
12024041,1,1,7,104,0.0673076923076923
12024041,1,1,7,104,0.0673076923076923
12024041,1,1,7,104,0.0673076923076923
12024041,1,1,7,104,0.0673076923076923
12024041,1,1,7,104,0.0673076923076923
12024041,1,1,7,104,0.0673076923076923
12024041,1,1,7,104,0.0673076923076923
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024043,1,1,9,104,0.08653846153846154
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024064,1,1,14,178,0.07865168539325842
12024149,1,1,8,106,0.07547169811320754
12024149,1,1,8,106,0.07547169811320754
12024149,1,1,8,106,0.07547169811320754
12024149,1,1,8,106,0.07547169811320754
12024149,1,1,8,106,0.07547169811320754
12024149,1,1,8,106,0.07547169811320754
12024149,1,1,8,106,0.07547169811320754
12024149,1,1,8,106,0.07547169811320754
12024225,1,1,3,98,0.030612244897959183
12024225,1,1,3,98,0.030612244897959183
12024225,1,1,3,98,0.030612244897959183
12024232,1,1,3,116,0.02586206896551724
12024232,1,1,3,116,0.02586206896551724
12024232,1,1,3,116,0.02586206896551724
12024235,1,1,4,112,0.03571428571428571
12024235,1,1,4,112,0.03571428571428571
12024235,1,1,4,112,0.03571428571428571
12024235,1,1,4,112,0.03571428571428571
12024236,1,1,1,92,0.010869565217391304
12024248,1,1,1,87,0.011494252873563218
12024249,1,1,1,145,0.006896551724137931
12024254,1,1,4,85,0.047058823529411764
12024254,1,1,4,85,0.047058823529411764
12024254,1,1,4,85,0.047058823529411764
12024254,1,1,4,85,0.047058823529411764
12024307,1,1,1,122,0.00819672131147541
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024368,1,1,15,129,0.11627906976744186
12024386,1,1,2,103,0.019417475728155338
12024386,1,1,2,103,0.019417475728155338
12024387,1,1,4,217,0.018433179723502304
12024387,1,1,4,217,0.018433179723502304
12024387,1,1,4,217,0.018433179723502304
12024387,1,1,4,217,0.018433179723502304
12024431,1,1,1,106,0.009433962264150943
12024440,1,1,8,110,0.07272727272727272
12024440,1,1,8,110,0.07272727272727272
12024440,1,1,8,110,0.07272727272727272
12024440,1,1,8,110,0.07272727272727272
12024440,1,1,8,110,0.07272727272727272
12024440,1,1,8,110,0.07272727272727272
12024440,1,1,8,110,0.07272727272727272
12024440,1,1,8,110,0.07272727272727272
12024628,1,1,1,110,0.00909090909090909
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024632,1,1,10,105,0.09523809523809523
12024643,1,1,8,103,0.07766990291262135
12024643,1,1,8,103,0.07766990291262135
12024643,1,1,8,103,0.07766990291262135
12024643,1,1,8,103,0.07766990291262135
12024643,1,1,8,103,0.07766990291262135
12024643,1,1,8,103,0.07766990291262135
12024643,1,1,8,103,0.07766990291262135
12024643,1,1,8,103,0.07766990291262135
12024644,1,1,4,194,0.020618556701030927
12024644,1,1,4,194,0.020618556701030927
12024644,1,1,4,194,0.020618556701030927
12024644,1,1,4,194,0.020618556701030927
12024645,1,1,3,103,0.02912621359223301
12024645,1,1,3,103,0.02912621359223301
12024645,1,1,3,103,0.02912621359223301
12024652,1,1,5,86,0.05813953488372093
12024652,1,1,5,86,0.05813953488372093
12024652,1,1,5,86,0.05813953488372093
12024652,1,1,5,86,0.05813953488372093
12024652,1,1,5,86,0.05813953488372093
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024769,1,1,9,96,0.09375
12024782,1,1,7,99,0.0707070707070707
12024782,1,1,7,99,0.0707070707070707
12024782,1,1,7,99,0.0707070707070707
12024782,1,1,7,99,0.0707070707070707
12024782,1,1,7,99,0.0707070707070707
12024782,1,1,7,99,0.0707070707070707
12024782,1,1,7,99,0.0707070707070707
12024913,1,1,1,101,0.009900990099009901
12025030,1,1,1,167,0.005988023952095809
12025056,1,1,6,125,0.048
12025056,1,1,6,125,0.048
12025056,1,1,6,125,0.048
12025056,1,1,6,125,0.048
12025056,1,1,6,125,0.048
12025056,1,1,6,125,0.048
12025057,1,1,2,88,0.022727272727272728
12025057,1,1,2,88,0.022727272727272728
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025085,1,1,17,189,0.08994708994708994
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025144,1,1,17,174,0.09770114942528736
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12025672,1,1,11,146,0.07534246575342465
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12156295,1,1,9,136,0.0661764705882353
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12157171,1,1,9,77,0.11688311688311688
12173700,1,1,3,133,0.022556390977443608
12173700,1,1,3,133,0.022556390977443608
12173700,1,1,3,133,0.022556390977443608
12173714,1,1,3,135,0.022222222222222223
12173714,1,1,3,135,0.022222222222222223
12173714,1,1,3,135,0.022222222222222223
12173950,1,1,4,151,0.026490066225165563
12173950,1,1,4,151,0.026490066225165563
12173950,1,1,4,151,0.026490066225165563
12173950,1,1,4,151,0.026490066225165563
12173960,1,1,2,126,0.015873015873015872
12173960,1,1,2,126,0.015873015873015872
12173961,1,1,8,181,0.04419889502762431
12173961,1,1,8,181,0.04419889502762431
12173961,1,1,8,181,0.04419889502762431
12173961,1,1,8,181,0.04419889502762431
12173961,1,1,8,181,0.04419889502762431
12173961,1,1,8,181,0.04419889502762431
12173961,1,1,8,181,0.04419889502762431
12173961,1,1,8,181,0.04419889502762431
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12173997,1,1,20,125,0.16
12174001,1,1,6,111,0.05405405405405406
12174001,1,1,6,111,0.05405405405405406
12174001,1,1,6,111,0.05405405405405406
12174001,1,1,6,111,0.05405405405405406
12174001,1,1,6,111,0.05405405405405406
12174001,1,1,6,111,0.05405405405405406
12174004,1,1,8,161,0.049689440993788817
12174004,1,1,8,161,0.049689440993788817
12174004,1,1,8,161,0.049689440993788817
12174004,1,1,8,161,0.049689440993788817
12174004,1,1,8,161,0.049689440993788817
12174004,1,1,8,161,0.049689440993788817
12174004,1,1,8,161,0.049689440993788817
12174004,1,1,8,161,0.049689440993788817
12174250,1,1,8,183,0.04371584699453552
12174250,1,1,8,183,0.04371584699453552
12174250,1,1,8,183,0.04371584699453552
12174250,1,1,8,183,0.04371584699453552
12174250,1,1,8,183,0.04371584699453552
12174250,1,1,8,183,0.04371584699453552
12174250,1,1,8,183,0.04371584699453552
12174250,1,1,8,183,0.04371584699453552
12174254,1,1,1,99,0.010101010101010102
12174262,1,1,4,144,0.027777777777777776
12174262,1,1,4,144,0.027777777777777776
12174262,1,1,4,144,0.027777777777777776
12174262,1,1,4,144,0.027777777777777776
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174263,1,1,15,169,0.08875739644970414
12174392,1,1,4,108,0.037037037037037035
12174392,1,1,4,108,0.037037037037037035
12174392,1,1,4,108,0.037037037037037035
12174392,1,1,4,108,0.037037037037037035
12174393,1,1,4,83,0.04819277108433735
12174393,1,1,4,83,0.04819277108433735
12174393,1,1,4,83,0.04819277108433735
12174393,1,1,4,83,0.04819277108433735
12174431,1,1,5,209,0.023923444976076555
12174431,1,1,5,209,0.023923444976076555
12174431,1,1,5,209,0.023923444976076555
12174431,1,1,5,209,0.023923444976076555
12174431,1,1,5,209,0.023923444976076555
12174432,1,1,1,112,0.008928571428571428
12174433,1,1,2,76,0.02631578947368421
12174433,1,1,2,76,0.02631578947368421
12205253,1,1,3,71,0.04225352112676056
12205253,1,1,3,71,0.04225352112676056
12205253,1,1,3,71,0.04225352112676056
12205348,1,1,7,139,0.050359712230215826
12205348,1,1,7,139,0.050359712230215826
12205348,1,1,7,139,0.050359712230215826
12205348,1,1,7,139,0.050359712230215826
12205348,1,1,7,139,0.050359712230215826
12205348,1,1,7,139,0.050359712230215826
12205348,1,1,7,139,0.050359712230215826
12205516,1,1,6,147,0.04081632653061224
12205516,1,1,6,147,0.04081632653061224
12205516,1,1,6,147,0.04081632653061224
12205516,1,1,6,147,0.04081632653061224
12205516,1,1,6,147,0.04081632653061224
12205516,1,1,6,147,0.04081632653061224
12206003,1,1,1,87,0.011494252873563218
12206038,1,1,2,86,0.023255813953488372
12206038,1,1,2,86,0.023255813953488372
12206039,1,1,5,129,0.03875968992248062
12206039,1,1,5,129,0.03875968992248062
12206039,1,1,5,129,0.03875968992248062
12206039,1,1,5,129,0.03875968992248062
12206039,1,1,5,129,0.03875968992248062
12206040,1,1,1,87,0.011494252873563218
